KaBP	Longitude	Latitude	Mega_biome
0.0000 	-9.4828 	52.0417 	4.0000 
0.0000 	-8.5167 	42.5333 	3.0000 
0.0000 	-8.1708 	52.3692 	4.0000 
0.0000 	-8.1500 	52.3719 	4.0000 
0.0000 	-7.9931 	53.0858 	4.0000 
0.0000 	-7.9833 	53.1500 	4.0000 
0.0000 	-7.6761 	53.3850 	8.0000 
0.0000 	-7.6664 	53.3917 	3.0000 
0.0000 	-7.4136 	53.3664 	8.0000 
0.0000 	-7.3000 	53.3167 	4.0000 
0.0000 	-6.7333 	42.1000 	3.0000 
0.0000 	-6.4125 	52.9547 	4.0000 
0.0000 	-6.3897 	53.0175 	4.0000 
0.0000 	-6.2833 	53.1500 	8.0000 
0.0000 	-6.2097 	40.5467 	4.0000 
0.0000 	-6.0703 	42.1261 	8.0000 
0.0000 	-5.8667 	56.6667 	4.0000 
0.0000 	-5.8333 	57.2500 	8.0000 
0.0000 	-5.7922 	40.3347 	8.0000 
0.0000 	-5.7689 	43.5289 	4.0000 
0.0000 	-5.7581 	40.1658 	8.0000 
0.0000 	-5.4833 	57.0833 	4.0000 
0.0000 	-5.3500 	32.9000 	8.0000 
0.0000 	-5.0000 	58.3667 	8.0000 
0.0000 	-4.9358 	40.2222 	3.0000 
0.0000 	-4.9342 	40.3072 	3.0000 
0.0000 	-4.6742 	39.5972 	8.0000 
0.0000 	-4.6681 	41.1919 	8.0000 
0.0000 	-4.4892 	43.2328 	3.0000 
0.0000 	-4.0964 	39.4411 	4.0000 
0.0000 	-4.0597 	40.8622 	8.0000 
0.0000 	-4.0314 	40.8419 	3.0000 
0.0000 	-4.0311 	40.8522 	3.0000 
0.0000 	-3.9622 	50.6125 	4.0000 
0.0000 	-3.9569 	50.6547 	8.0000 
0.0000 	-3.9100 	50.6556 	8.0000 
0.0000 	-3.8872 	48.3536 	4.0000 
0.0000 	-3.8261 	51.1172 	8.0000 
0.0000 	-3.8000 	57.0833 	4.0000 
0.0000 	-3.6875 	51.0658 	8.0000 
0.0000 	-3.6439 	50.9781 	8.0000 
0.0000 	-3.6331 	50.9747 	8.0000 
0.0000 	-3.6236 	50.9706 	8.0000 
0.0000 	-3.4333 	50.9339 	8.0000 
0.0000 	-3.4325 	56.9975 	4.0000 
0.0000 	-3.0517 	47.5867 	3.0000 
0.0000 	-2.8483 	42.0003 	3.0000 
0.0000 	-2.8122 	41.9653 	3.0000 
0.0000 	-2.6014 	36.7736 	8.0000 
0.0000 	-2.1592 	47.3725 	8.0000 
0.0000 	-2.1000 	60.1500 	3.0000 
0.0000 	-2.0167 	47.2650 	3.0000 
0.0000 	-1.8922 	46.6628 	8.0000 
0.0000 	-1.8786 	49.7039 	8.0000 
0.0000 	-1.8672 	49.6961 	8.0000 
0.0000 	-1.8489 	49.6361 	3.0000 
0.0000 	-1.8167 	46.5500 	8.0000 
0.0000 	-1.7647 	46.5497 	8.0000 
0.0000 	-1.7258 	50.8278 	3.0000 
0.0000 	-1.5833 	53.2167 	3.0000 
0.0000 	-1.5500 	43.2500 	8.0000 
0.0000 	-1.5342 	47.3106 	8.0000 
0.0000 	-1.4769 	47.3092 	3.0000 
0.0000 	-1.3000 	54.7167 	4.0000 
0.0000 	-1.3000 	49.1733 	4.0000 
0.0000 	-1.2936 	47.3556 	8.0000 
0.0000 	-1.1817 	48.4417 	8.0000 
0.0000 	-1.1233 	47.3806 	8.0000 
0.0000 	-1.0700 	47.3867 	8.0000 
0.0000 	-1.0000 	48.5167 	3.0000 
0.0000 	-0.5750 	48.4389 	8.0000 
0.0000 	-0.4278 	48.3500 	8.0000 
0.0000 	-0.4278 	48.3500 	8.0000 
0.0000 	-0.4164 	47.9694 	8.0000 
0.0000 	-0.3056 	48.0569 	4.0000 
0.0000 	-0.2150 	49.1167 	3.0000 
0.0000 	-0.1681 	49.1836 	8.0000 
0.0000 	-0.0958 	47.2217 	8.0000 
0.0000 	-0.0333 	49.4167 	3.0000 
0.0000 	-0.0333 	49.4167 	3.0000 
0.0000 	0.1319 	47.2761 	8.0000 
0.0000 	0.6381 	47.4133 	8.0000 
0.0000 	0.6483 	47.4025 	8.0000 
0.0000 	0.6742 	47.4867 	8.0000 
0.0000 	0.6742 	47.4867 	8.0000 
0.0000 	0.7022 	47.5375 	8.0000 
0.0000 	1.1508 	47.8708 	8.0000 
0.0000 	1.1508 	47.8708 	8.0000 
0.0000 	1.1639 	46.8094 	8.0000 
0.0000 	1.1775 	46.7922 	8.0000 
0.0000 	1.2289 	46.7406 	3.0000 
0.0000 	1.3622 	46.5056 	8.0000 
0.0000 	1.4425 	46.7461 	8.0000 
0.0000 	1.6997 	47.8586 	8.0000 
0.0000 	1.8361 	45.3053 	3.0000 
0.0000 	2.1025 	45.6019 	3.0000 
0.0000 	2.3192 	47.8103 	8.0000 
0.0000 	2.3372 	45.6964 	3.0000 
0.0000 	2.3444 	45.5408 	3.0000 
0.0000 	2.3750 	45.6075 	3.0000 
0.0000 	2.8592 	45.1394 	8.0000 
0.0000 	2.9314 	43.6094 	3.0000 
0.0000 	2.9550 	45.8286 	8.0000 
0.0000 	2.9667 	43.5667 	3.0000 
0.0000 	3.0811 	44.7444 	8.0000 
0.0000 	3.6000 	44.4333 	3.0000 
0.0000 	3.6000 	44.4500 	3.0000 
0.0000 	3.6000 	44.4333 	3.0000 
0.0000 	3.6500 	44.4667 	3.0000 
0.0000 	3.7833 	44.9167 	3.0000 
0.0000 	4.0100 	46.9564 	8.0000 
0.0000 	4.0106 	46.9608 	3.0000 
0.0000 	4.0186 	47.2736 	8.0000 
0.0000 	4.0342 	46.8925 	8.0000 
0.0000 	4.0353 	47.2275 	3.0000 
0.0000 	4.0486 	47.2033 	3.0000 
0.0000 	4.0500 	47.0119 	3.0000 
0.0000 	4.0792 	47.2619 	4.0000 
0.0000 	4.1069 	47.2147 	3.0000 
0.0000 	4.1228 	47.3178 	4.0000 
0.0000 	4.1264 	39.8750 	4.0000 
0.0000 	5.2833 	45.7908 	3.0000 
0.0000 	5.4506 	46.9139 	3.0000 
0.0000 	5.8067 	45.0689 	3.0000 
0.0000 	5.8564 	45.0736 	3.0000 
0.0000 	6.0000 	59.8167 	3.0000 
0.0000 	6.0553 	46.8139 	3.0000 
0.0000 	6.1722 	45.8567 	3.0000 
0.0000 	6.1736 	46.5667 	4.0000 
0.0000 	6.2292 	46.5464 	4.0000 
0.0000 	6.2317 	46.5397 	8.0000 
0.0000 	6.2344 	46.5475 	3.0000 
0.0000 	6.3272 	43.3811 	8.0000 
0.0000 	6.7683 	45.8931 	3.0000 
0.0000 	6.8606 	45.6953 	3.0000 
0.0000 	6.8725 	45.6933 	3.0000 
0.0000 	6.9917 	47.0192 	3.0000 
0.0000 	7.0000 	60.7167 	8.0000 
0.0000 	7.0936 	46.1767 	3.0000 
0.0000 	7.2389 	44.1472 	3.0000 
0.0000 	7.2981 	47.0306 	8.0000 
0.0000 	7.4031 	46.4283 	3.0000 
0.0000 	7.5903 	46.2308 	8.0000 
0.0000 	7.7350 	46.8219 	3.0000 
0.0000 	7.8333 	45.8169 	3.0000 
0.0000 	7.8442 	46.2831 	3.0000 
0.0000 	7.8450 	46.1956 	8.0000 
0.0000 	7.9775 	46.3844 	3.0000 
0.0000 	8.0231 	46.2525 	3.0000 
0.0000 	8.0256 	46.3897 	3.0000 
0.0000 	8.0256 	46.3897 	8.0000 
0.0000 	8.0256 	46.3897 	8.0000 
0.0000 	8.1133 	46.2117 	3.0000 
0.0000 	8.2000 	47.8000 	8.0000 
0.0000 	8.2539 	36.8033 	3.0000 
0.0000 	8.2556 	46.5472 	3.0000 
0.0000 	8.2964 	48.6692 	3.0000 
0.0000 	8.2964 	48.6692 	3.0000 
0.0000 	8.3258 	47.0758 	3.0000 
0.0000 	8.3258 	47.0758 	8.0000 
0.0000 	8.3947 	36.5975 	8.0000 
0.0000 	8.6667 	61.4167 	8.0000 
0.0000 	8.7000 	63.7000 	3.0000 
0.0000 	8.7369 	53.6150 	3.0000 
0.0000 	8.7639 	53.6667 	3.0000 
0.0000 	8.7667 	36.8167 	8.0000 
0.0000 	8.9167 	47.7500 	3.0000 
0.0000 	8.9306 	47.7689 	3.0000 
0.0000 	8.9758 	47.6794 	8.0000 
0.0000 	9.0833 	37.1333 	3.0000 
0.0000 	9.0833 	37.1500 	3.0000 
0.0000 	9.5094 	51.7306 	3.0000 
0.0000 	10.1617 	51.5767 	3.0000 
0.0000 	10.1825 	51.9100 	4.0000 
0.0000 	10.2100 	46.6628 	3.0000 
0.0000 	10.3058 	51.6847 	4.0000 
0.0000 	10.3981 	62.3317 	4.0000 
0.0000 	10.4347 	46.5439 	3.0000 
0.0000 	10.4600 	51.7589 	4.0000 
0.0000 	10.4783 	46.8700 	3.0000 
0.0000 	10.5161 	51.7681 	4.0000 
0.0000 	10.9764 	47.2917 	3.0000 
0.0000 	11.0042 	47.2106 	3.0000 
0.0000 	11.0250 	46.8583 	3.0000 
0.0000 	11.0250 	46.8417 	3.0000 
0.0000 	11.1417 	47.0000 	3.0000 
0.0000 	11.1667 	47.0833 	3.0000 
0.0000 	11.1906 	47.9953 	4.0000 
0.0000 	11.1917 	47.3236 	3.0000 
0.0000 	11.4319 	46.6664 	3.0000 
0.0000 	11.4583 	46.6661 	3.0000 
0.0000 	11.4589 	46.6400 	3.0000 
0.0000 	11.4944 	46.6447 	4.0000 
0.0000 	11.6783 	46.7608 	3.0000 
0.0000 	11.7550 	46.9953 	3.0000 
0.0000 	11.8333 	47.0333 	3.0000 
0.0000 	11.8500 	53.4333 	3.0000 
0.0000 	11.8803 	50.1367 	4.0000 
0.0000 	12.3000 	47.6583 	4.0000 
0.0000 	12.3000 	47.6583 	3.0000 
0.0000 	12.3000 	47.6583 	4.0000 
0.0000 	12.3583 	47.4714 	3.0000 
0.0000 	12.3875 	49.7297 	3.0000 
0.0000 	12.4428 	49.3947 	4.0000 
0.0000 	12.4625 	49.7872 	4.0000 
0.0000 	12.5431 	49.6094 	4.0000 
0.0000 	12.6333 	37.6167 	8.0000 
0.0000 	12.6500 	37.6000 	8.0000 
0.0000 	12.8083 	47.9653 	4.0000 
0.0000 	12.8581 	48.9531 	3.0000 
0.0000 	12.9136 	52.3136 	3.0000 
0.0000 	13.0564 	52.5244 	3.0000 
0.0000 	13.0778 	47.9444 	4.0000 
0.0000 	13.1056 	47.9861 	3.0000 
0.0000 	13.2667 	47.7833 	3.0000 
0.0000 	13.3275 	49.1522 	3.0000 
0.0000 	13.4119 	49.0153 	3.0000 
0.0000 	13.6353 	48.9647 	3.0000 
0.0000 	13.6667 	58.5833 	3.0000 
0.0000 	13.7422 	48.8989 	4.0000 
0.0000 	13.7806 	46.9528 	4.0000 
0.0000 	13.8161 	48.9139 	4.0000 
0.0000 	13.8186 	48.9242 	4.0000 
0.0000 	13.8658 	48.7769 	3.0000 
0.0000 	13.8750 	47.1736 	4.0000 
0.0000 	13.8831 	48.8669 	3.0000 
0.0000 	13.9000 	47.1722 	3.0000 
0.0000 	13.9056 	47.1236 	3.0000 
0.0000 	13.9297 	50.1294 	3.0000 
0.0000 	14.1156 	50.3794 	3.0000 
0.0000 	14.1989 	51.9964 	3.0000 
0.0000 	14.2389 	50.0667 	8.0000 
0.0000 	14.2700 	50.8928 	3.0000 
0.0000 	14.3389 	50.8525 	3.0000 
0.0000 	14.4133 	50.8878 	3.0000 
0.0000 	14.5333 	57.6333 	3.0000 
0.0000 	14.6667 	53.9167 	8.0000 
0.0000 	14.9000 	49.2167 	4.0000 
0.0000 	15.5411 	50.7664 	3.0000 
0.0000 	15.6000 	40.9444 	3.0000 
0.0000 	15.6000 	40.9444 	8.0000 
0.0000 	15.7125 	50.7389 	3.0000 
0.0000 	15.7125 	50.7389 	3.0000 
0.0000 	15.7125 	50.7389 	3.0000 
0.0000 	15.7125 	50.7389 	3.0000 
0.0000 	15.7125 	50.7389 	3.0000 
0.0000 	15.7125 	50.7389 	3.0000 
0.0000 	15.7558 	50.6606 	3.0000 
0.0000 	15.9614 	50.1989 	4.0000 
0.0000 	15.9667 	49.7333 	8.0000 
0.0000 	16.1042 	50.6467 	3.0000 
0.0000 	16.1175 	50.5886 	3.0000 
0.0000 	16.1283 	50.6044 	3.0000 
0.0000 	16.1317 	50.5850 	3.0000 
0.0000 	16.1525 	50.5842 	3.0000 
0.0000 	17.1667 	48.8333 	8.0000 
0.0000 	17.1703 	46.7744 	8.0000 
0.0000 	17.2167 	50.0833 	3.0000 
0.0000 	17.2847 	54.7069 	3.0000 
0.0000 	17.3633 	52.3194 	3.0000 
0.0000 	17.5411 	48.8308 	3.0000 
0.0000 	17.7728 	53.7256 	4.0000 
0.0000 	17.8886 	48.8942 	3.0000 
0.0000 	18.0278 	49.1319 	3.0000 
0.0000 	18.1667 	54.7000 	3.0000 
0.0000 	18.6308 	49.5206 	8.0000 
0.0000 	18.6500 	53.5333 	3.0000 
0.0000 	18.6722 	49.9872 	8.0000 
0.0000 	19.2833 	49.5167 	3.0000 
0.0000 	19.4667 	54.1167 	3.0000 
0.0000 	19.5667 	49.4458 	8.0000 
0.0000 	20.0167 	63.9167 	4.0000 
0.0000 	20.1500 	60.2833 	3.0000 
0.0000 	20.4233 	48.3375 	3.0000 
0.0000 	20.6667 	52.5500 	4.0000 
0.0000 	20.7167 	69.1667 	3.0000 
0.0000 	20.7756 	39.9878 	8.0000 
0.0000 	20.7833 	50.7833 	3.0000 
0.0000 	20.8500 	51.0500 	8.0000 
0.0000 	21.0000 	68.9167 	3.0000 
0.0000 	21.1000 	49.6333 	4.0000 
0.0000 	21.2578 	40.5117 	3.0000 
0.0000 	21.2833 	50.7833 	3.0000 
0.0000 	21.2833 	50.7833 	8.0000 
0.0000 	21.2833 	50.7833 	8.0000 
0.0000 	21.4181 	53.7681 	4.0000 
0.0000 	21.4775 	39.5242 	3.0000 
0.0000 	21.6000 	60.1167 	3.0000 
0.0000 	21.7000 	49.5333 	3.0000 
0.0000 	21.8869 	49.3728 	3.0000 
0.0000 	21.9122 	41.0197 	8.0000 
0.0000 	21.9500 	61.3333 	3.0000 
0.0000 	22.0594 	45.1800 	3.0000 
0.0000 	22.1708 	40.2594 	8.0000 
0.0000 	22.2747 	41.0517 	3.0000 
0.0000 	22.3411 	54.9517 	4.0000 
0.0000 	22.5461 	40.1389 	3.0000 
0.0000 	22.6611 	47.1083 	3.0000 
0.0000 	22.8028 	45.3278 	3.0000 
0.0000 	22.8061 	45.5433 	3.0000 
0.0000 	22.8667 	62.1333 	3.0000 
0.0000 	23.0161 	41.3194 	8.0000 
0.0000 	23.0333 	41.7000 	4.0000 
0.0000 	23.2517 	42.5903 	3.0000 
0.0000 	23.5403 	47.8139 	3.0000 
0.0000 	23.5994 	41.2678 	3.0000 
0.0000 	23.6667 	41.7500 	4.0000 
0.0000 	23.8789 	52.7519 	3.0000 
0.0000 	23.8789 	52.7519 	3.0000 
0.0000 	24.1397 	41.7336 	3.0000 
0.0000 	24.2778 	35.2486 	8.0000 
0.0000 	24.2778 	35.2486 	8.0000 
0.0000 	24.3258 	41.4797 	3.0000 
0.0000 	24.3333 	41.9833 	4.0000 
0.0000 	24.3333 	41.9833 	4.0000 
0.0000 	24.3333 	41.9833 	3.0000 
0.0000 	24.3833 	45.7167 	3.0000 
0.0000 	24.3833 	45.7167 	3.0000 
0.0000 	24.6781 	41.6214 	8.0000 
0.0000 	24.8333 	42.8333 	3.0000 
0.0000 	25.2167 	61.8833 	3.0000 
0.0000 	25.9167 	46.0833 	4.0000 
0.0000 	25.9167 	46.0833 	3.0000 
0.0000 	26.6564 	53.1922 	4.0000 
0.0000 	26.7728 	42.6308 	8.0000 
0.0000 	27.2333 	58.4000 	3.0000 
0.0000 	27.4500 	58.1667 	3.0000 
0.0000 	27.6333 	70.4333 	3.0000 
0.0000 	27.6833 	69.1250 	4.0000 
0.0000 	27.8333 	43.2000 	3.0000 
0.0000 	27.8333 	43.2000 	3.0000 
0.0000 	28.1167 	61.2167 	4.0000 
0.0000 	28.6147 	59.6150 	4.0000 
0.0000 	28.8333 	69.5833 	8.0000 
0.0000 	28.9167 	42.1842 	8.0000 
0.0000 	29.1433 	60.6878 	4.0000 
0.0000 	29.8983 	36.9975 	4.0000 
0.0000 	29.9772 	59.0111 	4.0000 
0.0000 	30.2500 	40.7167 	3.0000 
0.0000 	31.0003 	58.1200 	4.0000 
0.0000 	32.0275 	56.2853 	4.0000 
0.0000 	33.6667 	67.8333 	3.0000 
0.0000 	35.3256 	68.8253 	4.0000 
0.0000 	35.3883 	31.4189 	8.0000 
0.0000 	35.4297 	31.4911 	8.0000 
0.0000 	35.7747 	53.2281 	3.0000 
0.0000 	36.2525 	53.8347 	3.0000 
0.0000 	36.4167 	55.1667 	4.0000 
0.0000 	37.3333 	56.0667 	3.0000 
0.0000 	38.5853 	53.6694 	8.0000 
0.0000 	38.7667 	56.8167 	3.0000 
0.0000 	39.4514 	57.1833 	3.0000 
0.0000 	41.0397 	55.1181 	4.0000 
0.0000 	41.2069 	43.7083 	3.0000 
0.0000 	41.7961 	41.8653 	3.0000 
0.0000 	43.0000 	38.5000 	8.0000 
0.0000 	45.4667 	37.5833 	8.0000 
0.0000 	46.6319 	37.6653 	8.0000 
0.0000 	51.8400 	53.0300 	3.0000 
0.0000 	54.7500 	52.2400 	6.0000 
0.0000 	57.8800 	56.3200 	3.0000 
0.0000 	59.9800 	44.4200 	6.0000 
0.0000 	60.7500 	56.7700 	3.0000 
0.0000 	62.3700 	55.5300 	3.0000 
0.0000 	62.8000 	69.7200 	8.0000 
0.0000 	64.2500 	53.7700 	6.0000 
0.0000 	70.2200 	53.0300 	3.0000 
0.0000 	71.9700 	41.8700 	6.0000 
0.0000 	71.9700 	41.8500 	6.0000 
0.0000 	72.0800 	60.0200 	3.0000 
0.0000 	72.8300 	41.2800 	6.0000 
0.0000 	72.9500 	41.3000 	6.0000 
0.0000 	72.9500 	41.3000 	6.0000 
0.0000 	73.2500 	41.2300 	6.0000 
0.0000 	73.5500 	39.9800 	6.0000 
0.0000 	75.4000 	49.3700 	6.0000 
0.0000 	76.6700 	62.0000 	3.0000 
0.0000 	77.0000 	61.2500 	4.0000 
0.0000 	77.1200 	42.3900 	6.0000 
0.0000 	78.0300 	33.3100 	6.0000 
0.0000 	78.3200 	32.9300 	6.0000 
0.0000 	78.6300 	52.8500 	6.0000 
0.0000 	79.1200 	33.4400 	6.0000 
0.0000 	80.2400 	34.6100 	6.0000 
0.0000 	80.4700 	50.4000 	6.0000 
0.0000 	80.7700 	37.0300 	9.0000 
0.0000 	81.0000 	55.0000 	3.0000 
0.0000 	81.1500 	44.5700 	6.0000 
0.0000 	82.4500 	44.5500 	6.0000 
0.0000 	82.5000 	58.3300 	3.0000 
0.0000 	82.7700 	37.7300 	7.0000 
0.0000 	82.8300 	45.0200 	6.0000 
0.0000 	83.0000 	55.0000 	6.0000 
0.0000 	84.1700 	56.6200 	3.0000 
0.0000 	84.8300 	56.3300 	3.0000 
0.0000 	84.8800 	56.4500 	4.0000 
0.0000 	85.1700 	56.2500 	3.0000 
0.0000 	86.0200 	44.4200 	6.0000 
0.0000 	86.5500 	41.9700 	7.0000 
0.0000 	87.1100 	50.4800 	4.0000 
0.0000 	87.3000 	47.2200 	6.0000 
0.0000 	87.6500 	51.7200 	4.0000 
0.0000 	87.7800 	43.5500 	6.0000 
0.0000 	88.3500 	48.6200 	6.0000 
0.0000 	89.1200 	43.8000 	6.0000 
0.0000 	89.1400 	44.3100 	7.0000 
0.0000 	89.5600 	44.7000 	7.0000 
0.0000 	89.6300 	50.2500 	6.0000 
0.0000 	90.2000 	69.5300 	4.0000 
0.0000 	90.3300 	31.9500 	8.0000 
0.0000 	90.5000 	34.8700 	6.0000 
0.0000 	90.5200 	49.4200 	6.0000 
0.0000 	90.8300 	35.9500 	6.0000 
0.0000 	90.9000 	32.0000 	6.0000 
0.0000 	91.5000 	30.4700 	8.0000 
0.0000 	92.8000 	43.6200 	6.0000 
0.0000 	96.4000 	38.1000 	6.0000 
0.0000 	96.9000 	37.2800 	6.0000 
0.0000 	97.2400 	34.0100 	6.0000 
0.0000 	98.6400 	74.4700 	8.0000 
0.0000 	98.7900 	48.2000 	6.0000 
0.0000 	99.1800 	35.3200 	8.0000 
0.0000 	99.5500 	30.3000 	3.0000 
0.0000 	99.5800 	72.1900 	4.0000 
0.0000 	99.7600 	31.1100 	6.0000 
0.0000 	100.5200 	36.6700 	6.0000 
0.0000 	100.5300 	74.5500 	8.0000 
0.0000 	101.3500 	37.5900 	6.0000 
0.0000 	101.4700 	33.3800 	6.0000 
0.0000 	101.8000 	46.6000 	6.0000 
0.0000 	102.2900 	72.4000 	8.0000 
0.0000 	102.3500 	33.9500 	3.0000 
0.0000 	102.6300 	33.4500 	8.0000 
0.0000 	102.7700 	47.7700 	6.0000 
0.0000 	104.6100 	35.5500 	6.0000 
0.0000 	104.8500 	51.5900 	3.0000 
0.0000 	104.8500 	51.5800 	3.0000 
0.0000 	104.9900 	35.3400 	6.0000 
0.0000 	105.2000 	50.2000 	4.0000 
0.0000 	105.8700 	52.0800 	3.0000 
0.0000 	106.3100 	35.2600 	6.0000 
0.0000 	106.6000 	50.2500 	3.0000 
0.0000 	107.0000 	55.4400 	4.0000 
0.0000 	107.2900 	49.0800 	8.0000 
0.0000 	107.7300 	33.9800 	3.0000 
0.0000 	107.7300 	33.9500 	3.0000 
0.0000 	108.0800 	52.7500 	4.0000 
0.0000 	108.1200 	52.7800 	3.0000 
0.0000 	108.1200 	52.7800 	4.0000 
0.0000 	108.7500 	38.7200 	6.0000 
0.0000 	108.9100 	53.9500 	4.0000 
0.0000 	109.2700 	39.3200 	3.0000 
0.0000 	109.5000 	39.5000 	6.0000 
0.0000 	109.7000 	55.8000 	4.0000 
0.0000 	110.0000 	31.4900 	2.0000 
0.0000 	110.6700 	31.7500 	2.0000 
0.0000 	111.1300 	40.6700 	6.0000 
0.0000 	112.1900 	38.8900 	6.0000 
0.0000 	112.2300 	38.9000 	6.0000 
0.0000 	112.2400 	31.0800 	3.0000 
0.0000 	112.6700 	40.5800 	6.0000 
0.0000 	113.8800 	37.9500 	6.0000 
0.0000 	114.2200 	40.1200 	6.0000 
0.0000 	114.9200 	38.4500 	3.0000 
0.0000 	115.1500 	40.5700 	6.0000 
0.0000 	115.2100 	41.6500 	6.0000 
0.0000 	115.3700 	42.9500 	6.0000 
0.0000 	115.8100 	30.0000 	2.0000 
0.0000 	115.8500 	40.8700 	6.0000 
0.0000 	115.9200 	38.8300 	6.0000 
0.0000 	116.6300 	41.2000 	6.0000 
0.0000 	116.7600 	42.9600 	8.0000 
0.0000 	117.3900 	31.5600 	6.0000 
0.0000 	117.4700 	42.3700 	6.0000 
0.0000 	117.5100 	49.1300 	6.0000 
0.0000 	119.8800 	32.7100 	2.0000 
0.0000 	119.9200 	42.0700 	6.0000 
0.0000 	120.2300 	32.2500 	2.0000 
0.0000 	120.4400 	31.7800 	2.0000 
0.0000 	121.3800 	31.6200 	6.0000 
0.0000 	121.6200 	63.8200 	3.0000 
0.0000 	122.3500 	42.9500 	6.0000 
0.0000 	122.5200 	37.3800 	4.0000 
0.0000 	122.8800 	42.8700 	6.0000 
0.0000 	123.6500 	69.6300 	4.0000 
0.0000 	124.2500 	73.6700 	4.0000 
0.0000 	125.0400 	65.0400 	4.0000 
0.0000 	125.2200 	43.8800 	6.0000 
0.0000 	126.3700 	42.3000 	3.0000 
0.0000 	126.3800 	42.3500 	3.0000 
0.0000 	126.5200 	42.2100 	3.0000 
0.0000 	126.7800 	65.3000 	4.0000 
0.0000 	127.0700 	71.8700 	4.0000 
0.0000 	127.3300 	47.2200 	3.0000 
0.0000 	128.1300 	42.0300 	3.0000 
0.0000 	128.7500 	43.9100 	3.0000 
0.0000 	129.2000 	43.6300 	3.0000 
0.0000 	129.3700 	61.9800 	3.0000 
0.0000 	129.4500 	71.7700 	8.0000 
0.0000 	129.5500 	61.3000 	3.0000 
0.0000 	130.7300 	42.3200 	6.0000 
0.0000 	132.5100 	45.2100 	3.0000 
0.0000 	132.7800 	42.8300 	3.0000 
0.0000 	135.0500 	53.2200 	4.0000 
0.0000 	135.1200 	67.8300 	4.0000 
0.0000 	135.5800 	67.6700 	8.0000 
0.0000 	137.0500 	50.0000 	4.0000 
0.0000 	141.1200 	64.7700 	8.0000 
0.0000 	142.0800 	49.2300 	4.0000 
0.0000 	142.1400 	51.3400 	3.0000 
0.0000 	146.0000 	44.0500 	3.0000 
0.0000 	147.9300 	63.5200 	8.0000 
0.0000 	149.0000 	62.0800 	4.0000 
0.0000 	149.0000 	62.1000 	4.0000 
0.0000 	149.5000 	62.1700 	4.0000 
0.0000 	149.5900 	62.0400 	4.0000 
0.0000 	149.5900 	62.0300 	4.0000 
0.0000 	150.6200 	59.8500 	4.0000 
0.0000 	151.8300 	59.5500 	4.0000 
0.0000 	151.8700 	59.5800 	4.0000 
0.0000 	151.8800 	60.7500 	4.0000 
0.0000 	152.1000 	59.9600 	4.0000 
0.0000 	152.2700 	61.1200 	4.0000 
0.0000 	152.3100 	60.1400 	4.0000 
0.0000 	152.3300 	61.0200 	4.0000 
0.0000 	155.4000 	50.0400 	4.0000 
0.0000 	159.5000 	68.6700 	8.0000 
0.0000 	160.0700 	56.8200 	4.0000 
0.0000 	172.1300 	67.5500 	8.0000 
0.0000 	175.2300 	64.8600 	8.0000 
0.0000 	175.3000 	64.8400 	8.0000 
0.0000 	175.5300 	64.8000 	8.0000 
0.0000 	176.5000 	63.3300 	4.0000 
0.0000 	176.5700 	63.4200 	4.0000 
0.0000 	178.6000 	67.6700 	4.0000 
0.5000 	-178.8300 	67.7500 	8.0000 
0.5000 	-162.2000 	63.5000 	8.0000 
0.5000 	-155.0500 	67.9333 	8.0000 
0.5000 	-155.0333 	66.9167 	4.0000 
0.5000 	-155.0333 	67.6833 	8.0000 
0.5000 	-154.2333 	67.0667 	4.0000 
0.5000 	-153.9000 	67.1333 	8.0000 
0.5000 	-153.6500 	67.1472 	8.0000 
0.5000 	-152.6000 	67.2500 	8.0000 
0.5000 	-151.4167 	67.5833 	4.0000 
0.5000 	-151.0833 	63.4833 	8.0000 
0.5000 	-146.9075 	64.4444 	4.0000 
0.5000 	-146.4833 	68.3333 	8.0000 
0.5000 	-146.0633 	63.0294 	8.0000 
0.5000 	-145.7000 	63.0667 	8.0000 
0.5000 	-145.2167 	68.2667 	8.0000 
0.5000 	-144.7500 	64.0000 	8.0000 
0.5000 	-144.6583 	63.9400 	4.0000 
0.5000 	-144.6500 	63.7111 	4.0000 
0.5000 	-143.1500 	66.5833 	8.0000 
0.5000 	-141.9667 	60.0333 	4.0000 
0.5000 	-138.4000 	64.6333 	4.0000 
0.5000 	-138.3833 	68.3833 	8.0000 
0.5000 	-137.9578 	60.9500 	4.0000 
0.5000 	-135.5142 	65.9422 	4.0000 
0.5000 	-135.4000 	59.2000 	4.0000 
0.5000 	-133.5833 	69.2833 	8.0000 
0.5000 	-133.4667 	68.2667 	4.0000 
0.5000 	-133.4500 	69.0500 	4.0000 
0.5000 	-132.1667 	69.1167 	8.0000 
0.5000 	-132.0167 	67.6500 	4.0000 
0.5000 	-131.9067 	54.4167 	4.0000 
0.5000 	-131.7643 	52.9464 	4.0000 
0.5000 	-130.6500 	61.6833 	4.0000 
0.5000 	-129.0167 	60.0333 	4.0000 
0.5000 	-128.0833 	64.6500 	4.0000 
0.5000 	-127.6167 	64.1667 	4.0000 
0.5000 	-127.4833 	65.0167 	4.0000 
0.5000 	-127.0500 	65.2167 	4.0000 
0.5000 	-126.4167 	65.2333 	4.0000 
0.5000 	-126.1167 	65.2167 	4.0000 
0.5000 	-124.8444 	48.6722 	4.0000 
