"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
5628,-9.30081278483071
5627,-10.1859001159668
5626,-10.5187667846679
5625,-13.0048596700032
5624,-11.3461046854655
5623,-9.67631378173826
5622,-13.77287012736
5621,-11.0904551188151
5620,-9.496928914388
5619,-11.6724393208821
5618,-11.3931195576985
5617,-11.686190032959
5616,-12.1397918701172
5615,-11.6663256327311
5614,-9.58241119384763
5613,-8.31299057006834
5612,-8.50407638549802
5611,-10.2858871459961
5610,-9.58158213297524
5609,-8.47028198242185
5608,-9.38045730590818
5607,-9.46050237019855
5606,-14.0768989562988
5605,-12.142628733317
5604,-13.4973167419433
5603,-13.6124977111816
5602,-8.78925933837888
5601,-9.68827667236326
5600,-13.2203493754069
5599,-13.224052174886
5598,-13.1373059590657
5597,-10.4509605407715
5596,-8.56205851236977
5595,-11.1481880187988
5594,-10.6670059204101
5593,-12.4466232299804
5592,-11.9423685709635
5591,-13.145002746582
5590,-12.0188316345215
5589,-11.9442479451497
5588,-11.0079470316569
5587,-10.8964167277018
5586,-11.7112538655599
5585,-9.43561401367185
5584,-12.1425435384114
5583,-7.70623881022133
5582,-10.0864356994629
5581,-12.7404706319173
5580,-12.6854804992676
5579,-11.6517649332682
5578,-10.3859733581543
5577,-5.85560455322263
5576,-10.2947321573893
5575,-10.9306638081868
5574,-8.3741516113281
5573,-9.00051981608071
5572,-10.8359397888183
5571,-11.1720133463541
5570,-12.931795501709
5569,-12.1856229146321
5568,-13.4434977213541
5567,-11.3624557495117
5566,-13.989288075765
5565,-12.0067263285319
5564,-10.7725293477376
5563,-7.92797953287758
5562,-9.44394404093422
5561,-9.13151906331378
5560,-9.4124193827311
5559,-11.7016726175944
5558,-14.2455429077148
5557,-9.36461995442706
5556,-11.6516911824544
5555,-11.7542722066243
5554,-10.7086789449056
5553,-11.5928316752116
5552,-13.7517748514811
5551,-11.2917859395345
5550,-11.407453918457
5549,-11.8353853861491
5548,-12.4986836751302
5547,-11.2616625467936
5546,-12.8304275512695
5545,-11.445352935791
5544,-10.4447413126627
5543,-9.52313588460284
5542,-11.2084551493327
5541,-13.5996053059896
5540,-6.2638114929199
5539,-9.61428934733071
5538,-13.0545130411784
5537,-11.4224927266439
5536,-10.2966255187988
5535,-10.9810610453288
5534,-12.6360674540202
5533,-13.3229062398275
5532,-9.7732592264811
5531,-12.8528210957845
5530,-11.7680508931478
5529,-9.86566899617511
5528,-12.00675684611
5527,-10.5148045857747
5526,-11.6008845011393
5525,-14.4549100240071
