"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
1957,-4.86613820393878
1956,-4.25779444376625
1955,-4.47454045613604
1954,-5.33591308593748
1953,-5.94236475626625
1952,-3.56354115804034
1951,-4.10850626627602
1950,-4.41445515950519
1949,-4.7629824320475
1948,-4.15788243611651
1947,-4.86588897705076
1946,-4.94749552408852
1945,-3.87124354044594
1944,-5.08573888142901
1943,-3.19034932454425
1942,-3.22756423950193
1941,-6.34332885742185
1940,-3.29985656738279
1939,-3.83907674153644
1938,-3.3271062215169
1937,-5.11342213948565
1936,-3.66661682128904
1935,-5.27568664550779
1934,-4.87942606608071
1933,-1.94666646321612
1932,-5.69988988240558
1931,-3.98609898885089
1930,-4.04084370930987
1929,-2.4699399312337
1928,-3.73593877156573
1927,-4.24350331624347
1926,-3.45572382609047
1925,-5.17818425496417
1924,-5.897563680013
1923,-4.64904759724933
1922,-4.82180124918618
1921,-4.20469004313149
1920,-6.66679229736326
1919,-4.74167607625323
1918,-3.96564076741534
1917,-2.89392445882159
1916,-4.66037851969399
1915,-5.08597157796222
1914,-3.75023117065427
1913,-3.79271799723305
1912,-4.57667007446287
1911,-4.35826212565102
1910,-4.52614313761391
1909,-3.67699534098305
1908,-3.36404139200844
1907,-3.47460276285805
1906,-2.74012858072914
1905,-4.57569096883136
1904,-4.77746938069659
1903,-3.51311976114907
1902,-3.8695358276367
1901,-2.5877746582031
1900,-3.55073140462237
1899,-3.28667933146157
1898,-5.82535527547198
1897,-5.5124801635742
1896,-5.2819147745768
1895,-6.04398574829099
1894,-3.45047988891599
1893,-5.85093917846677
1892,-4.5570243835449
1891,-3.3537518819173
1890,-3.64368667602537
1889,-4.2179244995117
1888,-3.97539876302081
1887,-4.46094614664711
1886,-4.4885912577311
1885,-3.48128356933591
1884,-3.45739847819008
1883,-7.42802658081052
1882,-3.67018229166664
1881,-3.17887090047198
1880,-3.52981796264646
1879,-6.31647466023761
1878,-4.16267878214516
1877,-3.30137354532875
1876,-4.08175888061521
1875,-6.27806320190427
1874,-4.5167526245117
1873,-2.96538518269855
1872,-2.49671274820961
1871,-5.12187550862628
1870,-3.10424779256183
1869,-5.05029398600258
1868,-4.66433308919269
1867,-3.73356221516925
1866,-4.64099095662433
1865,-4.19366683959959
1864,-1.38802185058591
1863,-4.7195482889811
1862,-3.84445927937823
1861,-4.34389216105141
1860,-2.66206207275388
1859,-0.7372370402018
1858,-2.77735366821287
1857,-3.77441762288409
1856,-3.09742329915362
1855,-2.89966684977211
1854,-2.95726242065427
1853,-3.77039693196612
1852,-4.49705225626625
1851,-3.5750170389811
1850,-2.46134923299151
1849,-5.51342875162758
1848,-4.51745834350584
1847,-4.68069178263344
1846,-4.16277160644529
1845,-4.3940236409505
1844,-2.8125175476074
1843,-3.90416183471677
1842,-5.29605458577472
1841,-4.69525248209633
1840,-5.01306889851886
1839,-3.05675735473631
1838,-4.31524632771808
1837,-4.9962219238281
1836,-5.46278228759763
1835,-4.61793492635089
1834,-3.13889160156248
1833,-2.38085657755532
1832,-3.02355550130206
1831,-3.8422175089518
1830,-5.26493682861326
1829,-5.06432189941404
1828,-4.11189117431638
1827,-5.24576416015623
1826,-2.91170984903969
1825,-4.43372701009112
1824,-5.14785868326821
1823,-5.25404713948565
1822,-3.73200836181638
1821,-4.63677825927732
1820,-6.70071640014646
1819,-5.29414215087888
1818,-3.95105463663735
1817,-1.92446365356443
1816,-4.78460540771482
1815,-3.39460856119789
1814,-3.59979222615558
1813,-3.79579137166339
1812,-3.93390630086261
1811,-4.63752085367836
1810,-3.17543767293292
1809,-3.92992630004881
1808,-4.27683995564776
1807,-4.79102808634438
1806,-2.34182840983071
1805,-4.84620641072589
1804,-3.699809773763
1803,-3.04108022054034
1802,-3.90683593749998
1801,-1.62404861450193
1800,-4.17650451660154
1799,-4.05783691406248
1798,-4.02770334879555
1797,-3.21896972656248
1796,-4.78443374633787
1795,-4.74604644775388
1794,-2.44240163167315
1793,-4.26592102050779
1792,-3.7285331726074
1791,-4.0419499715169
1790,-3.22239786783852
1789,-2.62401173909503
1788,-5.02533315022784
1787,-4.56989135742185
1786,-5.12176106770831
1785,-4.69384485880532
1784,-4.52038294474282
1783,-4.01485671997068
1782,-3.91104990641274
1781,-4.16066335042315
1780,-2.09146092732745
1779,-3.48696238199868
1778,-5.37491709391274
1777,-3.45501302083331
1776,-4.05774154663084
1775,-4.34339243570961
1774,-5.38285166422524
1773,-4.04641062418618
1772,-4.11813837687172
1771,-5.0977106730143
1770,-5.01548105875649
1769,-5.11521377563474
1768,-3.98577982584633
1767,-3.34816843668618
1766,-3.26857477823891
1765,-3.03845189412433
1764,-1.31145070393878
1763,-4.27195460001625
1762,-4.06495513916013
1761,-2.55163675944008
1760,-3.32669169108071
1759,-3.78764190673826
1758,-2.98590316772459
1757,-4.33431727091469
1756,-3.74209569295245
1755,-3.24629185994464
1754,-3.3970639546712
1753,-3.57562484741209
1752,-4.33037287394203
1751,-3.45657831827797
1750,-4.62888565063474
1749,-3.44707209269203
1748,-3.05307617187498
1747,-3.69452514648435
1746,-3.94388809204099
1745,-3.80468215942381
1744,-5.13802439371743
1743,-4.09627761840818
1742,-3.82536290486651
1741,-2.75090637207029
1740,-3.92725601196287
1739,-0.986063385009743
1738,-4.30045674641925
1737,-4.64378712972003
1736,-5.12237650553383
1735,-3.25510508219399
1734,-4.05814590454099
1733,-4.27209955851235
1732,-2.77910970052081
1731,-3.37636286417641
1730,-3.11720631917315
1729,-3.26751683553058
1728,-2.31070048014321
1727,-4.14420293172198
1726,-4.34439061482745
1725,-6.06426976521808
1724,-4.85086161295571
1723,-3.54500300089516
1722,-5.51639404296873
1721,-3.57258453369138
1720,-3.91181920369464
1719,-2.5039492289225
1718,-2.45978775024412
1717,-2.49947713216144
1716,-3.42990468343097
1715,-3.41578776041664
1714,-3.88807779947914
1713,-4.30885162353513
1712,-3.77175114949542
1711,-2.91956303914386
1710,-2.56514968872068
1709,-2.21631342569985
1708,-5.91251475016274
1707,-5.25643005371091
1706,-4.22789866129555
1705,-2.93606160481769
1704,-4.45182647705076
1703,-3.15586573282875
1702,-5.43110885620115
1701,-3.45872726440427
1700,-3.63552322387693
1699,-4.29295959472654
1698,-3.4095748901367
1697,-3.10246632893878
1696,-4.20993143717446
1695,-5.39867121378578
1694,-5.88911412556964
1693,-5.70156453450519
1692,-4.42330652872719
1691,-4.75457356770831
1690,-4.04213816324868
1689,-3.68730646769203
1688,-4.44072443644203
1687,-3.36300506591795
1686,-3.86917088826495
1685,-3.50402806599933
1684,-2.48652114868162
1683,-2.90796381632485
1682,-3.28799794514972
1681,-5.28088862101235
1680,-5.16181411743162
1679,-4.89214045206703
1678,-5.05111033121743
1677,-3.86451695760089
1676,-4.98951059977211
1675,-4.08331146240232
1674,-4.86983337402341
1673,-4.28102086385089
1672,-2.60705413818357
1671,-4.88383712768552
1670,-6.6711003621419
1669,-3.89553807576495
1668,-3.1105280558268
1667,-4.86299616495766
1666,-5.41125717163084
1665,-5.57093404134112
1664,-3.5100896199544
1663,-4.2479423522949
1662,-4.28966369628904
1661,-4.73503341674802
1660,-3.1951825459798
1659,-5.33028767903644
1658,-5.9108693440755
1657,-4.29482243855792
1656,-4.37439320882159
1655,-4.57595291137693
1654,-4.93231430053709
1653,-3.84567743937172
1652,-3.37434997558591
1651,-5.11770095825193
1650,-2.42273178100584
1649,-5.72125600179034
1648,-4.38781967163084
1647,-5.76411158243813
1646,-4.8022038777669
1645,-4.01623382568357
1644,-4.17445220947263
1643,-5.17377955118813
1642,-6.38995208740232
1641,-4.50569763183591
