"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
11287,-17.0790784200032
11286,-19.6251294453939
11285,-20.2144340515136
11284,-20.3065971374511
11283,-20.0735916137695
11282,-19.4583724975586
11281,-22.0919453938802
11280,-21.222519938151
11279,-21.1318382263183
11278,-21.5782188415527
11277,-19.8448432922363
11276,-20.658430480957
11275,-19.3247258504232
11274,-19.0132227579752
11273,-18.7650881449381
11272,-19.5217155456543
11271,-19.0045290629069
11270,-20.7724047342936
11269,-21.4339558919271
11268,-21.9586357116699
11267,-21.149833424886
11266,-21.4182723999023
11265,-20.2738657633463
11264,-21.6281087239583
11263,-21.0956316630045
11262,-20.5969718933105
11261,-20.4853385925293
11260,-19.676128133138
11259,-20.7453737894694
11258,-18.6962354024251
11257,-19.0691614786784
11256,-18.1865791320801
11255,-19.4316454569498
11254,-18.02433497111
11253,-19.673375193278
11252,-17.219652557373
11251,-18.4201848347982
11250,-17.4038401285807
11249,-20.0258939107259
11248,-20.3494400024414
11247,-21.572482808431
11246,-20.9712966918945
11245,-23.1539278666178
11244,-22.0220499674479
11243,-22.3102312723795
11242,-20.3436022440592
11241,-18.79808400472
11240,-19.2283500671386
11239,-20.8945551554362
11238,-21.7993835449219
11237,-21.4700912475586
11236,-19.5587994893392
11235,-19.6877540588379
11234,-20.7060366312663
11233,-21.6440071105957
11232,-20.1733217875163
11231,-18.5733678181966
11230,-18.9121332804362
11229,-18.4674769083659
11228,-20.3507191975911
11227,-21.7178075154622
11226,-22.8478238423665
11225,-21.3029680887858
11224,-22.2855489095052
11223,-21.9623677571614
11222,-21.7062184651692
11221,-20.6007052103678
11220,-18.8123357137044
11219,-18.1308578491211
11218,-19.622349802653
11217,-20.6287050882975
11216,-21.2328857421875
11215,-20.5754150390625
11214,-21.3239667256673
11213,-22.2911819458008
11212,-21.9939242045084
11211,-19.3730021158854
11210,-18.5688385009765
11209,-20.1231852213541
11208,-19.0047554016113
11207,-19.2110376993815
11206,-20.8011789957682
11205,-20.5428731282552
11204,-21.3334411621094
11203,-20.4202077229817
11202,-20.3367179870605
11201,-19.4068829854329
11200,-20.2748830159505
11199,-20.0393051147461
11198,-18.4341466267903
11197,-19.554067993164
11196,-20.1986577351888
11195,-20.436387125651
11194,-19.8839884440104
11193,-20.1008908589681
11192,-19.0343421936035
11191,-19.6258199055989
11190,-19.3512189229329
11189,-20.2869323730469
11188,-18.6723452250163
11187,-21.8095547993978
11186,-21.3212926228841
11185,-21.2777961730957
11184,-20.4063552856445
11183,-22.4603561401367
11182,-19.6888526916504
11181,-20.8955317179362
11180,-19.9535990397135
11179,-18.9908571879069
11178,-18.1005297342936
11177,-20.3418385823567
11176,-20.1702611287435
11175,-21.2876546223958
11174,-21.8369214375814
11173,-22.9980415344238
11172,-21.4718574523926
11171,-21.2311551411946
11170,-20.4920651753743
11169,-20.5958401997884
11168,-21.1470270792643
11167,-20.5561635335286
11166,-21.0442807515462
11165,-21.279768371582
11164,-20.1712211608886
11163,-21.555091603597
11162,-22.1216072082519
11161,-22.2606783548991
11160,-20.9407498677571
11159,-20.0092987060547
11158,-20.8202117919922
11157,-20.2208223978678
11156,-19.0796913146972
11155,-21.9426445007324
11154,-22.0730257670084
11153,-20.5518796284993
11152,-20.2269106547038
11151,-21.5167182922363
11150,-22.5106783548991
11149,-19.7118375142415
11148,-20.7362604777018
11147,-21.0196823120117
11146,-19.1026087443034
11145,-21.1384948730469
11144,-22.6371355692545
11143,-20.9682690938314
11142,-21.3476165771484
11141,-20.9038846333821
11140,-21.2250261942545
11139,-20.1560844421386
11138,-20.0540400187174
11137,-21.5556180318196
11136,-21.486358388265
11135,-22.3964523315429
11134,-19.5710866292317
11133,-21.7920148213704
11132,-20.9366452534993
11131,-20.9350646972656
11130,-21.062971496582
11129,-20.608922068278
11128,-19.0995913187663
11127,-19.0689325968424
11126,-21.2804868062337
11125,-21.1444458007812
11124,-20.9320256551107
11123,-20.3869181315104
11122,-21.3482320149739
11121,-21.0942609151204
11120,-22.2994598388672
11119,-20.379616800944
11118,-17.7627344767252
11117,-19.7770929972331
11116,-19.849400583903
11115,-20.0987648010254
11114,-21.0756083170573
11113,-20.6530441284179
11112,-20.9373331705729
11111,-21.3553146362304
11110,-20.7191553751627
11109,-20.5895548502604
11108,-18.9459251403808
11107,-19.7744761149088
11106,-18.4517807006836
11105,-21.519810740153
11104,-20.3637196858724
11103,-19.7885993957519
11102,-20.2888244628906
11101,-21.9468546549479
11100,-21.2585154215495
11099,-22.0108194986979
11098,-19.6268943786621
11097,-19.1542572021484
11096,-19.7956082661946
11095,-19.984176381429
11094,-21.3111646016439
11093,-20.2582483927409
11092,-20.7547439575195
11091,-22.3996922810872
11090,-20.3718678792317
11089,-19.8514859517415
11088,-21.0376635233561
11087,-19.4057360331217
11086,-20.150441233317
11085,-20.6705993652344
11084,-20.1198003133138
11083,-22.2706016540527
11082,-21.3362246195475
11081,-20.6522277832031
11080,-22.7293139139811
11079,-20.9483627319336
11078,-22.0102142333984
11077,-19.9318336486816
11076,-18.7399912516276
11075,-19.3000562032064
11074,-20.3615720113118
11073,-20.7702278137207
11072,-21.4394045511881
11071,-21.9812568664551
11070,-20.2330167134603
11069,-20.1038040161133
11068,-21.3857635498047
11067,-20.1299041748047
11066,-19.7711891174316
11065,-20.4281308492025
11064,-21.9113945007324
11063,-21.2435579935709
11062,-21.2592809041341
11061,-20.8290860493978
11060,-21.7932863871256
11059,-21.3028256734212
11058,-22.8897257486979
11057,-21.7918075561523
11056,-20.339520517985
11055,-19.2625361124674
11054,-19.2158912658691
11053,-20.679598236084
11052,-21.8268836975097
11051,-20.2485590616862
11050,-22.4639686584472
11049,-21.2742319742838
11048,-21.6579765319824
11047,-20.2091773986816
11046,-21.0925888061523
11045,-18.3963823954264
11044,-18.9107320149739
11043,-20.145979309082
11042,-19.2426958719889
11041,-20.8966316223144
11040,-20.4808321634928
11039,-21.6739715576172
11038,-20.7525288899739
11037,-21.066820526123
11036,-20.0240628560384
11035,-20.1049789428711
11034,-18.6429339090983
11033,-18.1793464660644
11032,-21.3448890686035
11031,-19.0660741170247
11030,-20.4734151204427
11029,-22.3673220316569
11028,-20.9013936360677
11027,-21.0443417867025
11026,-21.2877779642741
11025,-19.1622451782226
11024,-19.6310129801432
11023,-20.7324546813965
11022,-20.0373214721679
11021,-18.4481707255045
11020,-20.0150588989258
11019,-20.7707135518392
