"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
1658,-26.5638387044271
1657,-21.7365783691406
1656,-28.044053141276
1655,-26.9841573079427
1654,-26.3771728515625
1653,-27.6705434163411
1652,-28.3735972086588
1651,-28.0657053629557
1650,-28.9272115071614
1649,-21.2111012776692
1648,-33.1069651285807
1647,-29.8568786621094
1646,-27.7045094807942
1645,-31.8077453613281
1644,-23.4204823811849
1643,-33.0648203531901
1642,-34.3600423177083
1641,-22.6962799072265
1640,-24.0988576253255
1639,-23.4762481689453
1638,-24.5538848876953
1637,-33.754263305664
1636,-20.0112060546875
1635,-22.7883005777995
1634,-26.8612528483073
1633,-28.6153167724609
1632,-34.9315195719401
1631,-32.9292256673177
1630,-27.4096028645833
1629,-19.0127624511719
1628,-23.9793660481771
1627,-23.3686635335286
1626,-32.4503590901693
1625,-28.1384338378906
1624,-25.112905883789
1623,-20.486186726888
1622,-22.8386037190755
1621,-22.9001118977864
1620,-28.4184071858724
1619,-27.5969095865885
1618,-28.8329732259114
1617,-25.3669189453125
1616,-26.40390625
1615,-29.1303721110026
1614,-24.6909952799479
1613,-25.5508433024088
1612,-33.7592274983724
1611,-23.7413747151692
1610,-28.774272664388
1609,-38.9774434407552
1608,-25.2951212565104
1607,-22.8568430582682
1606,-27.891221110026
1605,-26.8767405192057
1604,-38.5450958251953
1603,-28.9439453125
1602,-29.6554880777995
1601,-26.3351755777995
1600,-30.9185089111328
1599,-24.8978434244791
1598,-19.119492594401
1597,-21.9520833333333
1596,-20.8171956380208
1595,-23.1663828531901
1594,-19.8897816975911
1593,-24.7136189778646
1592,-30.8066212972005
1591,-15.9546875
1590,-23.712026977539
1589,-27.9504455566406
1588,-33.8370930989583
1587,-20.8289042154948
1586,-21.4815175374349
1585,-29.009390258789
1584,-33.4824940999349
1583,-28.909292602539
1582,-31.7235270182291
1581,-29.8403737386067
1580,-23.3373881022135
1579,-30.4325317382812
1578,-27.3293924967448
1577,-31.3113006591797
1576,-28.0962585449219
1575,-27.2968251546224
1574,-21.0936848958333
1573,-21.949087524414
1572,-23.1083689371745
1571,-29.7902943929036
1570,-27.4474548339844
1569,-28.6433980305989
1568,-32.2920237223307
1567,-22.7655395507812
1566,-31.4976969401041
1565,-19.3307657877604
1564,-36.115830485026
1563,-27.805517578125
1562,-34.0657562255859
1561,-29.0738535563151
1560,-24.8946797688802
1559,-19.1513478597005
1558,-27.6099049886067
1557,-25.9823211669922
1556,-21.5361389160156
1555,-21.020844523112
1554,-26.2071492513021
1553,-27.0918589274088
1552,-19.200547281901
1551,-26.1455647786458
1550,-29.9269063313802
1549,-28.4138498942057
1548,-20.7609568277995
1547,-27.1297261555989
1546,-34.1299601236979
1545,-26.9083312988281
1544,-29.0377207438151
1543,-25.5339975992838
1542,-23.0794687906901
1541,-25.3731241861979
1540,-26.8880879720052
1539,-19.1131245930989
1538,-27.7834025065104
1537,-24.6555694580078
1536,-29.3219207763672
1535,-30.3505513509114
1534,-23.8163564046224
1533,-21.343613688151
1532,-20.1215830485026
1531,-22.9681406656901
1530,-19.1526194254557
1529,-29.2402404785156
1528,-23.822119140625
1527,-31.5187032063802
1526,-25.3341583251953
1525,-26.6944641113281
1524,-28.6343953450521
1523,-19.5275787353515
1522,-26.9204010009765
1521,-35.7451131184896
1520,-28.3419504801432
1519,-30.9340169270833
1518,-23.548208618164
1517,-20.6582397460937
1516,-30.7353474934896
1515,-31.5719462076823
1514,-33.7965454101562
1513,-34.5829935709635
1512,-32.9373992919922
1511,-33.7926289876302
1510,-26.9998331705729
1509,-32.4095825195312
1508,-28.1278747558594
1507,-23.3532267252604
1506,-22.2480326334635
1505,-27.5069183349609
1504,-31.6623748779297
1503,-32.9049235026041
1502,-28.6398274739583
1501,-31.0032969156901
1500,-25.952505493164
1499,-31.412466430664
1498,-36.8323527018229
1497,-32.5837615966797
1496,-26.8113413492838
1495,-25.8980672200521
1494,-29.3681447347005
1493,-28.1961324055989
1492,-28.20712890625
1491,-29.7984273274739
1490,-32.9294392903646
1489,-23.3599863688151
1488,-28.222764078776
1487,-20.0377868652344
1486,-26.8170888264974
1485,-34.8569396972656
1484,-26.9352681477864
1483,-29.5664174397786
1482,-28.753276570638
1481,-27.5875406901041
1480,-24.2405354817708
1479,-18.9220387776692
1478,-30.7363749186198
1477,-16.6594960530599
1476,-28.9135396321614
1475,-29.5287282307942
1474,-30.1887318929036
1473,-27.3735768636067
1472,-26.1574615478515
1471,-22.5141306559245
1470,-33.1268778483073
1469,-26.1590026855469
1468,-31.6477264404297
1467,-33.9924530029297
1466,-28.8913075764974
1465,-22.1180531819661
1464,-31.7391621907552
1463,-28.3078267415364
1462,-31.2464711507161
1461,-27.9775756835937
1460,-31.4720011393229
1459,-34.7684336344401
1458,-25.0904856363932
1457,-30.3530893961588
1456,-32.8524383544922
1455,-33.0642506917318
1454,-29.6972056070963
1453,-34.0652272542318
1452,-29.700776163737
1451,-28.4212249755859
1450,-36.7262837727864
1449,-30.6566579182942
1448,-37.8957478841146
1447,-26.8068400065104
1446,-31.8213155110677
1445,-20.2966369628906
1444,-30.6609405517578
1443,-27.1534790039062
1442,-34.6245585123698
1441,-29.9118459065755
1440,-29.8728698730469
1439,-29.0904652913411
1438,-26.7171844482422
1437,-20.2326263427734
1436,-26.9193125406901
1435,-26.355576578776
1434,-27.4232391357422
1433,-24.4741933186849
1432,-21.8646453857422
1431,-29.9770314534505
1430,-25.5788686116536
1429,-25.72275390625
1428,-28.6843068440755
1427,-28.4814717610677
1426,-25.3174346923828
1425,-35.2213755289713
1424,-33.2347930908203
1423,-30.4116526285807
1422,-30.287949625651
1421,-26.1471822102864
1420,-31.0413828531901
1419,-27.5275177001953
1418,-32.7206888834635
1417,-35.1805633544922
1416,-32.2663177490234
1415,-31.8823150634765
1414,-29.9147654215495
1413,-32.4337117513021
1412,-27.9900217692057
1411,-26.2688100179036
1410,-32.9507303873698
1409,-28.4935567220052
1408,-18.6400309244791
1407,-25.1762858072916
1406,-26.1228647867838
1405,-22.8364674886067
1404,-22.3548594156901
1403,-22.5837514241536
1402,-17.7736775716146
1401,-20.1703653971354
1400,-18.4679626464844
1399,-26.1332712809245
1398,-33.4092519124349
1397,-27.9335489908854
1396,-25.4165659586588
1395,-19.7676401774088
1394,-34.0673380533854
