"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
12181,-6.19509480794269
12180,-5.09157918294269
12179,-3.66621500651039
12178,-5.06325887044269
12177,-5.69988606770831
12176,-5.71110636393227
12175,-5.19756673177081
12174,-4.92253214518227
12173,-3.97635498046873
12172,-7.06931152343748
12171,-6.77416585286456
12170,-5.02184651692706
12169,-5.84764200846352
12168,-5.10696004231769
12167,-5.3132385253906
12166,-4.60075480143227
12165,-5.83352254231769
12164,-4.9515441894531
12163,-5.23415730794269
12162,-7.29771525065102
12161,-5.92947998046873
12160,-6.78220214843748
12159,-5.59069417317706
12158,-5.55349324544269
12157,-5.21822713216144
12156,-5.66114908854164
12155,-5.69265340169269
12154,-5.00734049479164
12153,-6.62955322265623
12152,-5.84795735677081
12151,-5.31864013671873
12150,-5.65242106119789
12149,-4.51284383138019
12148,-5.06564941406248
12147,-4.8400939941406
12146,-5.94569498697914
12145,-5.68755696614581
12144,-5.65310262044269
12143,-5.47794189453123
12142,-5.44309082031248
12141,-3.97425944010414
12140,-5.81237386067706
12139,-5.48367919921873
12138,-5.29064534505206
12137,-7.94418945312498
12136,-6.27158203124998
12135,-5.06752115885414
12134,-4.48878580729164
12133,-5.14647013346352
12132,-6.07286173502602
12131,-4.17643839518227
12130,-6.03963826497394
12129,-5.41763916015623
12128,-7.40575764973956
12127,-5.13637898763019
12126,-5.38503621419269
12125,-6.69033406575519
12124,-7.17964274088539
12123,-5.81898600260414
12122,-4.61037801106769
12121,-5.65965372721352
12120,-4.72494099934894
12119,-4.48416748046873
12118,-6.83037923177081
12117,-6.18442382812498
12116,-6.27187703450519
12115,-5.34316609700519
12114,-6.02644449869789
12113,-4.85218912760414
12112,-4.87718302408852
12111,-6.16774088541664
12110,-4.91315307617185
12109,-6.11870930989581
12108,-5.24083048502602
12107,-6.36486409505206
12106,-5.40094604492185
12105,-5.67850341796873
12104,-7.07048136393227
12103,-6.05747070312498
12102,-4.77350463867185
12101,-6.10501708984373
12100,-4.46077067057289
12099,-6.48451334635414
12098,-6.15898234049477
12097,-7.51914062499998
12096,-5.7624572753906
12095,-6.93564453124998
12094,-4.71530761718748
12093,-5.6920227050781
12092,-6.53363647460935
12091,-5.03703409830727
12090,-5.0782531738281
12089,-4.42321370442706
12088,-5.19441324869789
12087,-5.6742004394531
12086,-3.28025919596352
12085,-6.37776285807289
12084,-6.45448404947914
12083,-5.50372924804685
12082,-6.65019327799477
12081,-7.13984781901039
12080,-6.43285725911456
12079,-4.35806884765623
12078,-5.30177408854164
12077,-6.47294718424477
