"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
11540,-10.5548665364583
11539,-9.40604248046873
11538,-9.11296183268227
11537,-9.01055501302081
11536,-9.26690266927081
11535,-9.74155273437498
11534,-8.77082926432289
11533,-6.99667968749998
11532,-9.27280273437498
11531,-9.70217488606769
11530,-8.56569010416664
11529,-9.22132975260414
11528,-11.2023376464844
11527,-10.2854675292969
11526,-10.4044148763021
11525,-10.5852823893229
11524,-9.57733764648435
11523,-8.52756347656248
11522,-8.28702392578123
11521,-9.00689290364581
11520,-8.58053181966144
11519,-9.9426330566406
11518,-9.57460123697914
11517,-9.52238566080727
11516,-9.20672200520831
11515,-10.9255025227864
11514,-9.37987874348956
11513,-9.71583658854164
11512,-8.99507242838539
11511,-9.50872395833331
11510,-8.44096476236977
11509,-8.69564412434894
11508,-9.65545247395831
11507,-9.32608642578123
11506,-11.4768534342448
11505,-9.40256347656248
11504,-9.72215372721352
11503,-9.58592325846352
11502,-9.33416341145831
11501,-8.60434570312498
11500,-9.16430257161456
11499,-9.38447672526039
11498,-9.86296183268227
11497,-9.76256917317706
11496,-8.80445963541664
11495,-8.93648885091144
11494,-9.14647013346352
11493,-8.47002766927081
11492,-8.79765421549477
11491,-9.93275553385414
11490,-9.21770833333331
11489,-8.54873250325519
11488,-9.47652791341144
11487,-10.618017578125
11486,-9.32499796549477
11485,-8.72975260416664
11484,-8.41383463541664
11483,-8.89833170572914
11482,-9.02035115559894
11481,-9.14019368489581
11480,-9.21084187825519
11479,-10.8459635416666
11478,-9.62514851888019
11477,-9.82595418294269
11476,-10.7052266438802
11475,-9.30761311848956
11474,-10.4773213704427
11473,-9.78960774739581
11472,-7.59777425130206
11471,-9.62510782877602
11470,-8.58251546223956
11469,-8.51715698242185
11468,-9.78386027018227
11467,-10.068711344401
11466,-11.0328735351562
11465,-9.71843058268227
11464,-8.62837320963539
11463,-9.39755859374998
11462,-10.4683390299479
11461,-8.42625528971352
11460,-8.14269612630206
11459,-9.12167968749998
11458,-9.44099527994789
11457,-9.16496378580727
11456,-9.29298502604164
11455,-10.2218282063802
11454,-8.94890950520831
11453,-10.0638081868489
11452,-9.2308410644531
11451,-8.98072916666664
11450,-8.49546915690102
11449,-9.27308756510414
11448,-9.75017903645831
11447,-9.19564412434894
11446,-9.25307820638019
11445,-10.1515970865885
11444,-9.29616902669269
11443,-9.46299845377602
11442,-10.8420471191406
11441,-9.39126180013019
11440,-7.95688476562498
11439,-8.20439249674477
11438,-9.17335611979164
11437,-9.47360839843748
11436,-9.70926513671873
11435,-10.0876525878906
11434,-9.47081095377602
11433,-10.0151733398437
11432,-10.1640075683594
11431,-9.10729573567706
11430,-10.0106669108073
11429,-9.86026611328123
11428,-9.35841471354164
11427,-7.79973958333331
11426,-6.9312805175781
11425,-9.3071350097656
11424,-9.69036458333331
11423,-10.4552062988281
11422,-8.74122721354164
11421,-11.0415608723958
11420,-8.44246012369789
11419,-9.01544799804685
11418,-8.93941853841144
11417,-9.33498738606769
11416,-10.5937255859375
11415,-10.3931030273437
11414,-9.87227986653644
11413,-8.86586100260414
11412,-9.38050944010414
11411,-8.6796936035156
11410,-10.2078308105469
11409,-9.15081380208331
11408,-9.41641845703123
11407,-8.35406087239581
11406,-8.36549479166664
11405,-8.19235839843748
11404,-8.20944824218748
11403,-9.33840535481769
11402,-9.52586466471352
11401,-9.93928629557289
11400,-8.99936523437498
11399,-10.5277872721354
11398,-10.0335957845052
11397,-8.98113606770831
11396,-8.51219278971352
11395,-8.94102579752602
11394,-8.7370666503906
11393,-8.21606038411456
11392,-8.86577962239581
11391,-8.3530334472656
11390,-9.05631103515623
11389,-9.36519978841144
11388,-8.92067057291664
11387,-8.97056681315102
11386,-9.9570373535156
11385,-10.0834004720052
11384,-8.97305908203123
11383,-9.00079956054685
11382,-10.7347981770833
11381,-8.25064697265623
11380,-8.09553629557289
11379,-9.50886637369789
11378,-9.3219055175781
11377,-9.37826131184894
11376,-10.5242167154948
11375,-9.4835266113281
11374,-9.95704752604164
11373,-8.68200276692706
11372,-7.7514709472656
11371,-9.56735839843748
11370,-7.76616007486977
11369,-8.1200012207031
11368,-7.2386535644531
11367,-9.20381266276039
11366,-8.51714680989581
11365,-9.11962483723956
11364,-9.20742390950519
11363,-9.33109130859373
11362,-9.09065348307289
11361,-11.2002624511719
11360,-9.46473795572914
11359,-9.74430948893227
11358,-7.72391357421873
11357,-9.2851623535156
11356,-8.75490926106769
11355,-8.99777832031248
11354,-10.7668721516927
11353,-10.2813171386719
11352,-8.7941955566406
11351,-9.64142456054685
11350,-9.50660807291664
11349,-9.27584431966144
11348,-7.55234374999998
11347,-8.18234863281248
11346,-8.69228719075519
11345,-8.88170979817706
11344,-9.41270548502602
11343,-9.33795776367185
11342,-8.82122395833331
11341,-10.0851399739583
11340,-8.4162658691406
11339,-9.58260701497394
11338,-8.77589518229164
11337,-7.88541259765623
11336,-7.77948608398435
11335,-9.80654500325519
11334,-9.72834879557289
11333,-9.20278523763019
11332,-9.20114746093748
11331,-9.95025227864581
11330,-9.86808878580727
11329,-10.1344462076823
11328,-9.84521077473956
11327,-10.040879313151
11326,-8.79550781249998
11325,-8.38331705729164
11324,-8.07745971679685
11323,-9.81117350260414
11322,-9.53799031575519
11321,-9.74690348307289
11320,-9.53031005859373
11319,-8.81590372721352
11318,-6.84972737630206
11317,-8.20685424804685
11316,-8.22065836588539
11315,-8.26536661783852
11314,-8.14450683593748
11313,-8.67746582031248
11312,-8.50857137044269
11311,-10.6945251464844
11310,-9.08282063802081
11309,-9.93238932291664
11308,-9.33747965494789
11307,-9.26016845703123
11306,-7.90804646809894
11305,-8.7005676269531
11304,-9.09777425130206
11303,-9.18580729166664
11302,-8.29601643880206
11301,-8.89749755859373
11300,-7.80297444661456
11299,-9.10260620117185
11298,-8.78952636718748
11297,-8.51283365885414
11296,-9.03702392578123
11295,-9.10019531249998
11294,-8.21159464518227
11293,-7.12642008463539
11292,-9.25214233398435
11291,-7.15720214843748
11290,-9.59560750325519
11289,-7.92816772460935
11288,-8.81870117187498
11287,-8.58475341796873
11286,-7.88039754231769
11285,-8.08646240234373
11284,-7.62768147786456
11283,-8.49595743815102
11282,-10.0388244628906
11281,-9.53854980468748
11280,-10.2365478515625
11279,-8.22218424479164
11278,-9.40591023763019
11277,-8.91692708333331
11276,-9.4841369628906
11275,-9.26259969075519
11274,-9.08550618489581
11273,-7.21248982747394
11272,-8.60210774739581
11271,-8.49596761067706
11270,-8.80370686848956
11269,-9.19864501953123
11268,-8.90167846679685
11267,-9.15514729817706
11266,-9.98269246419269
11265,-8.76846923828123
11264,-8.41642862955727
11263,-8.8881896972656
11262,-9.6416076660156
11261,-9.58559773763019
11260,-8.45573527018227
11259,-7.32950439453123
11258,-8.08500773111977
11257,-8.72223510742185
11256,-9.12564697265623
11255,-8.43693644205727
11254,-9.21169637044269
11253,-8.71168619791664
11252,-7.87567749023435
11251,-7.73871459960935
11250,-8.20610148111977
11249,-7.54367675781248
11248,-9.39377441406248
11247,-8.86614583333331
11246,-7.98137003580727
11245,-10.0627604166666
11244,-9.04335123697914
11243,-9.55138753255206
11242,-9.07514038085935
11241,-7.85595296223956
11240,-7.22709757486977
11239,-7.95559285481769
11238,-7.45860392252602
11237,-9.41450602213539
11236,-8.8096984863281
11235,-9.41106770833331
11234,-7.87240193684894
11233,-9.17617390950519
11232,-9.55791829427081
11231,-9.74458414713539
11230,-6.95531819661456
11229,-8.24700520833331
11228,-7.72739257812498
11227,-9.48742268880206
11226,-9.51000569661456
11225,-7.38287963867185
11224,-7.73318074544269
11223,-9.17448527018227
11222,-9.40891113281248
11221,-9.15298055013019
11220,-8.19460652669269
11219,-8.00387166341144
11218,-9.31642252604164
11217,-7.82197672526039
11216,-9.15279744466144
11215,-8.61567789713539
11214,-8.84750976562498
11213,-8.39803670247394
11212,-9.69968261718748
11211,-8.77553914388019
11210,-8.27132771809894
11209,-8.76029052734373
11208,-8.37517903645831
11207,-8.36645100911456
11206,-6.98179728190102
11205,-9.10687866210935
11204,-9.19659016927081
11203,-7.93331502278644
11202,-9.04081827799477
11201,-9.26260986328123
11200,-8.96797281901039
11199,-8.11301269531248
11198,-8.10580037434894
11197,-9.60712280273435
11196,-7.90941975911456
11195,-9.43964233398435
11194,-8.64799601236977
11193,-8.52465413411456
11192,-7.46371053059894
11191,-9.04921061197914
11190,-8.2562316894531
11189,-7.81246541341144
11188,-8.57600504557289
11187,-9.1558898925781
11186,-9.00471598307289
11185,-8.70657958984373
11184,-9.25788981119789
11183,-9.03859049479164
11182,-9.29017740885414
11181,-7.42239990234373
11180,-8.50664876302081
11179,-9.01340332031248
11178,-8.47082112630206
11177,-8.73455403645831
11176,-8.46468709309894
11175,-8.6722473144531
11174,-9.81192626953123
11173,-8.04589436848956
11172,-9.51736043294269
11171,-8.55997314453123
11170,-8.69564412434894
11169,-8.2672180175781
11168,-9.43402709960935
11167,-6.71232706705727
11166,-8.23509318033852
11165,-7.8708557128906
11164,-8.14628702799477
11163,-8.94254150390623
11162,-9.62198486328123
11161,-9.28692220052081
