"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
12757,-20.6712860107422
12756,-18.2061943054199
12755,-15.2645375569661
12754,-16.5807823181152
12753,-17.9643895467122
12752,-17.2926862080892
12751,-19.6045593261719
12750,-18.8226468404134
12749,-17.2855209350586
12748,-18.8990564982096
12747,-17.3179712931315
12746,-18.3771194458008
12745,-20.7508567810058
12744,-19.2240559895833
12743,-21.1667719523112
12742,-18.1251014709472
12741,-17.4942827860514
12740,-17.9618515014648
12739,-17.7743731180827
12738,-19.4406455993652
12737,-20.1025566101074
12736,-21.4524241129557
12735,-16.8650688171386
12734,-18.4306027730306
12733,-20.0546834309896
12732,-22.3774831136067
12731,-21.3685757954915
12730,-21.5306508382161
12729,-18.8012336730957
12728,-20.3867617289225
12727,-17.9914599100748
12726,-19.4109494527181
12725,-17.8148470560709
12724,-18.7889910380045
12723,-17.2458086649577
12722,-17.8773038228353
12721,-19.5838620503743
12720,-16.6382621765136
12719,-20.4570119222005
12718,-21.8628550211588
12717,-17.7596585591634
12716,-19.9727729797363
12715,-17.4844993591308
12714,-16.0852111816406
12713,-18.300271097819
12712,-20.9367520650228
12711,-19.3256375630696
12710,-18.7247973124186
12709,-19.6515068054199
12708,-21.0743303934733
12707,-18.8320513407389
12706,-22.3268531799316
12705,-19.8460716247558
12704,-17.890421295166
12703,-16.0672350565592
12702,-19.4081926981608
12701,-19.6048517862956
12700,-17.41091893514
12699,-16.1387250264485
12698,-18.6789713541666
12697,-19.0373532613118
12696,-21.1124951680501
12695,-20.1676900227864
12694,-20.2405698140462
12693,-22.5838162740071
12692,-20.8916089375814
12691,-22.4107688903808
12690,-18.2204600016276
12689,-19.7905944824219
12688,-21.7356348673502
12687,-18.1222442626953
12686,-18.1629979451497
12685,-18.3189936319987
12684,-20.0247151692708
12683,-18.6835947672526
12682,-18.3932136535644
12681,-18.5344273885091
12680,-17.3234339396159
12679,-19.1349039713541
12678,-21.0731821695963
12677,-18.2400688171386
12676,-18.4761693318685
12675,-16.2735809326172
12674,-19.7786443074544
12673,-16.769758605957
12672,-19.5334609985351
12671,-19.5468938191732
12670,-16.9847714742025
12669,-20.5219431559245
12668,-20.8270311991373
12667,-18.6037264506022
12666,-20.4182151794433
12665,-18.7555374145508
12664,-19.5432927449544
12663,-18.0374537150065
12662,-20.004071299235
12661,-17.5343739827474
12660,-18.7240648905436
12659,-19.4406824747721
12658,-18.8354934692383
12657,-21.7706855773926
12656,-20.9252164204915
12655,-18.4245107014974
12654,-16.5929003397623
12653,-17.898727162679
12652,-20.5297378540039
12651,-19.9734024047851
12650,-20.6688293457031
12649,-21.7186365763346
12648,-15.5188532511393
12647,-19.9392430623372
12646,-19.4261370340983
12645,-20.7505821228027
12644,-19.458230082194
12643,-18.1948137919108
12642,-21.3403241475423
12641,-19.8280662536621
12640,-21.2670260111491
12639,-16.2812980651855
12638,-17.643236541748
12637,-21.4568834940592
12636,-21.9183575948079
12635,-17.1625172932942
12634,-17.7330446879069
12633,-18.351608022054
12632,-19.477220916748
12631,-20.2145459493001
12630,-16.9049756368001
12629,-15.3961344401041
12628,-20.1260716756185
12627,-20.2218434651692
12626,-20.9375747680664
12625,-21.1248153686523
12624,-20.6853635152181
12623,-20.6631416320801
12622,-22.8037831624349
12621,-18.9702896118164
12620,-20.057657623291
12619,-21.6383422851562
12618,-20.0081899007161
12617,-17.2636169433594
12616,-17.805403137207
12615,-17.5770935058594
12614,-18.4803680419922
12613,-18.2155403137207
12612,-19.3183108011881
12611,-19.2748156229655
12610,-19.222026570638
12609,-17.2758633931478
12608,-17.5527455647786
12607,-19.6033526102702
12606,-16.6029991149902
12605,-19.7025461832682
12604,-21.7385429382324
12603,-17.1304369608561
12602,-19.2053436279297
12601,-16.3767049153646
12600,-17.170876566569
12599,-17.9962600708008
12598,-17.1694765726725
12597,-19.6775090535482
12596,-18.5964734395345
12595,-19.7958841959635
12594,-21.0701164245605
