"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
15400,-48.7954849243164
15399,-50.1879791259765
15398,-48.4827763875325
15397,-47.7987731933594
15396,-50.3368845621745
15395,-49.0120223999023
15394,-50.2743845621745
15393,-48.326389058431
15392,-48.9554682413737
15391,-49.2942286173502
15390,-48.5169840494791
15389,-49.0911900838216
15388,-49.2670221964518
15387,-51.8390360514323
15386,-48.2799413045247
15385,-47.7701604207357
15384,-49.9545043945312
15383,-46.2149185180664
15382,-48.1318700154622
15381,-49.7244654337565
15380,-49.705051167806
15379,-48.9900497436523
15378,-46.1348505655924
15377,-48.4545476277669
15376,-47.4183792114258
15375,-48.7151779174804
15374,-47.8764836629232
15373,-49.3790802001953
15372,-49.363628133138
15371,-48.5641108194987
15370,-48.5800384521484
15369,-49.9252354939778
15368,-50.9980453491211
15367,-51.27757619222
15366,-49.832512919108
15365,-49.8941660563151
15364,-50.0021143595377
15363,-51.1837600708008
15362,-49.9468190511068
15361,-49.5183853149414
15360,-50.9586725870768
15359,-51.8298884073893
15358,-48.1532679239909
15357,-50.6801920572916
15356,-50.3398498535156
15355,-47.4698725382487
15354,-48.0133473714193
15353,-51.4434799194336
15352,-48.7768361409505
15351,-50.1592671712239
15350,-50.1990442911784
15349,-48.0132024129232
15348,-48.650249226888
15347,-50.2891855875651
15346,-50.5216125488281
15345,-49.1881495157877
15344,-48.4517120361328
15343,-51.507307434082
15342,-49.8713668823242
15341,-48.9926055908203
15340,-51.0178385416666
15339,-51.3724553426107
15338,-49.6142206827799
15337,-49.1110392252604
15336,-49.5439615885416
15335,-47.3735743204752
15334,-48.9107752482096
15333,-49.9127792358398
15332,-50.3533971150716
15331,-49.8813664754232
15330,-48.3822565714518
15329,-47.788064066569
15328,-49.6976048787435
15327,-48.1758712768554
15326,-49.7138834635416
15325,-51.252554321289
15324,-48.3322077433268
15323,-49.9010655721028
15322,-49.373528544108
15321,-51.2372522989909
15320,-47.6648010253906
15319,-51.9035451253255
15318,-51.2500823974609
15317,-48.7749033610026
15316,-51.4273869832357
15315,-48.4293324788411
15314,-49.6133814493815
15313,-47.1384745279948
15312,-48.0715469360351
15311,-52.2182169596354
15310,-47.586642964681
15309,-49.5738611857096
15308,-51.126198832194
15307,-51.1510248819987
15306,-48.0854832967122
15305,-50.2386840820312
15304,-49.8469502766927
15303,-48.8647496541341
15302,-48.5669184366862
15301,-49.8107106526693
15300,-46.4440343221028
15299,-47.2316879272461
15298,-50.0774317423502
15297,-49.521711730957
15296,-49.8996134440104
15295,-49.2523076375325
15294,-49.4277353922526
15293,-50.1702306111653
15292,-49.5217041015625
15291,-50.7475545247396
