"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
12054,-14.161973063151
12053,-23.7337249755859
12052,-20.4692494710286
12051,-23.4666809082031
12050,-29.0976318359375
12049,-25.1998504638672
12048,-23.4630493164062
12047,-15.5783396402995
12046,-18.742529296875
12045,-22.0850789388021
12044,-19.6136586507161
12043,-22.022797648112
12042,-14.1162831624349
12041,-17.3900817871094
12040,-24.0047210693359
12039,-18.4187174479166
12038,-21.1954661051432
12037,-18.4707448323567
12036,-25.8292500813802
12035,-14.4311686197916
12034,-27.9102895100911
12033,-16.1779744466146
12032,-23.4233561197916
12031,-21.5864471435547
12030,-21.0450805664062
12029,-17.0077880859375
12028,-16.3723052978515
12027,-17.5735076904297
12026,-17.6492930094401
12025,-19.7526662190755
12024,-21.5837209065755
12023,-18.8001108805338
12022,-22.8996744791666
12021,-21.9084584554036
12020,-21.5846923828125
12019,-23.5259511311849
12018,-18.5715698242187
12017,-12.606064860026
12016,-14.0526082356771
12015,-17.56943359375
12014,-11.2084106445312
12013,-19.6902577718099
12012,-25.3493560791015
12011,-21.7574574788411
12010,-18.4956370035807
12009,-20.5575927734375
12008,-23.8285736083984
12007,-19.4369618733724
12006,-20.150493367513
12005,-9.91953124999998
12004,-13.357275390625
12003,-11.8496561686198
12002,-22.062836710612
12001,-23.2758748372396
12000,-21.7348693847656
11999,-16.070415242513
11998,-21.404892985026
11997,-19.0781311035156
11996,-11.7916219075521
11995,-15.3993642171224
11994,-19.9369618733724
11993,-12.1537740071614
11992,-20.6813161214192
11991,-17.1112325032552
11990,-13.3293721516927
11989,-12.788427734375
11988,-21.0734059651692
11987,-19.3176788330078
11986,-19.592133585612
11985,-12.6199350992838
11984,-9.90388590494789
11983,-7.71303914388019
11982,-13.4921936035156
11981,-16.0124877929687
11980,-16.5079864501953
11979,-14.1997538248698
11978,-18.6286631266276
11977,-15.6859903971354
11976,-16.1422281901041
11975,-19.1945353190104
11974,-19.8267476399739
11973,-18.7575337727864
11972,-16.0036987304687
11971,-21.1798919677734
11970,-21.0046854654948
11969,-19.9347239176432
11968,-17.6722473144531
11967,-15.1351989746094
11966,-16.3949595133463
11965,-16.306265258789
11964,-12.0792805989583
11963,-15.1027130126953
11962,-19.9736592610677
11961,-19.9039876302083
11960,-17.0001332600911
11959,-14.1204488118489
11958,-26.3710286458333
11957,-17.7055928548177
11956,-19.5192016601562
11955,-18.4067647298177
11954,-11.6551066080729
11953,-22.152924601237
11952,-17.7399149576823
11951,-10.3936218261719
11950,-17.4461730957031
11949,-14.2878682454427
11948,-11.0631164550781
11947,-18.078970336914
11946,-17.3255167643229
11945,-9.83539428710935
11944,-12.9544331868489
11943,-6.67001953124998
11942,-7.13902384440102
11941,-9.72467651367185
11940,-10.0152750651041
11939,-11.5188354492187
11938,-17.3382120768229
11937,-24.292817179362
11936,-19.0623077392578
11935,-17.6124226888021
11934,-20.056504313151
11933,-11.6949930826823
11932,-10.1159423828125
11931,-11.4532430013021
11930,-19.6838846842448
11929,-18.4923817952474
11928,-19.0560414632161
11927,-19.3460754394531
11926,-12.516216023763
11925,-17.3094543457031
11924,-20.4283050537109
11923,-22.9230611165364
11922,-18.7926239013672
11921,-21.272797648112
11920,-21.4432637532552
11919,-20.5541595458984
11918,-24.8908498128255
11917,-22.1425638834635
11916,-17.062104288737
11915,-13.937602742513
11914,-13.681733194987
11913,-7.45849202473956
11912,-11.4816243489583
11911,-15.4908610026041
11910,-20.8100341796875
11909,-22.727153523763
11908,-20.9069173177083
11907,-19.496939086914
11906,-19.615103149414
11905,-9.53462320963539
11904,-7.73556111653644
11903,-16.8551188151041
11902,-15.9091807047526
11901,-18.7906860351562
11900,-22.7940887451172
11899,-22.5751200358073
11898,-20.5068776448567
11897,-17.7922475179036
11896,-19.9645192464192
11895,-16.9615030924479
11894,-17.3475555419922
11893,-17.9267791748047
11892,-16.08505859375
11891,-10.2158772786458
11890,-21.6093709309896
11889,-12.5714884440104
11888,-21.8040781656901
11887,-14.6819671630859
11886,-18.5500752766927
11885,-16.8105173746745
11884,-18.2704884847005
11883,-15.816259765625
11882,-16.475678507487
11881,-12.7733418782552
11880,-11.7856811523437
11879,-13.9921427408854
11878,-20.2873189290364
11877,-11.3941101074219
11876,-7.99562174479164
11875,-10.4946451822916
11874,-9.7775939941406
11873,-10.1045796712239
11872,-20.1897745768229
11871,-17.3967854817708
11870,-16.1699178059896
11869,-24.766470336914
11868,-26.3448954264323
11867,-20.5900227864583
11866,-22.1254079182942
11865,-22.9173085530599
11864,-21.7231709798177
11863,-12.7944396972656
11862,-12.1747395833333
11861,-11.9980529785156
11860,-15.4305379231771
11859,-15.6740885416666
11858,-13.4457967122396
11857,-18.2470713297526
11856,-16.3237111409505
11855,-13.9371704101562
11854,-10.1519327799479
11853,-10.8051106770833
11852,-16.6452189127604
11851,-17.8568277994791
11850,-21.0276295979817
11849,-20.723252360026
11848,-25.5020100911458
11847,-26.8431864420573
11846,-23.2207448323567
11845,-15.5776123046875
11844,-18.2257446289062
11843,-12.5866861979166
11842,-18.7234456380208
11841,-11.1274780273437
11840,-17.0265665690104
11839,-14.3811147054036
11838,-16.2764038085937
11837,-14.6363688151041
11836,-10.8372151692708
11835,-8.76023966471352
11834,-5.83266805013019
11833,-5.0925354003906
11832,-11.5825052897135
11831,-15.9738321940104
11830,-18.6005055745442
11829,-22.1271169026692
11828,-20.1318572998047
11827,-11.8260711669922
11826,-12.0978658040364
11825,-7.52541707356769
11824,-8.62679646809894
11823,-10.9046081542969
11822,-13.2015848795573
11821,-17.7162078857422
11820,-11.5979268391927
11819,-17.212026977539
11818,-21.2677927652995
11817,-11.1453206380208
11816,-20.0094411214192
11815,-23.1992655436198
11814,-18.6545725504557
11813,-19.5964314778646
11812,-18.4814565022786
11811,-15.7699239095052
11810,-18.1936045328776
11809,-9.5517639160156
11808,-10.0765747070312
11807,-4.97774861653644
11806,-6.72758585611977
11805,-10.1267761230469
11804,-11.08359375
11803,-12.2131205240885
11802,-7.10170084635414
11801,-6.56584269205727
11800,-6.49067789713539
11799,-7.44819742838539
11798,-19.7885294596354
11797,-17.5050872802734
11796,-19.2406626383463
11795,-21.4627339680989
11794,-19.775244140625
11793,-23.4809580485026
11792,-17.5198476155599
11791,-24.9839589436849
11790,-18.6180480957031
11789,-16.5427307128906
11788,-15.7677266438802
11787,-16.3327239990234
11786,-17.6665456136067
11785,-13.3665222167969
11784,-19.7080495198567
11783,-17.2306223551432
11782,-21.0348063151041
11781,-18.0721750895182
11780,-22.2560994466146
11779,-16.5319122314453
11778,-17.0100056966146
