"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
15766,-9.87861480712888
15765,-10.3627990722656
15764,-9.9985641479492
15763,-9.20311075846352
15762,-9.55685780843097
15761,-8.3011764526367
15760,-9.24318542480466
15759,-9.02836201985675
15758,-9.61013895670571
15757,-8.87662607828774
15756,-9.08886057535805
15755,-9.59577534993487
15754,-8.23820343017576
15753,-10.4563507080078
15752,-8.51888885498045
15751,-10.1731424967448
15750,-11.4849126180013
15749,-9.38044586181638
15748,-8.39034118652341
15747,-9.47396697998045
15746,-10.3680735270182
15745,-9.54536031087237
15744,-9.36129099527992
15743,-10.0471328735351
15742,-9.52732187906899
15741,-8.48013916015623
15740,-10.1336196899414
15739,-9.04152272542315
15738,-9.53313293457029
15737,-8.98172861735024
15736,-8.36276601155597
15735,-11.5347427368164
15734,-8.70816141764321
15733,-10.7577880859375
15732,-8.7683649698893
15731,-9.27198384602862
15730,-9.18241729736326
15729,-10.0046752929687
15728,-10.0424458821614
15727,-9.67810923258461
15726,-9.85541890462237
15725,-9.95765279134112
15724,-10.0693598429362
15723,-8.68741709391274
15722,-10.4040562947591
15721,-10.4438741048177
15720,-9.46867472330727
15719,-9.7119684855143
15718,-7.99194437662758
15717,-10.3430898030599
15716,-9.95764516194659
15715,-9.5009089152018
15714,-8.63062642415362
15713,-8.53387807210284
15712,-9.41991017659503
15711,-8.43463236490883
15710,-9.08872070312498
15709,-8.80214029947914
15708,-10.7613662719726
15707,-10.8192097981771
15706,-7.94435984293618
15705,-9.50488637288409
15704,-9.79250183105466
15703,-9.54537048339841
15702,-8.83434651692706
15701,-9.72893117268878
15700,-8.95310312906899
15699,-10.4621668497721
15698,-9.58454742431638
15697,-9.19342142740883
15696,-11.0305516560872
15695,-9.55580495198565
15694,-9.2523483276367
15693,-9.1611134847005
15692,-9.87318776448565
15691,-9.48685302734373
15690,-10.0324005126953
15689,-10.0779098510742
15688,-10.5436131795247
15687,-8.30600840250649
15686,-9.92753194173175
15685,-10.5489435831705
15684,-9.79874776204425
15683,-9.50427093505857
15682,-8.74694671630857
15681,-9.7313522338867
15680,-10.4494181315104
15679,-10.6061030069987
15678,-8.528423055013
15677,-8.92567036946612
15676,-8.37360483805336
15675,-10.1992477416992
15674,-9.50704040527341
15673,-9.57392222086586
15672,-11.1660319010416
15671,-10.2245315551758
15670,-8.06286468505857
15669,-9.04408111572263
15668,-8.87266387939451
15667,-9.14289449055987
15666,-10.8838892618815
15665,-10.5403096516927
15664,-10.0599833170573
15663,-9.07900339762367
15662,-9.3187545776367
15661,-9.06260528564451
15660,-10.0219228108724
15659,-10.3559275309245
15658,-9.78433583577472
15657,-9.30447489420571
15656,-9.59850413004555
15655,-10.7479487101237
15654,-10.4251820882161
15653,-9.19927825927732
15652,-10.3401270548502
15651,-9.68649902343748
15650,-8.49057362874347
15649,-8.00777537027992
15648,-9.43671773274737
15647,-9.65945027669269
15646,-10.441997273763
15645,-9.18476715087888
15644,-10.7115666707357
15643,-9.25802968343097
15642,-10.0094106038411
15641,-9.53759358723956
15640,-9.34008382161456
15639,-9.68809865315753
15638,-9.83482208251951
15637,-9.03145446777341
15636,-8.31087595621742
15635,-8.31536966959633
15634,-9.2997370402018
15633,-11.2847859700521
15632,-11.1286605834961
15631,-9.94999033610024
15630,-9.99208170572914
15629,-10.1041753133138
15628,-11.2922627766927
15627,-10.1924321492513
15626,-9.60316060384112
15625,-9.27439982096352
15624,-9.68268432617185
15623,-9.32375691731769
15622,-10.3747034708659
15621,-11.5078745524088
15620,-10.7030929565429
15619,-9.39298095703123
15618,-9.69047902425128
15617,-8.60193735758461
15616,-8.21951904296873
15615,-10.0849695841471
15614,-8.7658981323242
15613,-10.0764653523763
15612,-9.74106699625649
15611,-10.9613657633463
15610,-9.03665262858071
15609,-8.5408513387044
15608,-10.3369990030924
15607,-8.99158833821612
15606,-9.15349171956378
15605,-8.97873026529946
15604,-9.01852264404295
15603,-9.48209228515623
15602,-8.38082478841144
15601,-9.25368347167966
15600,-9.59976298014321
15599,-8.38972574869789
15598,-9.15239308675128
15597,-9.95807240804034
15596,-8.29047241210935
15595,-9.26503092447914
15594,-8.95034891764321
15593,-10.1370986938476
15592,-9.36737670898435
15591,-10.594096883138
15590,-9.91264953613279
15589,-9.38825581868487
15588,-10.0154149373372
15587,-10.5793441772461
15586,-7.99738922119138
15585,-9.25291544596352
15584,-9.89303690592446
15583,-9.61984863281248
15582,-9.63441569010414
15581,-9.98734893798826
15580,-9.3672164916992
15579,-9.29874013264972
15578,-10.4356190999349
15577,-9.92381642659503
15576,-8.39113464355466
15575,-9.38337300618487
15574,-11.0263376871745
15573,-9.39298858642576
15572,-9.68681691487628
15571,-9.25239664713539
15570,-9.87092692057289
15569,-9.10160420735675
15568,-10.3694519042969
15567,-10.6057952880859
15566,-9.04927164713539
15565,-11.3855600992838
15564,-9.69137420654295
15563,-8.3877497355143
15562,-9.51255645751951
15561,-9.89022928873696
15560,-11.1954788208008
15559,-9.31998545328774
15558,-10.2178583780924
15557,-10.2462092081705
15556,-9.01285654703774
15555,-10.2511327107747
15554,-10.2147532145182
15553,-8.46558481852211
15552,-9.56758728027341
15551,-10.1651494344075
15550,-11.0265869140625
15549,-9.16688130696612
15548,-9.85478057861326
15547,-8.91490529378253
15546,-8.84813791910805
15545,-10.5712290445963
15544,-10.3300969441732
15543,-8.8065984090169
15542,-9.91339213053383
15541,-9.62579193115232
15540,-10.4232849121094
15539,-8.66230367024737
15538,-9.29941151936847
15537,-7.98720397949216
15536,-9.79748128255206
15535,-9.56584269205727
15534,-9.98996327718097
15533,-11.7703130086263
15532,-9.73577982584633
15531,-9.16536814371742
15530,-10.9341059366862
15529,-9.50039265950519
15528,-11.5935933430989
15527,-10.2949203491211
15526,-8.39068196614581
15525,-9.00135650634763
15524,-8.62946421305336
15523,-6.88800659179685
15522,-9.70828348795571
15521,-7.76783854166664
15520,-8.04680226643878
15519,-10.1717157999674
15518,-10.1232208251953
15517,-9.3126281738281
15516,-9.72233683268227
15515,-9.80682983398435
15514,-9.7797429402669
15513,-9.90088755289711
15512,-8.72297007242836
