"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
19673,-1.65311279296873
19672,-1.28039143880206
19671,-2.07550659179685
19670,-2.10902506510414
19669,-1.54634195963539
19668,-1.81967773437498
19667,-3.38788452148435
19666,-1.21797281901039
19665,-1.74614054361977
19664,-1.46432088216144
19663,-1.8703674316406
19662,-1.96285603841144
19661,-2.61539306640623
19660,-1.3420471191406
19659,-1.90866699218748
19658,-1.35387776692706
19657,-1.89119059244789
19656,-2.83457031249998
19655,-2.38711140950519
19654,-2.28852945963539
19653,-1.8969787597656
19652,-1.12208658854164
19651,-1.73318074544269
19650,-1.44045613606769
19649,-2.50747273763019
19648,-1.66539103190102
19647,-1.92266438802081
19646,-0.843959554036436
19645,-1.4145568847656
19644,-1.03283284505206
19643,-1.72347615559894
19642,-1.77083943684894
19641,-2.25118611653644
19640,-3.09974772135414
19639,-1.98078002929685
19638,-1.62896321614581
19637,-1.3951477050781
19636,-1.03116455078123
19635,-2.00802205403644
19634,-1.75823567708331
19633,-0.664516194661436
19632,-1.70565388997394
19631,-2.09701131184894
19630,-1.94358927408852
19629,-0.967403157552061
19628,-1.53817342122394
19627,-1.60935058593748
19626,-1.68605143229164
19625,-2.85065307617185
19624,-2.31938273111977
19623,-0.916337076822894
19622,-2.40457763671873
19621,-4.2846740722656
19620,-1.70230712890623
19619,-2.02216186523435
19618,-2.38730468749998
19617,-0.713720703124977
19616,-1.86017456054685
19615,-1.61005249023435
19614,-2.13362223307289
19613,-0.640356445312477
19612,-1.65710042317706
19611,-2.37814941406248
19610,-1.41098632812498
19609,-2.23979288736977
19608,-2.70859374999998
19607,-1.92156575520831
19606,-0.955002848307269
19605,-2.23652750651039
19604,-0.910314941406227
19603,-2.14907430013019
19602,-1.35714314778644
19601,-1.41899210611977
19600,-1.49639485677081
19599,-2.12920735677081
19598,-2.35467122395831
19597,-0.765661621093727
19596,-0.996252441406227
19595,-2.08457031249998
19594,-2.79599609374998
19593,-2.60649210611977
19592,-1.86062215169269
19591,-1.56500854492185
19590,-2.15548299153644
19589,-2.08162027994789
19588,-2.76283365885414
19587,-2.24933471679685
19586,-2.18590901692706
19585,-1.96176757812498
19584,-1.88458862304685
19583,-1.22305908203123
19582,-2.58964640299477
19581,-2.75749308268227
19580,-2.54591471354164
19579,-1.16783243815102
19578,-1.56527303059894
19577,-1.52424723307289
19576,-1.28522338867185
19575,-1.17978515624998
19574,-2.07125447591144
19573,-1.64272664388019
19572,-1.35409138997394
19571,-0.986639404296852
19570,-0.791530354817686
19569,-1.79359537760414
19568,-1.75483805338539
19567,-1.75969034830727
19566,-0.726955159505186
19565,-2.33487548828123
19564,-2.82380777994789
19563,-2.31813151041664
19562,-2.24053548177081
19561,-1.36376546223956
19560,-3.62965494791664
19559,-1.38212687174477
19558,-1.61888224283852
19557,-0.684729003906227
19556,-1.17248128255206
19555,-1.79003499348956
19554,-2.04006551106769
19553,-2.63585001627602
19552,-1.99535725911456
19551,-1.19533894856769
19550,-2.23334350585935
19549,-1.61546427408852
19548,-1.39096679687498
19547,-1.33553670247394
19546,-2.68600056966144
19545,-1.30068562825519
19544,-2.56056315104164
19543,-1.15116984049477
19542,-1.43086344401039
19541,-2.11191406249998
19540,-2.38048909505206
19539,-1.4989074707031
19538,-1.50261027018227
19537,-1.95006917317706
19536,-2.84674682617185
19535,-2.71510416666664
19534,-1.66391601562498
19533,-2.27290445963539
19532,-2.50221354166664
19531,-1.3022521972656
19530,-1.62303263346352
19529,-2.16404825846352
19528,-1.37932942708331
19527,-1.37583007812498
19526,-1.7370666503906
19525,-1.49872436523435
19524,-2.31832478841144
19523,-1.29385986328123
19522,-1.67043660481769
19521,-0.928157552083311
19520,-1.95699666341144
19519,-2.07291259765623
19518,-3.08901570638019
19517,-1.40054931640623
19516,-2.08727620442706
19515,-1.33966674804685
19514,-0.842097981770811
19513,-1.75962931315102
19512,-1.19872639973956
19511,-1.65354003906248
19510,-2.43353881835935
19509,-1.25093180338539
19508,-1.44378255208331
19507,-1.46859334309894
19506,-0.843939208984352
19505,-1.13448689778644
19504,-1.73178710937498
19503,-1.86055094401039
19502,-1.40224812825519
19501,-1.1514953613281
19500,-0.882838948567686
19499,-1.68987630208331
19498,-1.05331013997394
19497,-1.77434895833331
19496,-2.12277832031248
19495,-2.80570068359373
19494,-1.81914876302081
19493,-3.23044433593748
19492,-1.05869140624998
19491,-1.47432047526039
19490,-1.31483561197914
19489,-2.13000081380206
19488,-2.23730061848956
19487,-1.82569986979164
19486,-2.17709960937498
19485,-0.744787597656227
19484,-1.86789550781248
19483,-1.3523010253906
19482,-1.94614257812498
19481,-1.81230265299477
19480,-1.27702433268227
19479,-0.888220214843727
19478,-2.35665486653644
19477,-2.00890706380206
19476,-1.45640665690102
19475,-2.1066955566406
19474,-2.30222167968748
19473,-2.14628702799477
19472,-2.58730672200519
19471,-1.68512573242185
19470,-1.45280558268227
19469,-1.94747517903644
19468,-1.61629842122394
19467,-2.09475301106769
19466,-1.75260009765623
19465,-1.70357869466144
19464,-1.40485229492185
19463,-1.42086385091144
19462,-0.897273763020811
19461,-0.977504475911436
19460,-2.17913411458331
19459,-1.75753377278644
19458,-2.13920694986977
19457,-1.0947326660156
19456,-1.95102539062498
19455,-2.72917277018227
19454,-2.34608561197914
19453,-1.35530192057289
19452,-1.74095255533852
19451,-1.83469238281248
19450,-1.35734659830727
19449,-2.71659952799477
19448,-2.12172037760414
19447,-1.72081095377602
19446,-2.54110310872394
19445,-2.87980753580727
19444,-0.946376546223936
19443,-1.95957031249998
19442,-1.96879679361977
19441,-2.13192342122394
19440,-1.99074910481769
19439,-2.18507486979164
19438,-1.52009684244789
19437,-1.88832194010414
19436,-2.39100748697914
19435,-2.16850382486977
19434,-1.30391031901039
19433,-2.00217285156248
19432,-2.3914855957031
19431,-1.31453043619789
19430,-1.32792765299477
19429,-1.67193196614581
19428,-2.03464355468748
19427,-2.32474365234373
19426,-1.8040832519531
19425,-2.51144002278644
19424,-2.53072713216144
19423,-2.50166422526039
19422,-2.39253336588539
19421,-1.76249796549477
19420,-0.668066406249977
19419,-2.19147338867185
19418,-1.68525797526039
19417,-2.36434529622394
19416,-1.85680745442706
19415,-2.55468343098956
19414,-1.56319783528644
19413,-0.571610514322894
19412,-1.82997233072914
19411,-1.57290242513019
19410,-1.25426839192706
19409,-1.32416381835935
19408,-1.03124593098956
19407,-2.47921346028644
19406,-1.58587239583331
19405,-2.65790405273435
19404,-2.63861694335935
19403,-1.38679606119789
19402,-1.4377502441406
19401,-1.76301676432289
19400,-0.812546793619769
19399,-1.50137939453123
19398,-0.950181070963519
19397,-1.77073771158852
19396,-1.46700642903644
19395,-1.9202941894531
19394,-2.50628255208331
19393,-1.14276733398435
19392,-2.15749715169269
19391,-1.26176554361977
19390,-0.932430013020811
19389,-1.00997517903644
19388,-1.71906127929685
19387,-2.50705566406248
19386,-1.65171915690102
19385,-1.69860432942706
19384,-0.848455810546852
19383,-2.80208943684894
19382,-2.06265869140623
19381,-3.01302693684894
19380,-1.45561319986977
19379,-1.68580729166664
19378,-0.963364664713519
19377,-2.12213745117185
19376,-1.30376790364581
19375,-1.26841837565102
19374,-1.68014119466144
19373,-2.15499471028644
19372,-1.9475158691406
19371,-1.06807047526039
19370,-1.79463297526039
19369,-2.90037638346352
19368,-2.51382039388019
19367,-3.66132202148435
19366,-1.97471720377602
19365,-1.62503662109373
19364,-1.11342976888019
19363,-2.70741373697914
19362,-2.14267578124998
19361,-2.05636189778644
19360,-2.80222167968748
19359,-1.13207600911456
19358,-3.05944417317706
19357,-2.67036539713539
19356,-2.04534505208331
19355,-1.39762980143227
19354,-2.27184651692706
19353,-3.16595052083331
19352,-0.791672770182269
19351,-2.89474080403644
19350,-2.0487121582031
19349,-2.01288452148435
19348,-1.80129597981769
19347,-1.80118408203123
19346,-1.12566731770831
19345,-2.03914998372394
19344,-1.73307902018227
19343,-0.986466471354144
19342,-1.35392862955727
19341,-1.82222086588539
19340,-1.37196451822914
19339,-1.50392252604164
19338,-1.63952229817706
19337,-1.51435953776039
19336,-1.3265441894531
19335,-2.14648030598956
19334,-1.19208374023435
19333,-1.27665812174477
19332,-2.37336832682289
19331,-2.71934611002602
19330,-1.17728271484373
19329,-2.07148844401039
19328,-1.19635620117185
19327,-1.50245768229164
19326,-1.91233927408852
19325,-1.58905639648435
19324,-1.60825195312498
19323,-3.87455851236977
19322,-1.37611490885414
19321,-0.976212565104144
19320,-2.77052408854164
19319,-1.29511108398435
19318,-1.61474202473956
19317,-0.411474609374977
19316,-1.03130696614581
19315,-1.41800537109373
19314,-1.3734191894531
19313,-1.57590332031248
19312,-1.69787190755206
19311,-1.20371093749998
19310,-1.84259643554685
19309,-3.06754150390623
19308,-2.05376790364581
19307,-1.54966837565102
19306,-2.04205932617185
19305,-2.25913085937498
19304,-1.05649414062498
19303,-1.59468180338539
19302,-2.72821655273435
19301,-1.27099202473956
