"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
4008,-16.5739616394043
4007,-17.7120752970377
4006,-15.0160087585449
4005,-11.6829221089681
4004,-12.0907068888346
4003,-13.017743174235
4002,-14.8736785888672
4001,-14.9865325927734
4000,-16.7433367411295
3999,-19.4663007100423
3998,-17.7620274861653
3997,-14.1019983927409
3996,-15.9489374796549
3995,-20.4007362365722
3994,-18.0962343851725
3993,-18.734602355957
3992,-16.4317687988281
3991,-16.0926307678222
3990,-15.6704912821452
3989,-14.3590034484863
3988,-15.7793869018554
3987,-15.4240364074707
3986,-16.9220832824707
3985,-15.3195340474446
3984,-17.9161743164062
3983,-19.0101875305176
3982,-19.747422281901
3981,-19.9810661315918
3980,-20.6903442382812
3979,-16.5918716430664
3978,-14.9590387980143
3977,-15.5039899190267
3976,-12.9604082743327
3975,-13.5579182942708
3974,-15.4478324890136
3973,-17.9005594889323
3972,-12.8759585062663
3971,-13.1382278442383
3970,-13.2063812255859
3969,-15.5068204243978
3968,-16.1891782124837
3967,-19.1261873881022
3966,-16.3132258097331
3965,-18.133580271403
3964,-17.4143737792969
3963,-19.0218910217285
3962,-15.1958526611328
3961,-12.6512079874674
3960,-15.135787709554
3959,-16.337925974528
3958,-14.5848271687825
3957,-13.7070081075032
3956,-16.1898750305176
3955,-17.6456219991048
3954,-17.9840746561686
3953,-17.1425727844238
3952,-17.5520182291666
3951,-17.5762517293294
3950,-16.202126566569
3949,-14.8278055826823
3948,-15.3497667948405
3947,-14.1900555928548
3946,-14.2693631490071
3945,-14.8779917399088
3944,-16.6984835306803
3943,-16.8054489135742
3942,-19.8240531921386
3941,-16.9677871704101
3940,-17.0190032958984
3939,-16.6827046712239
3938,-17.880546315511
3937,-15.593743387858
3936,-13.9115216573079
3935,-14.7469492594401
3934,-14.5987609863281
3933,-16.0132278442383
3932,-12.609477742513
3931,-15.6518463134765
3930,-16.6252972920735
3929,-15.3326705932617
3928,-14.9507278442383
3927,-15.9966631571452
3926,-18.3154612223307
3925,-17.3247233072916
3924,-16.2757553100586
3923,-18.5363194783528
3922,-16.7348452250163
3921,-19.0153628031413
3920,-20.1772216796875
3919,-19.7154958089192
3918,-19.2904088338216
3917,-16.6924677530924
3916,-17.3102503458659
3915,-13.0459401448567
3914,-15.0301460266113
3913,-12.5182708740234
3912,-14.1089551289876
3911,-12.6928174336751
3910,-15.1295150756836
3909,-16.1057520548502
3908,-16.8313074747721
3907,-15.8295578002929
3906,-18.9292841593424
3905,-15.7414777119954
3904,-17.7913230895996
3903,-16.1902946472168
3902,-14.165328725179
3901,-14.8967702229817
3900,-14.3891268412272
3899,-11.1780011494954
3898,-15.3154574076334
3897,-15.3842338562011
3896,-15.4218861897786
3895,-14.0153386433919
3894,-14.0154149373372
3893,-16.4663350423177
3892,-18.6446225484212
3891,-18.3650535583496
3890,-20.2792266845703
3889,-17.3219970703125
3888,-18.8164746602376
3887,-16.5594937642415
3886,-15.6483151753743
3885,-15.7423856099446
3884,-15.1614428202311
3883,-14.7280843098958
3882,-15.5153678894043
