"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
9502,-4.96686401367185
9501,-4.1092590332031
9500,-3.91161702473956
9499,-6.79231872558591
9498,-6.3511286417643
9497,-4.78244120279946
9496,-5.33017069498696
9495,-6.24245808919269
9494,-4.96464640299477
9493,-5.54937845865883
9492,-3.16924133300779
9491,-4.6818908691406
9490,-4.51539713541664
9489,-3.612407430013
9488,-3.71255594889321
9487,-3.64928792317706
9486,-3.69006449381508
9485,-1.87805277506508
9484,-3.45098470052081
9483,-5.14030558268227
9482,-3.54950561523435
9481,-5.09017537434894
9480,-4.98519490559894
9479,-4.89219767252602
9478,-4.59289652506508
9477,-4.62907002766925
9476,-2.56847229003904
9475,-3.02841288248696
9474,-5.18658548990883
9473,-4.17630106608071
9472,-3.38654683430987
9471,-4.43968811035154
9470,-3.86576944986977
9469,-2.7694152832031
9468,-4.95193074544269
9467,-2.77005615234373
9466,-3.94958597819008
9465,-3.21262207031248
9464,-4.52549845377602
9463,-5.11305847167966
9462,-3.28045247395831
9461,-4.26969502766925
9460,-2.34165039062498
9459,-3.93746541341144
9458,-4.02652079264321
9457,-3.91232910156248
9456,-2.74309387207029
9455,-2.63176066080727
9454,-2.44663085937498
9453,-3.25920206705727
9452,-3.43094482421873
9451,-3.61517435709633
9450,-3.95655415852862
9449,-3.66087951660154
9448,-2.55539042154946
9447,-1.75685729980466
9446,-3.08702189127602
9445,-4.41121012369789
9444,-5.1928771972656
9443,-3.00091145833331
9442,-4.5778615315755
9441,-4.14202982584633
9440,-3.83950398763019
9439,-4.371440633138
9438,-3.04686584472654
9437,-5.40578816731769
9436,-4.33676757812498
9435,-3.6793273925781
9434,-6.5958541870117
9433,-5.54657592773435
9432,-3.38134867350258
9431,-4.62092183430987
9430,-3.65575764973956
9429,-1.69155985514321
9428,-4.17398173014321
9427,-4.00293070475258
9426,-4.15282287597654
9425,-4.60008850097654
9424,-4.61342976888019
9423,-4.0168263753255
9422,-3.06438293457029
9421,-4.11022033691404
9420,-4.27009684244789
9419,-5.50522206624347
9418,-5.11732584635414
9417,-3.36492004394529
9416,-4.98883666992185
9415,-4.90716145833331
9414,-3.89372355143227
9413,-3.66371765136716
9412,-2.433452351888
9411,-1.99952799479164
9410,-2.87174072265623
9409,-4.00485839843748
9408,-4.59257609049477
9407,-4.48692932128904
9406,-3.095317586263
9405,-2.55412902832029
9404,-3.51069742838539
9403,-2.01997477213539
9402,-2.36706644694008
9401,-4.06544087727862
9400,-4.25280354817706
9399,-3.26684163411456
9398,-5.82624918619789
9397,-3.35194498697914
9396,-5.12730509440102
9395,-5.05712992350258
9394,-4.84797261555987
9393,-5.51107635498045
9392,-5.42023824055987
9391,-5.80810394287107
9390,-2.85937093098956
9389,-3.6713928222656
9388,-5.67455647786456
9387,-4.44259745279946
9386,-5.07226918538409
9385,-5.3130427042643
9384,-4.90617472330727
9383,-5.67584838867185
9382,-4.23757019042966
9381,-4.18938802083331
9380,-4.80920003255206
9379,-3.82888895670571
9378,-3.19746500651039
9377,-5.08735249837237
9376,-5.44332987467446
9375,-5.059184773763
9374,-4.679790242513
9373,-4.449077351888
9372,-2.770610555013
9371,-1.80618387858071
9370,-2.32239888509112
9369,-4.60708211263019
9368,-2.33365987141925
9367,-4.86388244628904
9366,-3.88979187011716
9365,-5.01309305826821
9364,-5.30927124023435
9363,-6.09189198811847
9362,-5.20281066894529
9361,-4.91399230957029
9360,-5.31284179687498
9359,-5.47606506347654
9358,-4.64789428710935
9357,-5.64488321940102
9356,-5.37917175292966
9355,-4.95367533365883
9354,-4.67291361490883
9353,-5.03495890299477
9352,-4.83615214029946
9351,-3.83063354492185
