"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
8071,-18.7346150716146
8070,-20.6045084635416
8069,-19.4549570719401
8068,-17.9367126464844
8067,-21.8712956746419
8066,-19.8466959635416
8065,-19.3209772745768
8064,-21.049917602539
8063,-18.946137491862
8062,-22.2251037597656
8061,-17.9289484659831
8060,-19.8646937052409
8059,-20.5136423746745
8058,-21.1913335164388
8057,-22.079079691569
8056,-14.3174677530924
8055,-16.9864512125651
8054,-19.7205795288086
8053,-16.9281550089518
8052,-13.8686940511067
8051,-17.7273417154948
8050,-20.1283020019531
8049,-22.3408823649088
8048,-17.8679819742838
8047,-15.4965677897135
8046,-18.4956776936849
8045,-22.5836980183919
8044,-18.270620727539
8043,-18.7749287923177
8042,-16.2240509033203
8041,-17.8473037719726
8040,-17.7225682576497
8039,-22.1038218180338
8038,-20.5640879313151
8037,-15.5649729410807
8036,-14.3034830729166
8035,-19.7724873860677
8034,-14.5607208251953
8033,-20.1947413126627
8032,-23.2419469197591
8031,-19.707497660319
8030,-16.848740641276
8029,-19.354584757487
8028,-17.0924031575521
8027,-20.2411585489909
8026,-22.1056350708008
8025,-21.1684377034505
8024,-22.8582036336263
8023,-22.7710250854492
8022,-19.7267339070638
8021,-20.7525365193685
8020,-18.8664459228515
8019,-21.4664265950521
8018,-15.0883290608724
8017,-22.7558883666992
8016,-14.9319213867187
8015,-18.6090072631836
8014,-21.2945159912109
8013,-18.2528467814127
8012,-21.2955205281575
8011,-18.3279098510742
8010,-18.0384887695312
8009,-17.5997731526692
8008,-20.2774592081706
8007,-20.7068771362304
8006,-20.8294865926107
8005,-19.293430074056
8004,-18.2597310384114
8003,-19.0519393920898
8002,-19.2564809163411
8001,-18.1320327758789
8000,-18.9077056884765
7999,-19.8601720174153
7998,-19.7012924194336
7997,-21.4026321411133
7996,-20.7434906005859
7995,-21.7763910929362
7994,-20.2929239908854
7993,-19.8597524007161
7992,-17.0842320760091
7991,-20.1175064086914
7990,-21.072607421875
7989,-18.8808069864909
7988,-20.5331685384114
7987,-18.1221145629883
7986,-19.5654357910156
7985,-18.0407140096028
7984,-16.9163701375325
7983,-20.5672083536784
7982,-17.2372116088867
7981,-17.9598068237304
7980,-19.6001571655273
7979,-20.0189626057942
7978,-23.2715998331706
7977,-18.714956665039
7976,-17.8452997843424
7975,-16.9374450683594
7974,-16.9304870605469
7973,-21.4474141438802
7972,-19.5337966918945
7971,-21.7230845133463
7970,-17.2612391153971
7969,-22.0838048299153
7968,-19.2105036417643
7967,-18.457502746582
7966,-15.8770482381185
7965,-20.9121281941732
7964,-20.3506581624349
7963,-18.0583811442057
7962,-20.0398289998372
7961,-15.4633494059245
7960,-17.6393391927083
7959,-18.6606811523437
7958,-17.0692962646484
7957,-15.836175028483
7956,-21.1528711954752
7955,-19.031851196289
7954,-21.0853408813476
7953,-14.9399678548177
7952,-14.9682067871094
7951,-15.1313028971354
7950,-17.7424504597982
7949,-16.433447265625
7948,-21.7447469075521
7947,-15.7156127929687
7946,-20.1143198649088
7945,-17.712136332194
7944,-18.1653274536133
