"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
3420,-0.630031331380186
3419,-1.93830973307289
3418,-1.07185465494789
3417,-2.33791707356769
3416,-1.27009684244789
3415,0.601129150390648
3414,1.5672546386719
3413,0.592838541666689
3412,1.31768188476565
3411,0.313826497395856
3410,-1.0164855957031
3409,-0.755255126953102
3408,-0.801540120442686
3407,-0.787573242187477
3406,-1.72305908203123
3405,-3.07081705729164
3404,-2.68039550781248
3403,-0.955074055989561
3402,-0.272436523437477
3401,1.24477539062502
3400,0.782078043619814
3399,0.553084309895856
3398,-0.152960205078102
3397,0.136122639973981
3396,-1.87083536783852
3395,-1.15533040364581
3394,-4.9473937988281
3393,-7.22033284505206
3392,-4.21452433268227
3391,-3.56031901041664
3390,0.252069091796898
3389,1.33316446940106
3388,0.454827880859398
3387,0.527500406901064
3386,-0.200394694010394
3385,-0.292486572265602
3384,-0.162186686197894
3383,-1.13519897460935
3382,-1.54942423502602
3381,-5.34352213541664
3380,-2.21772867838539
3379,-1.96004842122394
3378,-2.02019856770831
3377,-0.123266601562477
3376,2.23051350911461
3375,1.21114501953127
3374,1.38567504882815
3373,0.151920572916689
3372,0.211694335937523
3371,-0.884792073567686
3370,-0.944087727864561
3369,-0.418147786458311
3368,-4.15512695312498
3367,-3.18084309895831
3366,-0.460384114583311
3365,-2.05218098958331
3364,-1.5207580566406
3363,0.644708251953148
3362,0.648665364583356
3361,1.56699015299481
3360,0.784967041015648
3359,-0.0384480794270606
3358,-0.509720865885394
3357,-0.674546305338519
3356,-1.65608317057289
3355,-1.04558919270831
3354,0.232883707682314
3353,-1.14312337239581
3352,-0.765834554036436
3351,0.512628173828148
3350,0.993513997395856
3349,1.2809997558594
3348,0.294112141927106
3347,0.269219970703148
3346,-0.226619466145811
3345,-0.0160786946614356
3344,0.136855061848981
3343,-1.00249837239581
3342,-0.662481689453102
3341,0.0364420572916894
3340,0.279880777994814
3339,0.742517089843773
3338,2.37937825520836
3337,1.94273274739586
3336,2.28156941731773
3335,3.05786539713544
3334,2.70981241861981
3333,2.56431477864586
3332,1.2137390136719
3331,1.4940124511719
3330,0.734175618489606
3329,0.414259847005231
3328,1.05573933919273
3327,-0.398636881510394
3326,-0.000738525390602263
3325,-2.06987101236977
3324,-0.855637613932269
3323,-0.663946533203102
3322,-1.42132161458331
3321,0.917830403645856
3320,2.0908142089844
3319,1.27504882812502
3318,0.846815999348981
3317,-0.266465250651019
3316,0.0874979654948144
3315,0.389774576822939
3314,-0.391678873697894
3313,-0.822526041666644
3312,-0.671311442057269
3311,-1.26854044596352
3310,-0.653397623697894
3309,1.4193054199219
3308,2.08513793945315
3307,2.18581542968752
3306,2.19871419270836
3305,1.56697998046877
3304,1.21747233072919
3303,0.923059082031273
3302,0.569584147135439
3301,-0.489650472005186
3300,-1.0705627441406
3299,-1.09907633463539
3298,-0.289597574869769
3297,0.156294759114606
3296,-0.846584065755186
3295,0.760573323567731
3294,1.86018269856773
3293,2.36781209309898
3292,1.13028361002606
3291,1.71902872721356
3290,0.931726074218773
3289,1.18979288736981
3288,0.870945231119814
3287,0.409163411458356
3286,0.482069905598981
3285,-0.171575927734352
3284,0.625746663411481
3283,-0.141495768229144
3282,-0.680415852864561
3281,1.48749186197919
3280,1.58414103190106
3279,1.36717122395836
3278,-0.0331990559895606
3277,0.242222086588564
3276,0.547621663411481
3275,1.63562418619794
3274,-1.19222615559894
3273,-1.48394368489581
3272,-0.504522705078102
3271,-0.169734700520811
3270,-0.831376139322894
3269,-0.0404012044270606
3268,0.128808593750023
3267,-0.103623453776019
3266,0.0234110514323144
3265,1.84462890625002
3264,1.74562988281252
3263,1.11070149739586
3262,0.395420328776064
3261,1.17688395182294
3260,0.156874593098981
3259,0.761244710286481
3258,0.436476643880231
3257,0.759739176432314
3256,-0.431138102213519
3255,-0.772426350911436
3254,0.263096110026064
3253,0.598392740885439
3252,1.30515950520836
3251,2.79952392578127
3250,1.91536865234377
3249,1.38636678059898
3248,1.2678161621094
3247,-0.121232096354144
3246,0.0580179850260644
3245,-0.457586669921852
3244,-0.297206624348936
3243,-0.649359130859352
3242,-0.325903320312477
3241,-0.320745849609352
3240,-0.866908772786436
3239,0.411035156250023
3238,1.44954833984377
3237,1.95625203450523
3236,1.98286336263023
3235,1.61621500651044
3234,1.83465983072919
