"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
5433,-29.4520222981771
5432,-25.6789560953776
5431,-26.2707122802734
5430,-32.4956319173177
5429,-35.3542338053385
5428,-26.9086059570312
5427,-26.9908610026041
5426,-31.639262898763
5425,-25.5103006998698
5424,-32.971304321289
5423,-31.4887807210286
5422,-25.6026214599609
5421,-24.3426676432291
5420,-23.8668579101562
5419,-25.7682454427083
5418,-30.3128672281901
5417,-32.287939453125
5416,-27.6554423014323
5415,-32.3620971679687
5414,-29.9339152018229
5413,-27.5886698404948
5412,-31.4546213785807
5411,-33.0142578125
5410,-35.8347178141276
5409,-22.1074330647786
5408,-22.0859995524088
5407,-23.44541015625
5406,-29.5587270100911
5405,-29.7365631103515
5404,-35.4942891438802
5403,-30.4598551432291
5402,-27.2459777832031
5401,-27.1603251139323
5400,-27.4424652099609
5399,-29.3112345377604
5398,-23.1873789469401
5397,-26.107768758138
5396,-22.5440887451172
5395,-27.4167185465495
5394,-25.9397593180338
5393,-26.7966420491536
5392,-28.0932525634765
5391,-19.4525970458984
5390,-24.0233367919922
5389,-26.4354919433594
5388,-22.0110534667969
5387,-32.4638427734375
5386,-30.0120147705078
5385,-19.6436218261719
5384,-26.1103830973307
5383,-28.5947530110677
5382,-24.954926554362
5381,-23.4778147379557
5380,-24.0129302978515
5379,-28.191020711263
5378,-28.2002115885416
5377,-30.7762512207031
5376,-27.8606424967448
5375,-28.3037729899088
5374,-29.3706217447916
5373,-29.6687733968099
5372,-28.6879587809245
5371,-28.6296854654948
5370,-29.0203155517578
5369,-30.0809285481771
5368,-29.4485382080078
5367,-27.2043619791666
5366,-29.6164001464844
5365,-25.6092183430989
5364,-25.4073954264323
5363,-33.5023559570312
5362,-27.138784790039
5361,-29.4333760579427
5360,-33.8871877034505
5359,-33.4953114827474
5358,-30.630219523112
5357,-25.5559651692708
5356,-28.8214070638021
5355,-31.2976847330729
5354,-30.9757598876953
5353,-30.3587809244791
5352,-24.2601582845052
5351,-25.6539469401041
5350,-27.5288045247396
5349,-33.2732401529948
5348,-20.5685434977213
5347,-30.993999226888
5346,-29.3866078694661
5345,-33.0570638020833
5344,-27.3101053873698
5343,-24.5814727783203
5342,-20.6966105143229
5341,-28.6966613769531
5340,-27.6572072347005
5339,-25.9755920410156
5338,-24.2438313802083
5337,-30.0396179199219
5336,-32.1782338460286
5335,-32.7153737386068
5334,-31.8476216634114
5333,-30.0545206705729
5332,-33.3474690755208
5331,-32.7381805419922
