"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
8704,-32.8089330037435
8703,-35.5985219319661
8702,-34.454074605306
8701,-33.7971633911133
8700,-33.4737279256185
8699,-24.7898010253906
8698,-24.152680460612
8697,-22.0224848429362
8696,-29.2807805379232
8695,-32.2132832845052
8694,-33.1578430175781
8693,-34.6651011149088
8692,-33.5526565551758
8691,-36.51927541097
8690,-34.7532180786133
8689,-36.0657918294271
8688,-34.8176355997721
8687,-35.1099075317383
8686,-37.0203435262044
8685,-29.8798863728841
8684,-27.1241770426432
8683,-25.2207499186198
8682,-23.3006652832031
8681,-32.9398991902669
8680,-30.3338556925456
8679,-35.317854309082
8678,-35.4315678914388
8677,-29.9119323730469
8676,-21.9091400146484
8675,-32.2274408976237
8674,-26.5904576619466
8673,-31.5534372965495
8672,-35.4244471232096
8671,-35.4462799072265
8670,-37.5750768025716
8669,-31.9298436482747
8668,-32.4816497802734
8667,-30.7030802408854
8666,-29.6503000895182
8665,-29.2737080891927
8664,-26.3866536458333
8663,-30.0692555745442
8662,-28.4836563110351
8661,-30.6498830159505
8660,-33.4756301879883
8659,-31.9953369140625
8658,-31.6447713216146
8657,-34.261821492513
8656,-32.0615447998047
8655,-35.3974746704101
8654,-36.3792251586914
8653,-32.1773005167643
8652,-28.2050816853841
8651,-27.8220962524414
8650,-29.8059651692708
8649,-31.4194269816081
8648,-31.7578745524088
8647,-32.5602071126302
8646,-35.9806172688802
8645,-32.0376215616862
8644,-34.6090377807617
8643,-36.2590774536133
8642,-35.6439524332682
8641,-37.0530558268229
8640,-34.1724329630534
8639,-33.9445938110351
8638,-32.9292561848958
8637,-23.4928955078125
8636,-29.1289428710937
8635,-24.1845738728841
8634,-29.5538823445638
8633,-34.9744094848633
8632,-32.0509653727213
8631,-33.0155522664388
8630,-34.9582071940104
8629,-39.1816543579101
8628,-26.2819300333659
8627,-26.5227060953776
8626,-27.0640065511067
8625,-25.2617655436198
8624,-30.7323567708333
8623,-32.2041915893554
8622,-32.3160486857096
8621,-32.7028157552083
8620,-36.2069559733073
8619,-36.0634953816732
8618,-34.8442876180013
8617,-30.7881225585937
8616,-31.7155949910482
8615,-24.6386245727539
8614,-27.5333338419596
8613,-29.1924626668294
8612,-33.2837356567383
8611,-35.9162226359049
8610,-36.5410700480143
8609,-32.5934254964193
8608,-31.5860555013021
8607,-34.4858790079752
8606,-37.4515034993489
8605,-32.4397694905599
8604,-34.3423828125
8603,-28.8334081013997
8602,-26.9924453735351
8601,-29.1745971679687
8600,-24.4834121704101
8599,-34.5400527954101
8598,-33.7813323974609
8597,-35.4246047973633
8596,-32.7889973958333
8595,-36.6652537027995
8594,-34.8597295125325
8593,-34.9322570800781
8592,-31.5185201009114
8591,-23.7789927164713
8590,-27.6119445800781
8589,-32.0453501383463
8588,-35.3116338094075
8587,-34.3852091471354
8586,-35.1414576212565
8585,-37.0004892985026
8584,-35.9433883666992
8583,-34.9835800170898
8582,-33.0223729451497
8581,-30.7989741007487
8580,-22.8059829711914
8579,-25.4410893758138
8578,-26.2626810709635
8577,-31.8100570678711
8576,-31.9881652832031
8575,-35.3666951497396
8574,-32.0066157023112
8573,-33.6712529500325
8572,-34.6647476196289
8571,-35.0365788777669
8570,-34.836274210612
8569,-31.2511886596679
8568,-26.4356089274088
8567,-23.4195999145508
8566,-23.0533126831054
8565,-29.0351013183594
8564,-33.5245524088541
8563,-37.0825180053711
8562,-32.7445180257161
8561,-35.8270706176758
8560,-34.7316065470377
8559,-35.1431844075521
8558,-35.5739247639974
8557,-27.3861221313476
8556,-25.8999160766601
8555,-25.6018330891927
8554,-29.3760030110677
8553,-35.5196950276693
8552,-36.0778284708659
8551,-37.7257090250651
8550,-34.1751159667969
8549,-37.0452713012695
8548,-33.7853759765625
8547,-34.0584650675455
8546,-31.2473663330078
8545,-30.7390350341797
8544,-28.9765101114909
8543,-26.7581848144531
8542,-33.1122243245443
8541,-31.0238810221354
8540,-30.4564982096354
8539,-34.1450993855794
8538,-36.0247100830078
8537,-32.2120625813802
8536,-28.3434916178385
8535,-28.8044596354166
8534,-25.6074381510416
8533,-24.3105987548828
8532,-24.7435974121094
8531,-32.3471130371094
8530,-32.7827667236328
8529,-33.6429453531901
8528,-34.8844207763672
8527,-33.8268163045247
8526,-36.1310053507487
8525,-36.0623255411784
8524,-33.8166819254557
8523,-29.3111404418945
8522,-28.9411987304687
8521,-26.0832071940104
8520,-26.1515055338541
8519,-31.9691350301107
8518,-28.4717264811198
8517,-36.5242497762044
8516,-36.5580505371094
8515,-36.1874348958333
8514,-35.3674733479818
8513,-33.624983215332
8512,-36.9203552246094
8511,-36.3183781941732
8510,-31.8653854370117
8509,-28.9440419514974
8508,-26.7039677937825
8507,-28.9216852823893
8506,-29.3349187215169
8505,-33.0718775431315
8504,-29.2952255249023
8503,-34.2879013061523
8502,-33.4070521036784
8501,-33.8774678548177
8500,-33.6329889933268
8499,-29.8751612345377
8498,-29.6055867513021
8497,-22.609846496582
8496,-24.7016077677409
8495,-27.1070541381836
8494,-30.2963775634765
8493,-32.8701588948568
8492,-33.717642211914
8491,-33.9091756184896
8490,-35.9080795288086
8489,-34.9756251017252
8488,-37.3317143758138
8487,-35.000715637207
8486,-26.6986679077148
8485,-27.733132425944
8484,-29.7750890096028
8483,-25.5069844563802
8482,-28.5434427897135
8481,-32.4779240926107
8480,-32.1640431722005
8479,-32.611441040039
8478,-33.6959747314453
8477,-35.4279032389323
8476,-39.049798075358
8475,-28.3703954060872
8474,-26.4302302042643
8473,-31.8567438761393
8472,-24.016449991862
8471,-29.6976150512695
8470,-35.2374481201172
8469,-32.6208786010742
8468,-36.5059392293294
8467,-33.7715006510416
8466,-29.8710489908854
8465,-34.7585942586263
8464,-31.3998321533203
8463,-21.8893035888672
8462,-22.0760864257812
8461,-27.9267486572265
8460,-24.1616780598958
8459,-26.6163213094075
8458,-30.7801040649414
8457,-28.1048543294271
8456,-32.0043548583984
8455,-35.5734466552734
8454,-32.8681243896484
8453,-32.8030634562174
8452,-35.2257369995117
8451,-33.0573028564453
8450,-30.9713475545247
8449,-25.0186955769857
8448,-27.8690373738607
8447,-30.0510162353515
8446,-32.0400248209635
8445,-31.3109827677409
8444,-30.9292892456054
8443,-37.9685195922851
8442,-38.8893798828125
8441,-35.7382797241211
8440,-36.9024337768554
8439,-31.9689748128255
8438,-26.8790903727213
8437,-27.4326156616211
8436,-25.3272842407226
8435,-34.4317103068034
8434,-28.6740885416666
8433,-32.2881429036458
8432,-31.9882619222005
8431,-31.5290232340495
8430,-36.1776107788086
8429,-37.4900700887044
8428,-35.6595748901367
8427,-36.8111251831054
8426,-35.5638005574544
8425,-28.2372192382812
8424,-28.6851053873698
8423,-28.6941080729166
8422,-26.001448059082
8421,-25.4120366414388
8420,-28.5024347941081
8419,-31.6273763020833
8418,-32.6454935709635
8417,-31.7503672281901
8416,-37.7001047770182
8415,-35.2725382486979
8414,-36.1927831013997
8413,-34.0835505167643
8412,-28.9498657226562
8411,-25.2316268920898
8410,-23.8387105305989
8409,-24.4755869547526
8408,-28.2540903727213
8407,-31.4879720052083
8406,-33.2240381876627
8405,-33.631694539388
8404,-34.0176986694336
8403,-30.9189971923828
8402,-32.1406692504883
8401,-30.081282043457
8400,-24.446999613444
8399,-27.1754364013672
8398,-23.5566747029622
8397,-23.9152231852213
8396,-27.1272262573242
8395,-30.4524800618489
8394,-30.0469701131185
8393,-33.6334543863932
8392,-35.6193552652995
8391,-34.9652236938476
8390,-32.662326558431
8389,-31.0130803426107
8388,-30.740456644694
8387,-26.7064041137695
8386,-24.2368225097656
8385,-24.1850596110026
8384,-29.5716588338216
8383,-33.443223063151
8382,-32.2824869791666
8381,-30.6751922607422
8380,-31.1962214152018
8379,-35.049538675944
8378,-32.407443745931
8377,-28.5022694905599
8376,-31.9425389607747
8375,-28.0576817830403
8374,-29.8620412190755
8373,-32.8710464477539
8372,-34.5797993977864
8371,-35.415619913737
8370,-36.8960759480794
8369,-35.9750452677409
8368,-35.3205220540364
8367,-36.79417775472
8366,-33.1389653523763
8365,-33.4104446411133
8364,-31.0392237345377
8363,-26.6538859049479
8362,-28.0294682820638
8361,-27.3894053141276
8360,-25.4971298217773
8359,-31.1884216308594
8358,-32.4468648274739
8357,-35.5431935628255
8356,-30.0945292154948
8355,-33.0084060668945
8354,-33.7764775594075
8353,-27.5510009765625
8352,-28.8184494018554
8351,-23.0851730346679
8350,-19.3991658528646
8349,-31.1860768636067
8348,-33.0781972249349
8347,-36.4003484090169
8346,-35.3618555704752
8345,-33.9963617960612
8344,-34.11058400472
8343,-33.2175481160482
8342,-35.2692474365234
8341,-31.1868092854817
8340,-27.7512115478515
8339,-26.9387446085612
8338,-25.4294113159179
8337,-28.1442220052083
8336,-27.205300394694
8335,-29.6846959431966
8334,-31.3229634602864
8333,-34.6587890625
8332,-34.0688995361328
8331,-34.707388305664
8330,-34.2021138509114
8329,-34.8511973063151
8328,-32.7376490275065
8327,-28.831770324707
8326,-27.6254206339518
8325,-28.5471506754557
8324,-33.9408452351888
8323,-34.3627126057943
8322,-36.1711435953776
8321,-38.0962025960286
8320,-35.9431900024414
8319,-30.1210286458333
8318,-35.7318735758463
8317,-26.8354527791341
8316,-27.4243021647135
8315,-22.6805658976237
8314,-29.3400558471679
8313,-29.6375971476237
8312,-33.0914621988932
8311,-34.59921875
8310,-33.3721705118815
8309,-32.7551127115885
8308,-35.8654312133789
8307,-28.989973449707
8306,-29.1139078776041
8305,-24.7023579915364
8304,-27.5751708984375
8303,-30.2143641153971
8302,-31.9729344685872
8301,-37.6611567179362
8300,-33.7647944132487
8299,-34.7152262369791
8298,-33.1126159667969
8297,-25.8459533691406
8296,-27.2918126424153
8295,-28.8280573527018
8294,-23.1162017822265
8293,-29.7557434082031
8292,-30.679416402181
8291,-35.0281763712565
8290,-34.5639760335286
8289,-36.44212697347
8288,-36.2485438028971
8287,-33.3910303751627
8286,-29.5755015055338
8285,-28.6279510498047
8284,-25.0004384358724
8283,-24.5829630533854
8282,-26.8421641031901
8281,-33.8204966227213
8280,-32.8146626790364
8279,-34.747173055013
8278,-34.4475336710612
8277,-34.9465342203776
8276,-33.6600708007812
8275,-30.4790532430013
8274,-29.1874247233073
8273,-28.6044397989909
8272,-25.1160822550456
8271,-25.179800415039
8270,-31.3772338867187
8269,-32.9530268351237
8268,-37.1079060872396
8267,-33.4734583536784
8266,-34.7020426432291
8265,-38.296733601888
8264,-35.9325164794922
8263,-26.7031641642252
8262,-25.84544728597
8261,-27.4301996866862
8260,-22.1861150105794
8259,-29.2345006306966
8258,-33.3284235636393
8257,-36.4797348022461
8256,-34.8623438517252
8255,-34.1770614624023
8254,-37.3261169433594
8253,-32.5685206095377
8252,-26.8531656901041
8251,-26.6179438273112
8250,-23.6531458536784
8249,-28.9692087809245
8248,-33.7417460123698
8247,-34.5322937011719
8246,-36.3788157145182
8245,-34.0971740722656
8244,-30.3828898111979
8243,-33.6201080322265
8242,-29.7980967203776
8241,-25.3698816935221
8240,-30.1997055053711
8239,-29.2583526611328
8238,-31.497407023112
8237,-30.6304941813151
8236,-34.0143264770508
8235,-34.5072565714518
8234,-35.8796244303385
8233,-35.4572382609049
8232,-30.3813639322916
8231,-22.4918146769206
8230,-25.1307993570963
8229,-30.8055989583333
8228,-33.5095479329427
8227,-33.1557195027669
8226,-33.6088724772135
8225,-35.0702270507812
8224,-36.940044148763
8223,-35.60472462972
8222,-31.8947891235351
8221,-24.2890686035156
8220,-26.6919209798177
8219,-26.1251510620117
8218,-28.8831008911133
8217,-35.5144053141276
8216,-35.1190221150716
8215,-32.0107101440429
8214,-33.9971908569336
8213,-32.1459386189778
8212,-34.7247782389323
8211,-30.3428609212239
8210,-27.6292073567708
8209,-30.0863733927409
8208,-24.0230977376302
8207,-30.635844930013
8206,-33.8641393025716
8205,-27.6342529296875
8204,-30.3318339029948
8203,-35.6744115193685
8202,-35.7090718587239
8201,-35.6950261433919
8200,-33.8463551839193
8199,-33.5182912190755
8198,-34.2486455281575
8197,-32.3773813883463
8196,-28.7781661987304
8195,-22.6867151896159
8194,-25.4432586669922
8193,-29.2386789957682
8192,-32.1625401814778
8191,-34.7882115681966
8190,-34.3649861653646
8189,-35.8856313069661
8188,-32.0138534545898
8187,-33.8404907226562
8186,-33.9148849487304
8185,-33.7410034179687
8184,-28.4863825480143
8183,-28.3135615030924
8182,-31.0275431315104
8181,-34.1780024210612
8180,-33.0332728068034
8179,-32.6997207641601
8178,-35.2853123982747
8177,-33.5156158447265
8176,-31.7969243367513
8175,-34.2578084309896
8174,-31.618500773112
8173,-33.1650655110677
8172,-29.9539093017578
8171,-24.9363388061523
8170,-19.4405171712239
8169,-26.602387491862
8168,-30.1189076741536
8167,-32.4690485636393
8166,-31.6629954020182
8165,-35.236809794108
8164,-34.1220891316732
8163,-36.5375122070312
8162,-34.098008219401
8161,-33.1260564168294
8160,-30.325412495931
8159,-28.1506637573242
8158,-26.3013036092122
8157,-29.0523691813151
8156,-33.256829325358
8155,-34.8151763916015
8154,-36.6785619099935
8153,-34.447378540039
8152,-32.4018463134765
8151,-35.9641123453776
8150,-35.3802271525065
8149,-31.2289311726888
8148,-35.1287445068359
8147,-25.6574564615885
8146,-28.8654057820638
8145,-28.2794784545898
8144,-32.1908477783203
8143,-33.1817306518554
8142,-36.1546106974284
8141,-35.0862462361653
8140,-31.8208602905273
8139,-33.3743143717448
8138,-32.6994791666666
8137,-30.2514073689778
8136,-27.0421813964844
8135,-27.8926376342773
8134,-22.7039372762044
8133,-28.2598251342773
8132,-30.3086456298828
8131,-29.3459406534831
8130,-34.8401601155599
8129,-33.1512639363607
8128,-33.5896743774414
8127,-33.0205062866211
8126,-27.9397059122721
8125,-32.1100779215495
8124,-33.7590571085612
8123,-23.8180552164713
8122,-32.465185546875
8121,-26.6607498168945
8120,-29.6756576538086
8119,-32.7874231974284
8118,-35.879975382487
8117,-33.4671361287435
8116,-32.8810892740885
8115,-34.4228907267252
8114,-34.6767918904622
8113,-33.1230326334635
8112,-33.3103749593099
8111,-28.8240493774414
8110,-26.458848063151
8109,-29.8867858886719
8108,-29.0840947469075
8107,-30.3260177612304
8106,-32.1830403645833
8105,-37.0272583007812
8104,-35.3028294881185
8103,-31.244846089681
8102,-32.0870752970377
8101,-27.7126551310221
8100,-28.8955139160156
8099,-30.9729573567708
8098,-28.0056264241536
8097,-34.443596903483
8096,-35.3614156087239
8095,-35.6216313680013
8094,-34.4403696695963
8093,-31.3171930948893
8092,-32.9580062866211
8091,-29.3526697794596
8090,-27.0519546508789
8089,-25.8880218505859
8088,-26.7271916707357
8087,-29.9086619059245
8086,-32.0810760498047
8085,-34.9087712605794
8084,-31.1212320963541
8083,-32.0597340901693
8082,-29.6406921386719
8081,-33.8286600748698
8080,-32.4126647949219
8079,-28.4795237223307
8078,-28.9388844807942
8077,-32.9360946655273
8076,-32.6132975260416
8075,-31.1345174153646
8074,-36.4443954467773
8073,-30.3384155273437
8072,-36.5869888305664
8071,-37.6536519368489
8070,-35.8110692342122
8069,-33.8768702189127
8068,-30.6117360432942
8067,-26.4702794392903
8066,-26.9616251627604
8065,-31.7905436197916
8064,-31.5854349772135
8063,-31.040640258789
8062,-34.2934122721354
8061,-35.6300643920898
8060,-36.5765467325846
8059,-34.6266209920247
8058,-32.0896947224935
8057,-24.8481404622396
8056,-30.591909790039
8055,-26.1515538533528
8054,-27.0935297648112
8053,-31.1709503173828
8052,-32.0620788574219
8051,-33.3943974812825
8050,-31.5177851359049
8049,-33.9988794962565
8048,-26.0316274007161
8047,-29.3519780476888
8046,-31.3473292032877
8045,-27.9325393676758
8044,-28.270485941569
8043,-25.832139078776
8042,-29.5053670247396
8041,-30.545034790039
8040,-34.3067306518554
8039,-34.9258382161458
8038,-36.7729527791341
8037,-33.9517400105794
8036,-36.3733810424804
8035,-33.7085199991862
8034,-36.9252482096354
8033,-29.4960337320963
8032,-24.2836873372396
8031,-27.4104039510091
8030,-26.1547073364258
8029,-33.2380381266276
8028,-34.8182484944661
8027,-34.8899800618489
8026,-37.8722239176432
8025,-30.7641255696614
8024,-37.9469614664713
8023,-28.8457550048828
8022,-28.9949249267578
8021,-23.9377680460612
8020,-30.0928456624349
8019,-33.5811548868815
8018,-36.1584025065104
8017,-35.0488952636719
8016,-35.9396982828776
8015,-35.7676656087239
8014,-32.55478515625
8013,-31.9911076863607
8012,-28.1853902180989
8011,-27.108979288737
8010,-32.4111974080403
8009,-26.2973108927409
8008,-32.330061340332
