"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
1797,-5.049419148763
1796,-6.35700581868487
1795,-8.33286895751951
1794,-6.40794982910154
1793,-8.45974833170571
1792,-5.49692382812498
1791,-5.83490854899086
1790,-7.72778422037758
1789,-5.95502573649086
1788,-6.00871887207029
1787,-7.48723195393878
1786,-6.7092829386393
1785,-6.37358194986977
1784,-7.22486724853513
1783,-7.54256286621091
1782,-6.05769449869789
1781,-6.87304026285805
1780,-8.62479502360024
1779,-8.73580271402992
1778,-6.37639973958331
1777,-7.47877095540362
1776,-7.89888610839841
1775,-6.24094238281248
1774,-6.82750549316404
1773,-9.21536356608071
1772,-8.06715494791664
1771,-5.44060872395831
1770,-6.67263132731118
1769,-6.32479451497394
1768,-4.9431950887044
1767,-6.32797851562498
1766,-7.48172607421873
1765,-5.10713297526039
1764,-4.75963439941404
1763,-5.91832326253253
1762,-7.58161773681638
1761,-6.81501108805336
1760,-6.84471740722654
1759,-6.01311848958331
1758,-7.81679382324216
1757,-7.38665364583331
1756,-6.40352478027341
1755,-7.46049346923826
1754,-8.80504964192706
1753,-8.02353769938149
1752,-6.59947814941404
1751,-7.05428670247394
1750,-5.86009826660154
1749,-5.95528259277341
1748,-8.73426920572914
1747,-8.10249430338539
1746,-7.90107320149737
1745,-6.55761311848956
1744,-5.81293843587237
1743,-6.39388631184894
1742,-7.22028198242185
1741,-7.97167053222654
1740,-6.00724894205727
1739,-6.13012797037758
1738,-7.17114359537758
1737,-6.88803710937498
1736,-8.29088694254555
1735,-7.05582275390623
1734,-8.51390431722003
1733,-7.98170318603513
1732,-7.24754435221352
1731,-8.41081848144529
1730,-6.78545227050779
1729,-7.17399698893227
1728,-8.11518452962237
1727,-8.13197682698565
1726,-9.53266499837237
1725,-7.3455134073893
1724,-8.21517028808591
1723,-5.3517135620117
1722,-6.5480534871419
1721,-5.24096781412758
1720,-7.92797953287758
1719,-7.80907033284503
1718,-9.38453267415362
1717,-5.70999247233071
1716,-7.15206502278644
1715,-6.61226501464841
1714,-7.70118052164711
1713,-6.50558573404946
1712,-8.20907440185545
1711,-8.12058105468748
1710,-8.67595520019529
1709,-8.91596832275388
1708,-8.21681823730466
1707,-6.04805603027341
1706,-7.06608937581378
1705,-4.79501698811847
1704,-8.02702433268227
1703,-6.23026123046873
1702,-4.41691691080727
1701,-6.48292897542315
1700,-6.10023345947263
1699,-5.50904439290362
1698,-7.72363128662107
1697,-8.33269348144529
1696,-7.13747507731118
1695,-8.51517333984373
1694,-6.59016011555987
1693,-5.28085428873696
1692,-6.22026672363279
1691,-5.1569885253906
