"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
4176,-19.6926788330078
4175,-25.0223042805989
4174,-24.592148844401
4173,-27.7149871826172
4172,-26.1260716756185
4171,-28.1682469685872
4170,-26.4365676879883
4169,-23.3712219238281
4168,-29.6581202189127
4167,-26.9646998087565
4166,-24.5615702311198
4165,-26.6328974405924
4164,-29.0889292399088
4163,-29.1043863932291
4162,-28.6982991536458
4161,-21.5024627685547
4160,-31.6019551595052
4159,-26.8867401123047
4158,-24.0714146931966
4157,-26.3049072265625
4156,-25.9350087483724
4155,-26.3049835205078
4154,-23.2089269002278
4153,-24.9773213704427
4152,-24.7618138631185
4151,-22.5225102742513
4150,-27.2855972290039
4149,-24.5840006510416
4148,-25.3487686157226
4147,-29.3862162272135
4146,-22.2329493204752
4145,-24.7759282430013
4144,-24.4998916625976
4143,-22.2130264282226
4142,-27.1274525960286
4141,-19.7342717488607
4140,-25.4702514648437
4139,-24.8956970214844
4138,-26.7563639322916
4137,-21.2594258626302
4136,-23.2611628214518
4135,-32.0896031697591
4134,-21.525747680664
4133,-23.8057006835937
4132,-30.4370712280273
4131,-24.6711613972982
4130,-27.9932998657226
4129,-25.4718332926432
4128,-26.9478515625
4127,-25.0328404744466
4126,-24.693706258138
4125,-26.5111551920573
4124,-22.165619913737
4123,-26.0102167765299
4122,-22.043559773763
4121,-28.8487126668294
4120,-27.6445831298828
4119,-24.7217061360677
4118,-23.0476618448893
4117,-26.3589869181315
4116,-21.6937291463216
4115,-25.2016535441081
4114,-22.7307367960612
4113,-34.5992212931315
4112,-22.7492279052734
4111,-24.4226720174153
4110,-27.2437016805013
4109,-24.6267684936523
4108,-27.7586807250976
4107,-26.5175944010416
4106,-25.979953511556
4105,-26.3255625406901
4104,-27.5264012654622
4103,-22.6062403361002
4102,-22.4480397542317
4101,-26.4308252970377
4100,-24.1252477010091
4099,-19.3123713175456
4098,-25.8853515625
4097,-25.360693359375
4096,-25.5675338745117
4095,-25.5269251505534
4094,-27.1145665486653
4093,-26.9138092041015
4092,-23.7285319010416
4091,-24.443093363444
4090,-25.9532913208008
4089,-25.621430460612
4088,-25.3382527669271
4087,-24.9895055135091
4086,-28.7754221598307
4085,-28.243142191569
4084,-25.7835856119791
4083,-30.0161066691081
4082,-23.8322738647461
4081,-21.982046508789
4080,-20.398057047526
4079,-20.9017801920573
4078,-33.1072245279948
4077,-25.1390848795573
4076,-27.9687586466471
4075,-23.0300506591797
4074,-25.6473271687825
4073,-24.6758712768554
4072,-26.6124684651692
4071,-23.9782343546549
4070,-23.7671493530273
4069,-26.8816538492838
4068,-26.9324147542317
4067,-27.5183725992838
4066,-27.424533589681
4065,-29.5618906656901
4064,-27.0026026407877
4063,-22.264028930664
4062,-30.8288508097331
4061,-24.622666422526
4060,-24.3108072916666
4059,-20.5435267130534
4058,-16.411245727539
4057,-25.5323038736979
4056,-29.1642771402995
4055,-20.2755340576172
4054,-25.7944193522135
4053,-23.6512893676758
4052,-24.6737782796224
4051,-26.6650578816732
4050,-21.9904464721679
4049,-25.1175954182942
4048,-30.333957417806
4047,-27.9645701090495
4046,-25.1452545166015
4045,-26.1374547322591
4044,-25.0448033650716
4043,-29.3321492513021
4042,-28.4257212320963
4041,-21.8131851196289
4040,-30.371071879069
4039,-28.485210164388
4038,-31.1384872436523
4037,-21.6842941284179
4036,-27.0670761108398
4035,-27.6407430013021
4034,-25.9736516316732
4033,-22.6354583740234
4032,-33.9952046712239
4031,-22.841889444987
4030,-28.2298009236653
4029,-24.4305302937825
4028,-24.4845896402995
4027,-22.3567438761393
4026,-20.2977559407552
4025,-27.3248072306315
4024,-25.4094884236653
4023,-25.8168421427409
