"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
8686,-2.46974283854164
8685,-2.56584269205727
8684,-2.03145955403644
8683,-1.39020385742185
8682,-1.70858357747394
8681,-2.10845540364581
8680,-1.57577107747394
8679,-1.84118245442706
8678,-2.48317057291664
8677,-1.92065022786456
8676,-2.24401448567706
8675,-2.0217346191406
8674,-2.34259643554685
8673,-1.9306701660156
8672,-1.57817179361977
8671,-1.58940226236977
8670,-2.4021057128906
8669,-1.56974894205727
8668,-1.37091674804685
8667,-2.48102416992185
8666,-2.44876708984373
8665,-2.21168619791664
8664,-2.0089172363281
8663,-2.33172200520831
8662,-2.16726277669269
8661,-1.60626831054685
8660,-2.05858968098956
8659,-2.57033894856769
8658,-2.37352091471352
8657,-2.64425252278644
8656,-2.51780802408852
8655,-3.17550252278644
8654,-2.45119832356769
8653,-1.72592773437498
8652,-2.39641927083331
8651,-1.23002726236977
8650,-2.6267150878906
8649,-2.07755126953123
8648,-2.35827229817706
8647,-1.96140136718748
8646,-1.62629801432289
8645,-1.52115478515623
8644,-2.56095987955727
8643,-2.01114501953123
8642,-2.1280578613281
8641,-1.71569417317706
8640,-2.49211222330727
8639,-2.55684000651039
8638,-2.46182861328123
8637,-2.33357340494789
8636,-2.26958821614581
8635,-1.79783732096352
8634,-1.46940714518227
8633,-1.95210367838539
8632,-1.56681925455727
8631,-2.41441446940102
8630,-2.10415242513019
8629,-2.1066955566406
8628,-2.29374796549477
8627,-1.57088826497394
8626,-1.58497721354164
8625,-1.69400634765623
8624,-1.92673339843748
8623,-1.6848205566406
8622,-2.1744445800781
8621,-1.94699707031248
8620,-2.32287190755206
8619,-1.69847208658852
8618,-2.10383707682289
8617,-2.32075602213539
8616,-2.59962565104164
8615,-1.98363850911456
8614,-1.91641845703123
8613,-2.47369995117185
8612,-1.68549194335935
8611,-1.84995117187498
8610,-1.93257242838539
8609,-2.12626749674477
8608,-1.25530598958331
8607,-2.2144836425781
8606,-1.56011555989581
8605,-1.50373942057289
8604,-1.84393920898435
8603,-1.71552124023435
8602,-2.3519348144531
8601,-2.36544392903644
8600,-1.67306111653644
8599,-2.24747314453123
8598,-2.39419148763019
8597,-1.74950764973956
8596,-1.99673055013019
8595,-1.85819091796873
8594,-2.1383117675781
8593,-2.24107462565102
8592,-1.72601928710935
8591,-2.80547688802081
8590,-2.36850585937498
8589,-1.76178588867185
8588,-1.84045003255206
8587,-1.90654093424477
8586,-2.5324768066406
8585,-1.79043172200519
8584,-1.87803751627602
8583,-2.67180989583331
8582,-2.02339274088539
8581,-1.89759928385414
8580,-1.66877848307289
8579,-1.81463216145831
8578,-1.82407226562498
8577,-2.45387369791664
8576,-2.21762695312498
8575,-1.99745279947914
8574,-1.57754109700519
8573,-1.96776936848956
8572,-2.21537882486977
8571,-2.30275065104164
8570,-2.11962483723956
8569,-2.07636108398435
8568,-2.37508748372394
8567,-1.97591756184894
8566,-1.88442586263019
8565,-1.52584431966144
8564,-1.89974568684894
8563,-2.07170206705727
8562,-1.79673868815102
8561,-2.34346110026039
8560,-2.26881510416664
8559,-2.93351847330727
8558,-1.68404744466144
8557,-1.8366760253906
8556,-1.73461507161456
8555,-1.49163411458331
8554,-1.83523152669269
8553,-2.02502034505206
8552,-2.23976236979164
8551,-1.62246297200519
8550,-2.30509033203123
8549,-3.06322835286456
8548,-1.85052083333331
8547,-2.31365559895831
8546,-2.23812459309894
8545,-1.90337727864581
8544,-1.38565673828123
8543,-2.93186035156248
8542,-1.77017822265623
8541,-2.62554524739581
8540,-1.66684570312498
8539,-2.07170206705727
8538,-2.29802042643227
8537,-2.00339355468748
8536,-1.87344970703123
8535,-1.67445475260414
8534,-2.05509033203123
8533,-2.0610412597656
8532,-1.3817199707031
8531,-1.90263468424477
8530,-2.24410603841144
8529,-2.07027791341144
8528,-2.06566975911456
8527,-1.3778137207031
8526,-2.49693400065102
8525,-1.38411051432289
8524,-2.16824951171873
8523,-2.07669677734373
8522,-1.96892903645831
8521,-1.64196370442706
8520,-2.12265624999998
8519,-2.38529052734373
8518,-2.20150349934894
8517,-2.18008015950519
8516,-2.69486083984373
8515,-2.13404947916664
8514,-1.9472717285156
8513,-1.88358154296873
8512,-2.57550659179685
8511,-1.98260091145831
8510,-2.02871297200519
8509,-1.99073893229164
8508,-1.73675130208331
8507,-1.96637573242185
8506,-2.05947469075519
8505,-1.92706909179685
8504,-2.04328002929685
8503,-1.97141113281248
8502,-1.84200642903644
8501,-1.89968465169269
8500,-2.58320719401039
8499,-2.73289591471352
8498,-2.69284667968748
8497,-2.31024780273435
8496,-2.25616048177081
8495,-2.13673502604164
8494,-3.17621459960935
8493,-2.18134155273435
8492,-1.86075439453123
8491,-2.46523640950519
8490,-2.46454467773435
8489,-1.84659423828123
8488,-2.60679728190102
8487,-2.44586791992185
8486,-2.50249837239581
