"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
15118,-39.2076171875
15117,-35.2529815673828
15116,-36.8940338134765
15115,-40.0548817952474
15114,-37.1636973063151
15113,-33.1327117919922
15112,-34.3397786458333
15111,-33.176117960612
15110,-34.9186971028646
15109,-36.4017547607422
15108,-31.522553507487
15107,-36.4224355061849
15106,-29.6903188069661
15105,-33.7307698567708
15104,-39.4814107259114
15103,-33.619975789388
15102,-32.6347615559896
15101,-32.7802642822265
15100,-35.1432810465495
15099,-28.7855946858724
15098,-33.0160990397135
15097,-33.3590962727864
15096,-36.0881663004557
15095,-36.3765625
15094,-35.2882395426432
15093,-35.3804992675781
15092,-39.4060577392578
15091,-38.403173828125
15090,-35.1756144205729
15089,-32.4889536539713
15088,-37.4436350504557
15087,-36.7405253092448
15086,-34.1140757242838
15085,-33.1342732747396
15084,-35.971772257487
15083,-35.9711415608724
15082,-40.5305796305338
15081,-33.3521840413411
15080,-35.7600362141927
15079,-34.6980397542318
15078,-36.2879750569661
15077,-31.4055745442708
15076,-31.185639444987
15075,-36.5793772379557
15074,-39.1916463216146
15073,-37.6192993164062
15072,-31.6494354248047
15071,-37.0089121500651
15070,-35.828237915039
15069,-31.1413330078125
15068,-35.1212880452474
15067,-34.9328318277995
15066,-34.8396107991536
15065,-29.4006306966146
15064,-35.8536641438802
15063,-29.0302286783854
15062,-35.1578938802083
15061,-35.0361897786458
15060,-31.1040456136067
15059,-42.1520701090495
15058,-34.7994750976562
15057,-37.5463521321614
15056,-34.6854563395182
15055,-35.9498504638672
15054,-36.9011291503906
15053,-30.7713734944661
15052,-34.7665466308594
15051,-34.0339619954427
15050,-36.3299977620443
15049,-34.2593190511068
15048,-36.8093475341797
15047,-37.9233306884765
15046,-30.353374226888
15045,-36.580170694987
15044,-31.6921295166015
15043,-35.5199696858724
15042,-34.6088063557943
15041,-29.7298238118489
15040,-33.0653594970703
15039,-33.2771718343099
15038,-37.7451385498047
15037,-38.5545918782552
15036,-30.1147521972656
15035,-33.7472188313802
15034,-34.131201171875
15033,-34.3132995605469
15032,-34.193462117513
15031,-30.8113413492838
15030,-32.8195963541666
15029,-32.6782491048177
15028,-34.0980336507161
15027,-35.09482421875
15026,-32.0078847249349
15025,-34.8500427246094
15024,-36.4520935058594
15023,-32.5656036376953
15022,-34.4767211914062
15021,-32.4428873697916
15020,-30.3227701822916
15019,-36.2901977539062
15018,-33.766953531901
15017,-35.8649759928385
15016,-38.156851196289
15015,-31.357285563151
15014,-35.0342264811198
15013,-37.909760538737
15012,-37.0419321695963
15011,-34.5991882324219
15010,-31.8589487711588
15009,-35.5805216471354
15008,-35.6825927734375
15007,-30.717881266276
15006,-35.2280131022135
15005,-32.6401021321614
15004,-35.7585866292318
15003,-34.9605316162109
15002,-32.3520619710286
15001,-33.2810679117838
15000,-32.2492279052734
14999,-37.8208272298177
14998,-31.1007090250651
14997,-40.7132578531901
14996,-31.7793589274088
14995,-35.6537638346354
14994,-35.6953338623047
14993,-36.576513671875
14992,-35.0514892578125
14991,-36.1452748616536
14990,-38.9401000976562
14989,-38.6538808186849
14988,-39.7578389485677
14987,-36.2756612141927
14986,-33.6720794677734
14985,-36.8042816162109
14984,-39.6175547281901
14983,-32.6735239664713
14982,-32.8280192057291
14981,-32.5865081787109
14980,-33.9147043863932
14979,-32.4618336995443
14978,-38.3402160644531
14977,-34.0787719726562
14976,-38.827739461263
14975,-33.2488566080729
14974,-36.0733194986979
14973,-33.2531239827474
14972,-32.6536315917969
14971,-37.0265920003255
14970,-37.5123453776041
14969,-31.8628092447916
14968,-30.9140533447265
14967,-34.3318745930989
14966,-37.297211710612
14965,-33.3198811848958
14964,-36.4784606933594
14963,-36.9703786214193
14962,-36.7568420410156
14961,-35.6079162597656
14960,-32.5586812337239
14959,-39.4135955810547
14958,-32.7421020507812
14957,-36.018891398112
14956,-33.8820607503255
14955,-34.8884033203125
14954,-34.2740234375
14953,-38.5707611083984
14952,-36.25009765625
14951,-37.9420277913411
14950,-35.7676961263021
