"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
21642,-23.8142964680989
21641,-23.8039535522461
21640,-23.6190933227539
21639,-24.119856262207
21638,-22.6155609130859
21637,-23.3691314697265
21636,-24.6760798136393
21635,-23.1594655354817
21634,-24.1567240397135
21633,-24.550998433431
21632,-23.4369389851888
21631,-24.3104588826497
21630,-24.2350753784179
21629,-25.3978052775065
21628,-22.4387496948242
21627,-24.0288935343424
21626,-24.5094106038411
21625,-24.3756189982096
21624,-23.5259333292643
21623,-24.3601847330729
21622,-26.1167307535807
21621,-24.1635142008463
21620,-24.0288706461588
21619,-23.0935323079427
21618,-23.0646448771159
21617,-23.6350514729817
21616,-23.8009043375651
21615,-24.1156982421875
21614,-23.6623850504557
21613,-23.5064300537109
21612,-23.086154683431
21611,-22.7981908162435
21610,-23.5908823649088
21609,-23.7062260945638
21608,-21.9612487792969
21607,-24.3211349487304
21606,-24.8629160563151
21605,-24.8076766967773
21604,-22.9984903971354
21603,-23.7305842081706
21602,-24.809548441569
21601,-23.9342102050781
21600,-23.0564509073893
21599,-24.2628590901692
21598,-24.4241419474284
21597,-22.2011932373047
21596,-24.2658650716146
21595,-22.9314966837565
21594,-22.1754440307617
21593,-22.1243092854817
21592,-22.9003306070963
21591,-22.824435933431
21590,-24.3909413655599
21589,-24.5649805704752
21588,-23.8211146036784
21587,-22.9937957763672
21586,-22.7420639038086
21585,-24.6490030924479
21584,-25.4670827229817
21583,-23.997895304362
21582,-24.6476552327474
21581,-23.9373051961263
21580,-23.0195576985677
21579,-22.6981618245442
21578,-22.2056945800781
21577,-23.7632049560547
21576,-24.1533442179362
21575,-24.1511698404948
21574,-25.0606292724609
21573,-24.3530232747396
21572,-23.0550140380859
21571,-23.9695724487304
21570,-23.5469599405924
21569,-24.1645263671875
21568,-24.2415273030599
21567,-23.9237884521484
21566,-24.1777099609375
21565,-24.4039291381836
21564,-25.1917785644531
21563,-25.2272120157877
21562,-25.9688298543294
21561,-23.5921030680338
21560,-22.4537541707357
21559,-24.49632619222
21558,-22.4989939371745
21557,-24.8304707845052
21556,-24.2962860107422
21555,-24.2329264322916
21554,-23.5362838745117
21553,-24.5634572347005
21552,-24.39560546875
21551,-25.0198323567708
21550,-22.9342712402344
21549,-24.8895095825195
21548,-23.4123596191406
21547,-24.7531773885091
21546,-23.4187784830729
21545,-23.793569946289
21544,-23.9093256632487
21543,-23.2884455362956
21542,-25.7662897745768
21541,-23.6625732421875
21540,-23.9366821289062
21539,-24.5105829874674
21538,-23.9749053955078
21537,-24.1742233276367
21536,-24.5621068318685
21535,-23.478987121582
21534,-23.6414881388346
21533,-24.8722188313802
21532,-24.4699844360351
21531,-23.864848836263
21530,-24.110210164388
21529,-24.4284601847331
21528,-23.2178151448567
21527,-24.2316243489583
21526,-24.6554779052734
21525,-23.3150314331054
21524,-23.3842885335286
21523,-23.4894063313802
21522,-25.870209757487
21521,-24.0901499430338
21520,-24.668435160319
21519,-23.5579411824544
21518,-22.9229110717773
21517,-24.0714680989583
21516,-23.6657419840495
21515,-23.9316492716471
21514,-23.9751724243164
21513,-24.3606018066406
21512,-23.3400583902995
21511,-24.0098327636719
21510,-23.8187698364258
21509,-25.3386138916015
21508,-24.9685933430989
21507,-22.5716054280599
21506,-25.1209091186523
21505,-23.6592264811198
21504,-23.8129308064778
21503,-24.9234273274739
21502,-23.8676844278971
21501,-24.6194519042969
21500,-23.4689519246419
21499,-22.7764139811198
21498,-24.5435953776041
21497,-23.1160390218099
21496,-23.1076924641927
21495,-23.3792022705078
21494,-23.1649358113607
21493,-25.0036732991536
21492,-24.7593724568685
21491,-24.4516408284505
21490,-23.1745234171549
21489,-23.7975880940755
21488,-25.3002202351888
21487,-24.6845230102539
21486,-24.4435206095377
21485,-23.4846201578776
21484,-22.9669581095377
21483,-23.6438125610351
21482,-23.3002253214518
21481,-22.5420440673828
21480,-25.806628926595
21479,-23.0472829182942
21478,-22.4999374389648
21477,-24.2553187052409
21476,-24.1380345662435
21475,-23.7969497680664
21474,-23.5177698771159
21473,-25.4050557454427
21472,-24.5824010213216
21471,-22.8851150512695
21470,-20.8411265055338
21469,-22.9761744181315
21468,-22.9300521850586
21467,-24.0838251749674
21466,-21.9600611368815
21465,-24.1970581054687
21464,-23.5941757202148
21463,-23.7849767049153
21462,-23.7725229899088
21461,-23.8480489095052
21460,-25.0618626912435
21459,-22.6146860758463
21458,-22.1798029581706
21457,-21.6441813151041
21456,-23.282578531901
21455,-23.0676915486653
21454,-24.5496556599935
21453,-23.3839502970377
21452,-23.8905420939127
21451,-24.6923126220703
21450,-24.1219568888346
21449,-22.8594904581706
21448,-24.8640680948893
21447,-21.8532190958659
21446,-22.8398854573567
21445,-24.7299992879232
21444,-24.5266911824544
21443,-24.8672215779622
21442,-24.0675364176432
21441,-23.5501032511393
21440,-23.4608444213867
21439,-24.1652002970377
21438,-24.1651570638021
21437,-24.7126373291015
21436,-24.0373697916666
21435,-22.8074529012044
21434,-24.9528945922851
21433,-22.3699986775716
21432,-23.7049799601237
21431,-26.1484232584635
21430,-23.8752604166666
21429,-25.2076985677083
21428,-23.9258763631185
21427,-23.1050170898437
21426,-23.2455912272135
21425,-24.7667170206706
21424,-24.7911921183268
21423,-24.6739232381185
21422,-24.0814575195312
21421,-21.9444869995117
21420,-24.9930582682291
21419,-23.4670420328776
21418,-23.3680048624674
21417,-22.7976186116536
21416,-22.2751322428385
21415,-23.4074844360351
21414,-25.6781473795573
21413,-24.8368489583333
21412,-26.4741246541341
21411,-23.8114151000976
21410,-23.8505437215169
21409,-22.8850006103515
21408,-23.8566752115885
21407,-24.0134414672851
21406,-23.4761108398437
21405,-23.9709025065104
21404,-23.9466384887695
21403,-23.4245742797851
21402,-24.2640645345052
21401,-24.1972666422526
21400,-22.676974995931
21399,-24.4207341512044
21398,-24.174917602539
21397,-22.8212900797526
21396,-23.9203170776367
21395,-23.5695734659831
21394,-23.7402277628581
21393,-24.2161849975586
21392,-23.2964385986328
21391,-24.8050318400065
21390,-23.9695521036784
21389,-22.8601287841797
21388,-24.3043146769206
21387,-23.7503087361653
21386,-24.2080851236979
21385,-24.9117441813151
21384,-23.8416020711263
21383,-23.7520329793294
21382,-22.4076268513997
21381,-26.4502344767252
21380,-22.6347310384114
21379,-26.2932037353515
21378,-24.1140502929687
21377,-23.5140060424804
21376,-23.6110137939453
21375,-22.9961049397786
21374,-23.5224797566732
21373,-24.2099848429362
21372,-23.104963684082
21371,-24.1210591634114
21370,-23.3077504475911
21369,-24.1083282470703
21368,-24.2227335611979
21367,-22.8816538492838
21366,-24.041372680664
21365,-23.8582697550456
21364,-23.7039118448893
21363,-24.2641001383463
21362,-22.7085784912109
21361,-24.262803141276
21360,-23.7324635823567
21359,-23.2597920735677
21358,-23.1646001180013
21357,-24.0600341796875
21356,-22.8372202555338
21355,-24.7534978230794
21354,-23.6933197021484
21353,-23.8766311645508
21352,-22.2875783284505
21351,-23.3939524332682
21350,-24.0682866414388
21349,-23.1562764485677
21348,-24.3274164835612
21347,-23.4832824707031
21346,-24.3266586303711
21345,-24.6112782796224
21344,-25.0664454142252
21343,-24.5394399007161
21342,-24.0876475016276
21341,-23.2535766601562
21340,-22.2560612996419
21339,-24.2443883260091
21338,-23.9443954467773
21337,-23.6077433268229
21336,-23.5646016438802
21335,-24.7595352172851
21334,-23.7034159342448
21333,-22.2971913655599
21332,-22.9181528727213
21331,-22.0477559407552
21330,-23.4029703776041
21329,-23.9616251627604
21328,-23.5924921671549
21327,-22.77269337972
21326,-23.2093338012695
21325,-24.3765396118164
21324,-24.5686731974284
21323,-23.3335784912109
21322,-23.1167460123698
21321,-22.9937093098958
21320,-23.7393071492513
21319,-22.7615112304687
21318,-24.6144114176432
21317,-23.790879313151
21316,-24.9511271158854
21315,-24.5476211547851
21314,-23.6254918416341
21313,-22.7710632324219
21312,-24.4238978068034
21311,-23.5834081013997
21310,-23.719226582845
21309,-23.7192825317383
21308,-23.8675903320312
21307,-25.7095169067383
21306,-25.2760986328125
21305,-24.0337865193685
21304,-23.5014200846354
21303,-24.0835327148437
21302,-21.6469228108724
21301,-22.9934092203776
21300,-23.2104680379232
21299,-23.5845321655273
21298,-24.4940348307291
21297,-23.9990371704101
21296,-22.7025894165039
21295,-23.7460388183594
21294,-23.8663441975911
21293,-24.7081080118815
21292,-22.7345642089844
21291,-23.2178024291992
21290,-24.5998036702474
21289,-24.4760879516601
21288,-23.658804321289
21287,-23.8180399576823
21286,-23.9544026692708
21285,-22.7580678304036
21284,-21.0133244832357
21283,-23.6839126586914
21282,-24.7499069213867
21281,-24.0501744588216
21280,-22.7352966308594
21279,-24.9087509155273
21278,-24.162949625651
21277,-24.2227996826172
21276,-24.450542195638
21275,-24.2548812866211
21274,-23.3695841471354
21273,-23.116318766276
21272,-22.9925623575846
21271,-24.8197565714518
21270,-22.853503926595
21269,-25.0845118204752
21268,-22.9447057088216
21267,-22.1982889811198
21266,-24.822253926595
21265,-23.1475611368815
21264,-24.4551783243815
21263,-24.1300745646159
21262,-23.4910186767578
21261,-24.8838002522786
21260,-25.1131958007812
21259,-23.3850845336914
21258,-21.367539469401
21257,-24.7462193806966
21256,-23.5252212524414
21255,-24.4365626017252
21254,-24.4798365275065
21253,-23.7831481933594
21252,-23.6949803670247
21251,-23.7742370605469
21250,-23.2011144002278
21249,-22.9088907877604
21248,-23.2813044230143
21247,-24.6615737915039
21246,-24.2072560628255
21245,-23.1750905354817
21244,-24.4626856486002
21243,-24.6687021891276
21242,-23.0256739298502
21241,-22.651350402832
21240,-23.2137486775716
21239,-21.3919153849284
21238,-21.8213943481445
21237,-24.2110275268554
21236,-24.1203852335612
21235,-23.5237182617187
21234,-24.5969426472982
21233,-22.5379750569661
21232,-24.8298528035482
21231,-24.2609263102213
21230,-24.2893178304036
21229,-24.32396291097
21228,-22.946630859375
21227,-24.8338073730469
21226,-23.334580485026
21225,-26.1542215983073
21224,-23.8135564168294
21223,-23.5466217041015
21222,-24.0570968627929
21221,-23.0352183024088
21220,-22.5498311360677
21219,-22.2558095296224
21218,-22.4533294677734
21217,-23.2673604329427
21216,-22.5258595784505
21215,-23.4629221598307
21214,-23.3052378336588
21213,-24.6872848510742
21212,-23.3001439412435
21211,-25.7421681722005
21210,-22.7607660929362
21209,-22.1895634969075
21208,-23.8293924967448
21207,-24.135595703125
21206,-23.1235387166341
21205,-23.3453659057617
21204,-22.6086105346679
21203,-22.4296732584635
21202,-22.360464477539
21201,-23.9896199544271
21200,-24.4660959879557
21199,-25.048686726888
21198,-23.1417551676432
21197,-22.8707412719726
21196,-24.1394866943359
21195,-24.1450052897135
21194,-23.5130193074544
21193,-23.6727711995442
21192,-24.1679951985677
21191,-23.4818277994791
21190,-23.1709681193034
21189,-23.7773880004883
21188,-23.0920954386393
21187,-23.6876001993815
21186,-24.7608525594075
21185,-25.2047587076823
21184,-24.8854380289713
21183,-23.9283864339192
21182,-23.6602132161458
21181,-23.1420832316081
21180,-21.8286321004232
21179,-23.3595286051432
21178,-23.833848063151
21177,-22.8836807250976
21176,-23.5414235432942
21175,-23.7513844807942
21174,-23.5974945068359
21173,-24.6246805826823
21172,-22.4409774780273
21171,-23.7342539469401
21170,-23.7739802042643
21169,-23.2915583292643
21168,-23.7284250895182
21167,-22.5459172566732
21166,-22.6492574055989
21165,-24.3093627929687
21164,-25.1083841959635
21163,-23.5789398193359
21162,-23.0920216878255
21161,-24.2325220743815
21160,-23.3328002929687
21159,-23.2224843343099
21158,-24.0484807332357
21157,-23.8612604777018
21156,-23.3964650472005
21155,-24.4290705362956
21154,-24.2105545043945
21153,-23.2474400838216
21152,-24.6218856811523
21151,-23.3595057169596
21150,-24.6437311808268
21149,-25.1572860717773
21148,-24.4690994262695
21147,-24.5014760335286
21146,-24.0147028605143
21145,-22.4513636271159
21144,-24.3810638427734
21143,-24.615092976888
21142,-24.3612121582031
21141,-24.2685607910156
21140,-23.6749760945638
21139,-24.9234222412109
21138,-22.2461786905924
21137,-24.7702977498372
21136,-23.9049896240234
21135,-23.8855346679687
21134,-23.7988367716471
21133,-23.6427622477213
21132,-24.9699412027995
21131,-24.0848042805989
21130,-22.5751658121745
21129,-23.5838785807291
21128,-24.0658248901367
21127,-23.0612040201823
21126,-25.4520044962565
21125,-23.3640121459961
21124,-25.2199920654297
21123,-23.7165512084961
21122,-23.2347371419271
21121,-24.1523523966471
21120,-24.4789438883463
21119,-24.1282994588216
21118,-24.6816594441732
21117,-25.2418502807617
21116,-24.2130442301432
21115,-23.7302688598633
21114,-25.2204040527344
21113,-23.9999298095703
21112,-25.3059397379557
21111,-23.7268788655599
21110,-23.733257039388
21109,-24.2774693806966
21108,-23.6351531982422
21107,-23.9872421264648
21106,-23.9305684407552
21105,-23.6563196818034
21104,-23.6869542439778
21103,-25.4807520548502
21102,-25.2211085001627
21101,-23.75888671875
21100,-23.5611887613932
21099,-24.0887435913086
21098,-24.1970275878906
21097,-23.3082056681315
21096,-24.0987279256185
21095,-23.6646306355794
21094,-25.4199406941732
21093,-23.9658340454101
21092,-24.575308227539
21091,-25.4867513020833
21090,-24.3429931640625
21089,-25.1994766235351
21088,-22.9612004597982
21087,-22.946017964681
21086,-23.9768712361653
21085,-23.5371765136719
21084,-24.4677312215169
21083,-25.6293395996094
21082,-23.7883565266927
21081,-23.8180831909179
21080,-25.1693761189778
21079,-25.6806142171224
21078,-24.726655069987
21077,-24.1254104614258
21076,-22.0398722330729
21075,-23.0310958862304
21074,-24.0198476155599
21073,-25.6367172241211
21072,-23.9226898193359
21071,-24.0141840616862
21070,-23.6162984212239
21069,-22.4670827229817
21068,-23.3456939697265
21067,-23.97972462972
21066,-24.9353190104166
21065,-23.956884765625
21064,-23.8457855224609
21063,-24.3732335408528
21062,-23.5674041748047
21061,-23.5923548380534
21060,-23.7013432820638
21059,-24.0532719930013
21058,-24.7759689331054
21057,-24.2613662719726
21056,-24.8529266357422
21055,-24.4515975952148
21054,-23.8197057088216
21053,-24.2708012898763
21052,-24.2556645711263
21051,-23.028168741862
21050,-24.0741765340169
21049,-23.1099456787109
21048,-24.4491994222005
21047,-23.5962788899739
21046,-24.3685567220052
21045,-22.8251810709635
21044,-24.3491729736328
21043,-24.5882985432942
21042,-25.7010431925456
21041,-24.6833735148112
21040,-24.5281305948893
21039,-24.4992151896159
21038,-23.3765141805013
21037,-23.0903457641601
21036,-24.2469924926758
