"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
18764,-24.1982660929362
18763,-26.8517402648926
18762,-24.6968292236328
18761,-25.9680758158366
18760,-25.1054265340169
18759,-25.0017201741536
18758,-26.6641576131185
18757,-24.0895904541015
18756,-24.5157976786295
18755,-24.5961835225423
18754,-25.9146306355794
18753,-25.1798322041829
18752,-25.5290473937988
18751,-24.4049921671549
18750,-25.5979866027832
18749,-26.3154637654622
18748,-25.9976257324219
18747,-25.1650260925293
18746,-25.2301645914713
18745,-24.8003626505534
18744,-24.3006436665853
18743,-25.930714670817
18742,-25.7577168782552
18741,-25.9116335550944
18740,-24.5974207560221
18739,-25.2556480407715
18738,-25.1140935262044
18737,-26.461456044515
18736,-25.4687548319498
18735,-26.2942044576009
18734,-27.7986117045084
18733,-25.0549860636393
18732,-21.3186312357584
18731,-24.0908874511719
18730,-25.1988980611165
18729,-24.8560190836588
18728,-25.0775728861491
18727,-24.8562835693359
18726,-25.7503735860189
18725,-23.9326779683431
18724,-25.196807607015
18723,-24.3088567097982
18722,-26.3249712626139
18721,-25.870952351888
18720,-26.2363291422526
18719,-23.0252288818359
18718,-25.0579526265462
18717,-24.8229227701823
18716,-24.3628448486328
18715,-23.5246503194173
18714,-25.8758377075195
18713,-23.6522036234538
18712,-24.3194653828939
18711,-23.5176681518554
18710,-25.2519020080566
18709,-25.0297378540039
18708,-25.7623250325521
18707,-24.6078081766764
18706,-25.040869140625
18705,-25.3024976094564
18704,-25.3672393798828
18703,-24.3006881713867
18702,-26.324742380778
18701,-26.1506688435872
18700,-27.0811434427897
18699,-24.8421882629394
18698,-24.237355295817
18697,-24.0942138671875
18696,-27.1998364766439
18695,-25.6504107157389
18694,-26.0859118143717
18693,-25.2210881551107
18692,-25.8440676371256
18691,-27.3170888264974
18690,-23.6861366271972
18689,-24.5287002563476
18688,-26.6953974405924
18687,-25.550956471761
18686,-26.3281234741211
18685,-25.6645988464355
18684,-27.2408559163411
18683,-24.4116640726725
18682,-26.1185821533203
18681,-25.2286972045898
18680,-27.1187512715657
18679,-26.6772318522135
18678,-24.1626266479492
18677,-23.7510983784993
18676,-25.7132209777832
18675,-24.9104649861653
18674,-25.7099848429362
18673,-26.2140792846679
18672,-25.8432538350423
18671,-25.0281636555989
18670,-22.7293813069661
18669,-24.7668174743652
18668,-24.7560155232747
18667,-25.573158009847
18666,-25.2384094238281
18665,-25.5084582010905
18664,-21.9037727355957
18663,-22.6127787272135
18662,-25.2059488932291
18661,-23.8913431803385
18660,-23.253084564209
18659,-26.7033599853515
18658,-24.8024403889974
18657,-22.6967961629232
18656,-26.9658925374349
18655,-25.9424029032389
18654,-25.7690923055013
18653,-23.0236343383789
18652,-27.6555389404297
18651,-25.1117462158203
18650,-28.6211761474609
18649,-25.7723411560058
18648,-25.8228642781575
18647,-24.1268486022949
18646,-23.198334757487
18645,-25.9198198954264
18644,-25.9683581034342
18643,-26.4558166503906
18642,-25.4612716674804
18641,-23.9452766418457
18640,-26.3193751017252
18639,-27.4509503682454
18638,-27.7164507548014
18637,-25.1027473449707
18636,-26.7977343241373
18635,-25.5385701497396
18634,-24.1687797546386
18633,-26.3025815327962
18632,-26.5718724568685
18631,-23.6076517740885
18630,-25.6405598958333
18629,-25.7648643493652
18628,-24.3749463399251
18627,-26.9896059672038
18626,-27.1009569803873
18625,-27.1467613220215
18624,-25.0042950948079
18623,-25.0663208007812
18622,-24.402986907959
18621,-24.3188219706217
18620,-26.2010762532552
18619,-23.9535545349121
18618,-26.0599820454915
18617,-25.0808802286784
18616,-25.3716161092122
18615,-26.7563575744629
18614,-24.7112233479817
18613,-26.8850514729817
18612,-25.3144732157389
18611,-25.6789751688639
18610,-28.1040926615397
18609,-25.5355908711751
18608,-24.8288838704427
18607,-26.5658973693847
18606,-25.9478795369466
18605,-26.9103060404459
18604,-27.2501904805501
18603,-25.5595204671224
18602,-27.3086558024088
18601,-27.5617317199707
18600,-25.7528086344401
18599,-25.9970026652018
18598,-27.6948532104492
18597,-27.516226196289
18596,-26.1070554097493
18595,-24.3250132242838
18594,-26.9737584431966
18593,-26.4463651021321
18592,-27.8626096089681
18591,-24.8536399841308
18590,-26.314623260498
18589,-25.6861544291178
18588,-25.0309013366699
18587,-25.4937232971191
18586,-26.7040720621745
18585,-26.6315508524577
18584,-23.2000869750976
18583,-26.2355178833008
18582,-24.0384086608886
18581,-26.2620122273763
18580,-26.0799151102702
18579,-25.9168253580729
18578,-24.0032485961914
18577,-26.5014238993327
18576,-22.4397338867187
18575,-22.8307746887207
18574,-27.1372639973958
18573,-26.9426025390625
18572,-25.2290786743164
18571,-26.0913795471191
18570,-23.5046714782715
18569,-25.1807591756185
18568,-24.5331545511881
18567,-24.506014251709
18566,-22.0369908650716
18565,-25.9602760314941
18564,-26.3000447591146
18563,-24.7762969970703
18562,-25.1224235534668
18561,-25.2524602254232
18560,-23.3324086507161
18559,-25.0105753580729
18558,-26.8592348734538
18557,-26.836294555664
18556,-25.4502599080403
18555,-25.2241653442383
18554,-26.5805953979492
18553,-26.3234886169433
18552,-23.8060503641764
18551,-22.9601005554199
18550,-25.4599009195963
18549,-25.5571985880534
18548,-23.7265113830566
18547,-26.6576560974121
18546,-26.8604225158691
18545,-25.3961102803548
18544,-26.0992975870768
18543,-23.300821685791
18542,-24.6753829956054
18541,-24.2601404825846
18540,-24.8317982991536
18539,-23.924294535319
18538,-24.8859797159831
18537,-24.8235687255859
18536,-26.8569524129232
18535,-27.2846346537272
18534,-27.5661631266276
18533,-24.2895009358724
18532,-25.7036816914876
18531,-25.1223205566406
18530,-25.7113683064778
18529,-23.2105150858561
18528,-24.7595924377441
18527,-24.8555740356445
18526,-26.459647878011
18525,-24.6165641784668
18524,-25.6193539937337
18523,-24.0174570719401
18522,-26.0493924458821
18521,-27.1249425252278
18520,-24.7442967732747
18519,-24.8131240844726
18518,-25.7667653401692
18517,-23.4170516967773
18516,-25.2617324829101
18515,-23.4169245402018
18514,-22.8950828552246
18513,-24.4815404256185
18512,-26.5467374165853
18511,-26.5556358337402
18510,-26.2304977416992
18509,-24.1890904744466
18508,-25.6369588216146
18507,-24.3016125996907
18506,-25.367482248942
18505,-23.9544179280599
18504,-25.1135861714681
18503,-25.145070139567
18502,-25.2110109965006
18501,-23.208302561442
18500,-23.2946215311686
18499,-24.5186955769857
18498,-23.1897097269694
18497,-25.0943588256836
18496,-24.2009592692057
18495,-23.179675801595
18494,-24.2432121276855
18493,-25.5617902119954
18492,-21.3935633341471
18491,-23.0452407836914
18490,-26.0988627115885
18489,-25.0734224955241
18488,-24.2840713500976
18487,-26.8869384765625
18486,-25.3517364501953
18485,-23.6398694356282
18484,-26.0078351338704
18483,-24.9396219889323
18482,-24.1823193868001
18481,-25.3814211527506
18480,-26.1576522827148
18479,-27.4341021219889
18478,-26.0968383789062
18477,-27.4272153218587
18476,-25.1813059488932
18475,-24.1897109985351
18474,-24.4974260965983
18473,-24.1728411356608
18472,-25.7811429341634
18471,-24.8919179280599
18470,-27.6620671590169
18469,-25.8748814900716
18468,-26.7596750895182
18467,-24.1938626607259
18466,-26.9714505513509
18465,-25.5084314982096
18464,-26.9247611999511
18463,-26.3774068196614
18462,-27.2486582438151
18461,-26.6161521911621
18460,-23.8894854227702
18459,-26.7970171610514
18458,-26.5328875223795
18457,-25.917349243164
18456,-27.9546747843424
18455,-24.8866828918457
18454,-24.8424578348795
18453,-28.2358917236328
18452,-27.1675069173177
18451,-24.6518997192383
18450,-25.9700327555338
18449,-27.4351600646972
18448,-24.8147911071777
18447,-24.3523544311523
18446,-26.5063690185547
18445,-25.363015238444
18444,-25.8445050557454
18443,-26.8888903299967
18442,-24.9608673095703
18441,-25.3232317606608
18440,-25.490274810791
18439,-28.120698038737
18438,-26.5123008728027
18437,-23.8617780049642
18436,-27.4389493306478
18435,-25.4935338338216
18434,-25.0961097717285
18433,-25.5568323771159
18432,-25.0359723409017
18431,-25.0833801269531
18430,-26.3772669474284
18429,-25.9686670939127
18428,-25.5940981547038
18427,-28.1056261698405
18426,-24.5797993977864
18425,-25.7643595377604
18424,-24.2774782816569
18423,-25.0859512329101
18422,-25.8797541300456
18421,-24.939992014567
18420,-25.6130699157715
18419,-25.1317848205566
18418,-26.7898646036784
18417,-24.8791259765625
18416,-26.7658040364583
18415,-25.7378308614095
18414,-24.4888392130534
18413,-27.4586903889974
18412,-25.0160202026367
18411,-25.4811971028646
18410,-24.5792386372884
18409,-23.3929135640462
18408,-24.7002611796061
18407,-26.2297119140625
18406,-22.3425417582194
18405,-24.8398473103841
18404,-25.2244234720866
18403,-25.7217887878418
18402,-25.3880905151367
18401,-25.9813255310058
18400,-24.2508834838867
