"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
11719,-29.0745974222819
11718,-30.2581911722819
11717,-30.4808130900065
11716,-30.2392957051595
11715,-31.2080991109212
11714,-31.2688875834147
11713,-31.836892191569
11712,-31.5921374003092
11711,-31.0639595031738
11710,-33.976737721761
11709,-31.5379165649414
11708,-32.102387491862
11707,-31.6264633178711
11706,-28.3996223449707
11705,-29.3532826741536
11704,-30.8999974568685
11703,-27.0978632609049
11702,-29.7412259419759
11701,-30.3016723632812
11700,-32.3192454020182
11699,-33.0254145304362
11698,-28.8865239461263
11697,-29.8818166097005
11696,-32.5022084554036
11695,-31.4723762512207
11694,-31.7507436116536
11693,-29.4664316813151
11692,-31.3951604207357
11691,-31.7756497701009
11690,-29.4908075968424
11689,-30.0247062683105
11688,-32.1177035013834
11687,-28.8678255716959
11686,-29.6152290344238
11685,-29.5125348409017
11684,-28.8740600585937
11683,-33.5724840799967
11682,-33.6140388488769
11681,-31.4613276163737
11680,-30.1112019856771
11679,-31.6455940246582
11678,-32.6200266520182
11677,-31.8731725056966
11676,-31.1853393554687
11675,-31.4039672851562
11674,-33.8521751403808
11673,-32.7230209350586
11672,-32.3172630310058
11671,-28.5537768046061
11670,-32.4538419087728
11669,-32.4220629374186
11668,-33.8333610534668
11667,-31.959087117513
11666,-30.8098726908366
11665,-30.9746472676595
11664,-30.9164667765299
11663,-27.7389600118001
11662,-28.8324200948079
11661,-27.0608797709147
11660,-27.8906514485677
11659,-31.7518320719401
11658,-29.3279060363769
11657,-31.4166753133138
11656,-32.2717575073242
11655,-29.8228502909342
11654,-32.1939414978027
11653,-31.7132807413737
11652,-29.7093617757161
11651,-32.0268234252929
11650,-28.1912712097168
11649,-29.8045842488607
11648,-31.576762898763
11647,-29.5210098266601
11646,-32.5044108072916
11645,-32.0202507019043
11644,-29.6026430765788
11643,-30.1463518778483
11642,-27.6914288838704
11641,-29.6850405375163
11640,-28.7957951863607
11639,-28.0456476847331
11638,-32.2841883341471
11637,-27.9727513631185
11636,-31.5697756449381
11635,-32.5813748677571
11634,-32.1106145222982
11633,-30.442293548584
11632,-31.724286142985
11631,-29.3535471598307
11630,-29.5537704467773
11629,-28.0227518717448
11628,-30.3244130452474
11627,-29.7405838012695
11626,-31.3894014994303
11625,-29.0470006306966
11624,-31.4083567301432
11623,-30.9674947102864
11622,-29.0719729105631
11621,-29.3141769409179
11620,-29.8176165262858
11619,-31.0225865681966
11618,-30.8522043863932
11617,-30.7905652364095
11616,-29.4161094665527
11615,-32.218800608317
11614,-30.8929466247558
11613,-27.5763229370117
11612,-31.8164212544759
11611,-29.2131167093913
11610,-31.7845901489258
11609,-32.7224118550618
11608,-32.0086311340332
11607,-28.7349202473958
11606,-29.2924929300944
11605,-29.0024843851725
11604,-28.4219510396321
11603,-29.6015368143717
11602,-30.2865267435709
11601,-32.1015660603841
11600,-32.9578727722168
11599,-32.1763671875
11598,-31.570051574707
11597,-33.9209083557129
11596,-31.7832550048828
11595,-30.5030286153157
11594,-31.2201001485189
11593,-30.0611073811849
11592,-30.8552790323893
11591,-26.6472241719564
11590,-28.8192212422689
11589,-28.9923461914062
11588,-31.5601460774739
11587,-31.7838246663411
11586,-29.4423545837402
11585,-30.4738919576009
11584,-30.6213300069173
11583,-28.006699625651
11582,-31.3870745340983
11581,-29.9426915486653
11580,-29.9713958740234
11579,-27.5991335550944
11578,-27.9437177022298
11577,-28.6938156127929
11576,-29.7322664896647
11575,-33.1078742980957
11574,-32.9377909342448
11573,-33.1678108215332
11572,-29.8948387145996
11571,-32.6403411865234
11570,-29.8963773091634
11569,-29.2475036621094
11568,-29.6257385253906
11567,-29.2350969950358
11566,-29.5031252543131
11565,-29.7410161336263
11564,-30.7351618448893
11563,-29.8380315144857
11562,-33.0929677327474
11561,-34.1512435913086
11560,-31.7090095520019
11559,-27.9273399353027
11558,-28.3985097249349
11557,-29.1040074666341
11556,-29.8413948059082
11555,-29.1386589050293
11554,-29.1199376424153
11553,-28.8635976155599
11552,-30.4356305440267
11551,-32.4642929077148
11550,-30.3381408691406
11549,-30.5045506795247
11548,-29.1671712239583
11547,-28.895246887207
11546,-28.231605275472
11545,-27.5270662943522
11544,-28.7624216715495
11543,-29.9503896077474
11542,-29.504185740153
11541,-30.8639383951823
11540,-29.8060274759928
11539,-31.8553489685058
11538,-28.723605855306
11537,-30.1696749369303
11536,-31.2586502075195
11535,-25.7226483662923
11534,-29.2293291727702
11533,-26.0384836832682
11532,-30.4832455952962
11531,-29.0706899007161
