"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
8190,-21.3058621724446
8189,-22.3616877237956
8188,-22.5707903544108
8187,-24.0189219156901
8186,-24.1020988464355
8185,-22.9436795552571
8184,-25.0852200826009
8183,-22.5149571736653
8182,-26.6160822550456
8181,-25.1392260233561
8180,-23.1760454813639
8179,-25.0726163228353
8178,-24.7759473164876
8177,-23.6167650858561
8176,-23.3303194681803
8175,-24.583785756429
8174,-26.294718170166
8173,-24.1343533833821
8172,-24.0765124003092
8171,-26.2490371704101
8170,-21.8820035298665
8169,-23.5111259460449
8168,-23.0551335652669
8167,-23.7552385965983
8166,-24.364480082194
8165,-25.481433614095
8164,-26.3009882609049
8163,-25.3256464640299
8162,-23.6697664896647
8161,-23.2698921203613
8160,-23.9803019205729
8159,-26.0124076843261
8158,-25.4593821207682
8157,-24.2387565612793
8156,-24.42703221639
8155,-24.3806353251139
8154,-24.1930628458659
8153,-25.4266367594401
8152,-26.1066968282064
8151,-24.4381457010905
8150,-23.7367818196614
8149,-24.2973566691081
8148,-24.4803629557291
8147,-22.5038424173991
8146,-23.6191212972005
8145,-23.4487798055013
8144,-24.8193687438965
8143,-24.6418721516927
8142,-25.1450904846191
8141,-24.0261189778646
8140,-24.7032353719075
8139,-26.0363805135091
8138,-24.7162701924642
8137,-23.1373886108398
8136,-25.4289217631022
8135,-23.8243253072103
8134,-24.2241335550944
8133,-25.547782643636
8132,-25.6288856506347
8131,-22.909157816569
8130,-24.1684288024902
8129,-23.0887512207031
8128,-23.0605428059896
8127,-24.2640937805176
8126,-24.5865043640136
8125,-25.5703605651855
8124,-24.0904805501302
8123,-23.5930898030599
8122,-24.583671315511
8121,-25.6521705627441
8120,-23.682241821289
8119,-24.4900726318359
8118,-24.1627131144206
8117,-25.8454905192057
8116,-24.8681269327799
8115,-23.6228800455729
8114,-24.6763341267903
8113,-24.2937149047851
8112,-23.7741060892741
8111,-23.8808273315429
8110,-22.3977620442708
8109,-22.9300750732422
8108,-23.5191965738932
8107,-26.2327624003092
8106,-25.1575136820475
8105,-26.6106208801269
8104,-24.4979830423991
8103,-24.4943425496419
8102,-22.0603876749674
8101,-21.8292208353678
8100,-22.6281201680501
8099,-24.3257748921712
8098,-23.7491910298665
8097,-24.0667963663737
8096,-25.8869918823242
8095,-23.6234776814778
8094,-24.6111434936523
8093,-24.403791809082
8092,-24.0114730834961
8091,-22.8113044738769
8090,-24.6598673502604
8089,-24.102517191569
8088,-25.3916687011719
8087,-21.740040842692
8086,-23.5131998697916
8085,-22.0512235005696
8084,-24.8990653991699
8083,-23.7538284301758
8082,-22.3909744262695
8081,-25.4604464213053
8080,-23.1273661295573
8079,-24.2961677551269
8078,-23.6111218770345
8077,-25.0102981567383
8076,-25.0955337524414
8075,-24.4038998921712
8074,-26.5036669413248
8073,-23.3744211832682
8072,-24.1018178304036
8071,-24.5583061218261
8070,-23.08115234375
8069,-25.2078969319661
8068,-23.7058420817057
8067,-23.7523279825846
8066,-24.1398147583008
8065,-25.0975402832031
8064,-25.0406008402506
8063,-24.1754465738932
8062,-25.1462768554687
8061,-24.6399266560872
8060,-26.3906311035156
8059,-24.6557296752929
8058,-24.2905601501465
8057,-23.2118947347005
8056,-22.9079549153646
8055,-24.2988456726074
8054,-25.009146118164
8053,-23.9694058736165
8052,-24.7375829060872
8051,-22.6523231506347
8050,-23.1843221028646
8049,-25.0592102050781
8048,-22.4092455546061
8047,-24.0809743245442
8046,-24.8018414815267
8045,-21.6336184183756
8044,-23.9962994893392
8043,-24.3242680867513
8042,-21.3313100179036
8041,-23.0649449666341
8040,-24.8735107421875
8039,-24.2724416097005
8038,-22.6499415079752
8037,-22.6333679199219
8036,-23.08341700236
8035,-24.4246289571126
8034,-24.1760785420735
8033,-23.7423207600911
8032,-21.8357452392578
8031,-23.7083839416504
8030,-22.9754636128743
8029,-23.6883186340332
8028,-24.9432408650716
8027,-23.6169532775879
8026,-24.2393732706706
8025,-25.9193735758463
8024,-24.8043375651041
8023,-25.0022796630859
8022,-25.3533869425456
8021,-23.138052368164
8020,-25.3210777282715
8019,-24.4248514811198
8018,-25.2873494466146
8017,-24.6103983561198
8016,-23.7406130472819
8015,-24.5782875061035
8014,-24.3814872741699
8013,-23.4398826599121
8012,-24.0599311828613
8011,-22.7187217712402
8010,-23.5087061564127
8009,-22.3151992797851
8008,-24.6449874877929
8007,-24.3882609049479
8006,-23.656300608317
8005,-24.2252207438151
8004,-23.4463701883952
8003,-24.0517168680827
8002,-23.2734868367513
8001,-23.5415875752767
8000,-25.0723429361979
7999,-22.331458791097
7998,-22.2421007792155
7997,-24.1446632385254
7996,-21.487292989095
7995,-23.1845700581868
7994,-23.5084073384603
7993,-21.7907457987467
7992,-20.7077494303385
7991,-20.8290097554525
7990,-21.6536506652832
7989,-22.6461878458659
7988,-22.1733675638834
7987,-20.8335721333821
7986,-21.2498865763346
7985,-21.5746355692545
7984,-21.4651397705078
7983,-22.1202415466308
7982,-20.6972094217936
7981,-22.4992177327474
7980,-20.7987083435058
7979,-22.5875915527344
7978,-21.6758776346842
7977,-19.9372314453125
7976,-21.9115000406901
7975,-20.7576685587565
7974,-22.5097501118978
7973,-22.7716227213541
7972,-21.2963038126627
7971,-22.308400217692
7970,-22.4052922566732
7969,-19.7237940470377
7968,-21.448033396403
7967,-20.4221481323242
7966,-20.5838188171386
7965,-18.7299992879232
7964,-21.4588734944661
7963,-21.1774480183919
7962,-21.1222379048665
7961,-21.1731246948242
7960,-23.7488438924153
7959,-22.3983304341634
7958,-20.8591115315755
7957,-22.0228357950846
7956,-22.9403683980306
7955,-21.5374778747558
7954,-21.8226061503092
7953,-19.2469530741373
7952,-20.293632253011
7951,-21.8997698465983
7950,-20.9552736918131
7949,-21.2607597351074
7948,-23.1445945739746
7947,-21.1212155659993
7946,-20.5407254536946
7945,-21.6218246459961
7944,-21.9935185750325
7943,-17.9170605977376
7942,-19.7908157348633
7941,-21.0321640014648
7940,-20.3652214050293
7939,-20.1840423583984
7938,-21.2226127624511
7937,-21.4215682983398
7936,-17.7051961263021
7935,-21.4027796427409
7934,-20.6458635965983
7933,-20.0433842976888
7932,-20.2687960306803
7931,-20.9813026428222
7930,-19.2411051432291
7929,-19.9250663757324
7928,-18.9546162923177
7927,-19.6190996805827
7926,-20.6774543762207
7925,-21.3373524983724
7924,-20.4901323954264
7923,-20.439493560791
7922,-22.1000783284505
7921,-19.0629905700683
7920,-21.3902814229329
7919,-20.186200205485
7918,-19.6819595336914
7917,-19.8575042724609
7916,-22.1666753133138
7915,-20.5461613972982
7914,-21.2622970581054
7913,-20.8526163736979
7912,-20.5626485188802
7911,-21.6643343607584
7910,-21.9442784627278
7909,-21.8638888041178
7908,-21.127549235026
7907,-20.4542170206706
7906,-21.1471008300781
7905,-22.9211118062337
7904,-22.795139058431
7903,-22.8476814270019
7902,-19.2583132425944
7901,-20.2825594584147
7900,-19.8408175150553
7899,-23.2814519246419
7898,-21.6067807515462
7897,-19.489433034261
7896,-21.4875930786133
7895,-19.5115086873372
7894,-21.3009310404459
7893,-22.2181279500325
7892,-21.3803822835286
7891,-19.9194994608561
7890,-19.8508870442708
7889,-21.6653071085612
7888,-20.8066441853841
7887,-19.5003850301107
7886,-19.2443705240885
7885,-21.5013933817545
7884,-21.3632504781087
7883,-22.242477162679
7882,-23.0034444173177
7881,-20.6500508626302
7880,-20.4591023763021
7879,-18.5918411254883
7878,-20.0169929504394
7877,-20.7935241699219
7876,-22.2193778991699
7875,-18.6533251444498
7874,-23.2412055969238
7873,-20.8094225565592
7872,-22.2453063964844
7871,-21.9006306966146
7870,-22.4827649434407
7869,-19.4378964742025
7868,-20.5962025960286
7867,-20.9300699869791
7866,-20.5826108296712
7865,-20.4613072713216
7864,-21.2101921081543
7863,-20.4064239501953
7862,-23.4300178527832
7861,-22.3147682189941
7860,-21.8440053304036
7859,-21.8268608093261
7858,-21.3739786783854
7857,-19.4632413228353
7856,-19.2719177246094
7855,-17.9738805135091
7854,-20.0559143066406
7853,-18.4445086161295
7852,-20.5277961730957
7851,-20.1022908528646
7850,-19.3949213663737
7849,-21.3340413411458
7848,-22.218354288737
7847,-23.4954945882161
7846,-20.5556320190429
7845,-19.1635129292806
7844,-19.7283551534017
7843,-19.8027519226074
7842,-20.5420809427897
7841,-18.9813077290853
7840,-20.0276601155599
7839,-21.8880879720052
7838,-20.5216901143392
7837,-18.3406344095866
7836,-17.5812833150228
7835,-20.8620717366536
7834,-19.6843246459961
7833,-20.3160385131836
7832,-19.2999455769857
7831,-19.8948895772298
7830,-20.705118560791
7829,-20.8218966166178
7828,-22.0533635457357
7827,-20.3654006958008
7826,-20.1037213643392
7825,-19.9372365315755
7824,-18.1069104512532
7823,-20.0477165222168
7822,-20.704879506429
7821,-21.520002746582
7820,-21.6537854512532
7819,-21.8383061726888
7818,-22.2256238301595
7817,-22.7540560404459
7816,-19.4119463602702
7815,-20.1195320129394
7814,-18.0590983072916
7813,-19.6689933776855
7812,-21.4303077697754
7811,-19.9639152526855
7810,-22.022023264567
7809,-22.4617090861002
7808,-20.9119870503743
7807,-19.4378150939941
7806,-23.5219393412272
7805,-20.8666430155436
7804,-21.3638760884603
7803,-19.2589045206706
7802,-20.1115656534831
7801,-20.8051793416341
7800,-20.0292864481608
7799,-20.4976244608561
7798,-19.8811820983886
7797,-21.2907801310221
7796,-21.0463152567545
7795,-20.2456891377767
7794,-23.1115046183268
7793,-21.0996040344238
7792,-21.0160977681478
7791,-21.5882832845052
7790,-19.858449045817
7789,-19.1777531941732
7788,-21.5510887145996
7787,-22.6153841654459
7786,-20.337016805013
