"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
4756,-21.781851196289
4755,-22.8563242594401
4754,-18.7133748372396
4753,-14.8520797729492
4752,-17.4686060587565
4751,-20.4716069539388
4750,-19.6425409952799
4749,-20.7356323242187
4748,-20.4645675659179
4747,-20.4704167683919
4746,-20.0725438435872
4745,-20.2074849446614
4744,-20.2236567179362
4743,-21.2931147257487
4742,-20.6012557983398
4741,-24.0033452351888
4740,-21.4543746948242
4739,-19.5464360555013
4738,-14.9552266438802
4737,-17.3982706705729
4736,-15.4079498291015
4735,-14.9875854492187
4734,-16.1801895141601
4733,-18.8525960286458
4732,-17.010356648763
4731,-20.1150675455729
4730,-17.0600926717122
4729,-11.8477386474609
4728,-22.2336970011393
4727,-20.7993504842122
4726,-13.3583841959635
4725,-23.4551325480143
4724,-20.5400477091471
4723,-18.1330322265625
4722,-18.8812800089518
4721,-18.703482055664
4720,-15.4842615763346
4719,-15.6401606241862
4718,-20.2174260457357
4717,-17.6134195963541
4716,-24.0614608764648
4715,-16.0376724243164
4714,-24.7871917724609
4713,-21.6888158162435
4712,-20.650249226888
4711,-18.7516667683919
4710,-19.5785710652669
4709,-18.9179214477539
4708,-16.0439208984375
4707,-20.5403223673502
4706,-15.6888895670573
4705,-16.7768997192383
4704,-21.4583750406901
4703,-18.2140411376953
4702,-20.507307434082
4701,-20.3391632080078
4700,-23.399262491862
4699,-22.7655904134114
4698,-21.3730682373047
4697,-23.2472798665364
4696,-20.2761215209961
4695,-18.8084345499674
4694,-18.3040196736653
4693,-13.7601557413737
4692,-22.2109690348307
4691,-19.6635421752929
4690,-20.8976348876953
4689,-19.2824361165364
4688,-19.5557795206706
4687,-15.2918304443359
4686,-13.16624806722
4685,-22.7682301839192
4684,-17.4601272583008
4683,-21.6023264567057
4682,-23.4185139973958
4681,-20.1621129353841
4680,-17.0405843098958
4679,-22.0111424763997
4678,-18.3217274983724
4677,-20.4743179321289
4676,-19.4064646402995
4675,-10.5369196573893
4674,-20.6613474527995
4673,-22.5877034505208
4672,-19.9378214518229
4671,-19.6309366861979
4670,-25.4328725179036
4669,-24.6433166503906
4668,-24.0340891520182
4667,-22.2884582519531
4666,-16.0044336954752
4665,-21.3285659790039
4664,-18.0653137207031
4663,-16.4419667561849
4662,-14.3921137491862
4661,-18.1289886474609
4660,-17.8318110148112
4659,-19.2085861206054
4658,-13.1415873209635
4657,-16.3514719645182
4656,-18.9658874511719
4655,-25.3072799682617
4654,-19.6921625773112
4653,-20.6936147054036
4652,-16.5187006632487
4651,-17.5220982869466
4650,-22.4954335530599
4649,-18.7798294067383
4648,-13.4945790608724
4647,-24.5439743041992
4646,-19.9014241536458
4645,-19.16123046875
4644,-22.7815078735351
4643,-18.7306121826172
4642,-16.8191233317057
4641,-20.1721430460612
4640,-17.1026621500651
4639,-18.5530075073242
4638,-18.7952484130859
4637,-22.0671676635742
4636,-24.406851196289
4635,-23.3440689086914
4634,-19.2277079264323
4633,-25.8381408691406
4632,-18.2910319010416
4631,-20.1683512369791
4630,-16.0014149983724
4629,-21.3327316284179
4628,-21.1384668986002
4627,-19.1807998657226
4626,-14.962390645345
4625,-21.7602218627929
4624,-20.7274688720703
4623,-20.8471104939778
4622,-17.0906458536784
4621,-22.6976710001627
4620,-23.4366795857747
4619,-19.7617782592773
4618,-14.1892125447591
4617,-17.8862416585286
4616,-17.5330744425456
4615,-20.8225769042969
4614,-18.0045989990234
4613,-21.7651987711588
4612,-17.6744928995768
4611,-19.9472183227539
4610,-12.1782821655273
4609,-19.0447982788086
4608,-15.2218104044596
4607,-15.0372502644857
4606,-17.675769551595
4605,-20.9183486938476
4604,-14.8503682454427
4603,-21.7165613810221
4602,-17.0360143025716
4601,-14.9346018473307
4600,-17.7853251139323
4599,-16.1428181966146
4598,-18.8525095621745
4597,-14.5762440999349
4596,-16.1688878377278
4595,-16.6484639485677
4594,-17.8201176961263
4593,-19.4912195841471
4592,-19.5342341105143
4591,-20.0652399698893
4590,-16.1915649414062
4589,-20.0492029825846
4588,-22.5058146158854
4587,-17.9424397786458
4586,-17.773908996582
4585,-19.1190246582031
4584,-25.2357925415039
4583,-21.39085744222
4582,-20.5563898722331
4581,-21.8330978393554
4580,-19.8053039550781
4579,-20.4455729166666
4578,-14.2902893066406
4577,-14.1500762939453
4576,-17.9238215128581
4575,-24.5120834350586
4574,-22.6087732950846
4573,-14.2349889119466
4572,-21.2291320800781
4571,-17.4143152872721
4570,-13.7986460367838
4569,-13.1935841878255
4568,-19.9263900756836
4567,-16.3423700968424
4566,-19.9395177205403
4565,-23.2915481567383
4564,-22.8048690795898
4563,-17.0238098144531
4562,-21.630842590332
4561,-19.7315073649088
4560,-17.4880025227864
4559,-21.8566548665364
4558,-17.4503768920898
4557,-15.8701639811198
4556,-18.7906504313151
4555,-15.9097732543945
4554,-21.2541742960612
4553,-17.1236582438151
4552,-22.8519755045573
4551,-25.770361328125
4550,-16.4923716227213
4549,-21.8493459065755
4548,-20.036001586914
4547,-20.4726928710937
4546,-21.6770080566406
4545,-22.5186955769857
4544,-18.9467631022135
4543,-12.3919815063476
4542,-19.2214441935221
4541,-14.8378178914388
4540,-17.8124959309896
4539,-18.9993855794271
4538,-17.4167795817057
4537,-22.2419138590495
4536,-22.8090169270833
4535,-18.0674550374349
4534,-18.9221430460612
4533,-20.9222574869791
4532,-21.0001764933268
4531,-18.7488794962565
4530,-20.6047220865885
4529,-25.4589828491211
4528,-20.2810882568359
4527,-17.2268814086914
4526,-19.2675104777018
4525,-19.6793858846028
4524,-25.2866017659505
4523,-14.7246180216471
4522,-17.9897394816081
4521,-21.335920715332
4520,-20.3648742675781
4519,-19.0774775187174
4518,-24.8142303466797
4517,-20.0648457845052
4516,-23.0508534749349
4515,-13.8076639811198
4514,-19.4230102539062
4513,-22.6355117797851
4512,-19.442241414388
4511,-20.1982711791992
4510,-22.8494349161784
4509,-20.2245213826497
4508,-19.4117746988932
4507,-20.8151763916015
4506,-22.5811421712239
4505,-13.7932342529297
4504,-21.0347376505534
4503,-18.0317850748698
4502,-23.7169937133789
4501,-20.0186294555664
4500,-15.9033620198567
4499,-20.8955571492513
4498,-17.0404190063476
4497,-27.5990229288737
4496,-25.9164260864258
4495,-17.1137629191081
4494,-23.1362416585286
4493,-23.4304921468099
4492,-22.0459426879883
4491,-16.761696879069
4490,-21.1330983479817
4489,-21.299169921875
4488,-19.3716288248698
4487,-28.1786051432291
4486,-13.3615427652995
4485,-17.4369135538737
4484,-18.4739313761393
4483,-22.3824676513672
4482,-17.0842625935872
4481,-21.4841776529948
4480,-19.5918869018554
4479,-19.201144917806
4478,-13.8157129923502
4477,-21.0971588134765
4476,-21.0213912963867
4475,-23.0516621907552
4474,-18.5846567789713
4473,-20.6075271606445
4472,-16.9516611735026
4471,-18.6975184122721
4470,-23.0320343017578
4469,-22.8832331339518
4468,-18.4083592732747
4467,-25.5188227335612
4466,-22.3875615437825
4465,-18.4059712727864
4464,-21.1701670328776
4463,-18.4695241292317
4462,-25.5440912882487
4461,-21.4138524373372
4460,-20.3326553344726
4459,-22.6161458333333
4458,-18.9437189737956
4457,-23.7100153605143
4456,-21.7702774047851
4455,-18.8510065714518
4454,-16.9585657755534
4453,-13.5037495930989
4452,-21.8295984903971
4451,-16.9692723592122
4450,-17.4336023966471
4449,-18.5158599853515
4448,-18.1263768513997
4447,-15.8592132568359
4446,-19.4217615763346
4445,-21.443337504069
4444,-22.9499089558919
4443,-16.5790466308594
4442,-19.8909947713216
4441,-21.7475163777669
4440,-28.2646774291992
4439,-21.3087422688802
4438,-23.7861668904622
4437,-17.8309819539388
4436,-16.877788289388
4435,-20.1853444417317
4434,-18.7729197184245
4433,-17.7905410766601
4432,-15.61449025472
4431,-18.2181711832682
4430,-15.2995005289713
4429,-24.9514628092448
4428,-15.1505747477213
4427,-15.4675811767578
4426,-13.5418355305989
4425,-18.5075719197591
4424,-18.916975402832
4423,-20.7444697062174
4422,-18.0243387858073
4421,-21.4077412923177
4420,-15.3070485432942
4419,-19.7593114217122
4418,-20.5171696980794
4417,-24.6270253499349
4416,-24.1769927978515
4415,-24.9672887166341
4414,-19.8541931152344
4413,-18.7915405273437
4412,-21.4970458984375
4411,-18.5310145060221
4410,-15.8717585245768
4409,-20.2826344807942
4408,-21.9516993204752
4407,-20.8682184855143
4406,-21.8007415771484
4405,-19.7586781819661
4404,-19.2301010131836
4403,-22.4333607991536
4402,-18.1612330118815
4401,-21.0030146280924
4400,-17.5283823649088
4399,-18.9035781860351
4398,-15.9646260579427
4397,-18.3200057983398
4396,-19.0464742024739
4395,-21.0332855224609
4394,-17.6085978190104
4393,-20.6982813517252
4392,-13.7488311767578
4391,-17.3070231119791
4390,-21.4116322835286
4389,-13.8468129475911
4388,-21.9436731974284
4387,-18.7233210245768
4386,-20.9446980794271
4385,-16.129995727539
4384,-15.1222239176432
4383,-18.9631815592448
4382,-20.2504994710286
4381,-18.8588038126627
4380,-18.1401428222656
4379,-21.4117060343424
4378,-22.1172826131185
4377,-14.7742396036784
4376,-21.8250284830729
4375,-17.2659922281901
4374,-20.4392557779948
4373,-21.3516855875651
4372,-25.0172256469726
4371,-21.3294865926107
4370,-23.4911636352539
4369,-23.8690602620442
4368,-11.9722096761067
4367,-22.9901209513346
4366,-17.6994333902995
4365,-22.5148783365885
4364,-14.5629180908203
4363,-18.0000823974609
4362,-17.7551686604817
4361,-12.9042648315429
4360,-23.1504603068034
4359,-15.5561838785807
4358,-13.3155858357747
4357,-22.5027425130208
4356,-25.1184626261393
4355,-18.5290054321289
4354,-12.9060323079427
4353,-20.4173060099284
4352,-19.0325327555338
4351,-21.113269551595
4350,-21.8749654134114
4349,-16.1895253499349
4348,-22.5449356079101
4347,-19.6489191691081
4346,-20.33812306722
4345,-19.2956731160482
4344,-19.7352508544922
4343,-21.2981806437174
4342,-20.5092046101888
4341,-19.6128346761067
4340,-16.4626602172851
4339,-14.184917195638
4338,-19.7664525349935
4337,-18.8587605794271
4336,-28.1706222534179
4335,-18.9088755289713
4334,-16.905854288737
4333,-17.2951416015625
4332,-23.2407770792643
4331,-16.9974502563476
4330,-19.773046875
4329,-18.9190633138021
4328,-12.8669545491536
4327,-20.2760935465495
4326,-18.1893702189127
4325,-18.2419494628906
4324,-22.2510335286458
4323,-23.286594136556
4322,-19.9178451538086
4321,-24.1274093627929
4320,-23.8525527954101
4319,-21.5344579060872
4318,-19.2505655924479
4317,-22.2933893839518
4316,-14.1054214477539
4315,-18.5363677978515
4314,-17.4006332397461
4313,-17.7745702107747
4312,-20.7407999674479
4311,-20.527944946289
4310,-21.759499613444
4309,-21.6627792358398
4308,-23.1778803507487
4307,-22.2142903645833
4306,-22.2215586344401
4305,-21.5738459269206
