"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
14779,-14.2434066772461
14778,-11.6010192871094
14777,-11.7817062377929
14776,-11.2100331624349
14775,-12.3820556640625
14774,-10.0676737467448
14773,-13.1672704060872
14772,-13.5263122558594
14771,-13.6050348917643
14770,-15.1339630126953
14769,-13.3436747233073
14768,-13.8875895182291
14767,-10.951020304362
14766,-13.1389450073242
14765,-13.3610087076823
14764,-13.1277297973633
14763,-14.074560546875
14762,-12.0770706176758
14761,-13.1358144124349
14760,-15.7312123616536
14759,-14.1142155965169
14758,-17.4372797648112
14757,-14.6750701904297
14756,-12.5404240926107
14755,-14.4392379760742
14754,-12.3717356363932
14753,-12.3586715698242
14752,-13.8808883666992
14751,-10.8708455403646
14750,-12.8866867065429
14749,-14.6661743164062
14748,-15.85716603597
14747,-11.916980489095
14746,-13.3782511393229
14745,-12.856911722819
14744,-14.3329172770182
14743,-12.0625671386719
14742,-11.7676427205403
14741,-9.79791870117185
14740,-10.8154052734375
14739,-14.6967376708984
14738,-15.8925053914388
14737,-13.8166717529297
14736,-12.9512822469075
14735,-12.1232081095377
14734,-13.5192194620768
14733,-14.0959101359049
14732,-14.7308766682942
14731,-10.8719492594401
14730,-14.4742721557617
14729,-13.3402720133463
14728,-14.5022644042969
14727,-11.5920471191406
14726,-15.078232828776
14725,-14.1880528767903
14724,-12.4362472534179
14723,-13.2690236409505
14722,-13.0436157226562
14721,-10.965200805664
14720,-11.2300221761067
14719,-10.9847524007161
14718,-13.0912409464518
14717,-10.6800598144531
14716,-7.91944986979164
14715,-11.371939086914
14714,-15.6662277221679
14713,-14.6110443115234
14712,-12.8426193237304
14711,-13.1195027669271
14710,-12.577126566569
14709,-10.6818374633789
14708,-11.2714828491211
14707,-7.7703918457031
14706,-11.8464899698893
14705,-10.2448715209961
14704,-14.5755015055338
14703,-14.8425303141276
14702,-10.298811340332
14701,-13.762553914388
14700,-12.4263137817383
14699,-13.6216517130534
14698,-13.3835561116536
14697,-12.6583821614583
14696,-15.5965052286784
14695,-13.9230865478515
14694,-13.7443145751953
14693,-13.6017288208008
14692,-13.5531397501627
14691,-15.3945856730143
14690,-12.7450241088867
14689,-12.7980382283528
14688,-10.7967641194661
14687,-8.96271870930987
14686,-10.5714680989583
14685,-7.8756164550781
14684,-12.5340510050455
14683,-11.3279123942057
14682,-11.5975326538086
14681,-13.4136515299479
14680,-10.66025390625
14679,-10.5741078694661
14678,-11.8404271443685
14677,-11.801372273763
14676,-9.22478078206378
14675,-9.02379709879555
14674,-9.27907918294269
14673,-11.4803731282552
14672,-7.89717712402341
14671,-12.1414118448893
14670,-11.1722854614258
14669,-13.3560546875
14668,-11.4591328938802
14667,-11.0408996582031
14666,-7.43912862141925
14665,-5.88284912109373
14664,-6.05504964192706
14663,-4.67043151855466
14662,-3.6637023925781
14661,-2.81417439778644
14660,-5.89639892578123
14659,-5.15021870930987
