"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
4866,-29.1780431111653
4865,-29.5584650675456
4864,-30.3236323038737
4863,-25.287451171875
4862,-26.7703155517578
4861,-29.8905039469401
4860,-29.9160115559896
4859,-29.1285766601562
4858,-28.6318267822265
4857,-24.2086420694987
4856,-21.6832921346028
4855,-26.2710199991862
4854,-26.7961003621419
4853,-26.227646891276
4852,-26.0262512207031
4851,-32.9551045735677
4850,-25.3457880655924
4849,-25.4237706502278
4848,-28.7032989501953
4847,-29.4058364868164
4846,-29.1397944132487
4845,-26.2466059366862
4844,-27.7744812011719
4843,-26.8500376383463
4842,-29.9259704589844
4841,-30.7904596964518
4840,-32.9654500325521
4839,-28.7821970621745
4838,-25.9439300537109
4837,-23.1931620279948
4836,-28.7575286865234
4835,-32.8753595987955
4834,-26.7325449625651
4833,-32.9463511149088
4832,-26.065657043457
4831,-30.7211364746094
4830,-31.3366200764974
4829,-31.8129918416341
4828,-31.2313624064127
4827,-32.5072820027669
4826,-24.8884338378906
4825,-29.4101216634114
4824,-28.9322926839192
4823,-22.7511021931966
4822,-27.4172958374023
4821,-25.0801681518554
4820,-25.8923807779948
4819,-25.1311655680338
4818,-27.2556518554687
4817,-29.6303085327148
4816,-24.692485555013
4815,-30.6464650472005
4814,-31.0963958740234
4813,-25.6464090983073
4812,-19.8099019368489
4811,-29.9146382649739
4810,-28.9684763590495
4809,-25.1201410929362
4808,-25.8443130493164
4807,-26.2401616414388
4806,-27.927463277181
4805,-31.1619527180989
4804,-29.8359614054362
4803,-25.5579945882161
4802,-29.1130559285482
4801,-24.8495391845703
4800,-27.8784774780273
4799,-30.8369125366211
4798,-28.4706634521484
4797,-27.6030588785807
4796,-31.1680689493815
4795,-28.4846455891927
4794,-28.739126586914
4793,-30.1346318562825
4792,-30.7769963582357
4791,-33.0736297607422
4790,-27.7333969116211
4789,-29.4128529866536
4788,-26.2383153279622
4787,-33.7424631754557
4786,-28.5551946004232
4785,-25.7355127970377
4784,-28.0079966227213
4783,-30.6139409383138
4782,-29.9868174235026
4781,-26.5162643432617
4780,-31.1360382080078
4779,-30.9086161295573
4778,-28.4883585611979
4777,-25.7789265950521
