"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
18312,-14.8878336588541
18311,-13.3411468505859
18310,-11.1826131184896
18309,-11.1853520711263
18308,-13.7287226359049
18307,-17.5113993326823
18306,-13.4936482747396
18305,-13.0792399088541
18304,-12.37607421875
18303,-14.1125752766927
18302,-15.843010965983
18301,-11.6135060628255
18300,-16.8731826782226
18299,-19.1527592976888
18298,-13.2761571248372
18297,-13.2746617635091
18296,-15.5163050333659
18295,-11.8337056477864
18294,-17.232778930664
18293,-12.1348200480143
18292,-16.1872187296549
18291,-18.2813730875651
18290,-20.2121490478515
18289,-15.8165980021159
18288,-11.7004608154297
18287,-10.6061818440755
18286,-14.3463500976562
18285,-14.5509526570638
18284,-13.1992172241211
18283,-12.5341044108073
18282,-13.5090367635091
18281,-14.7218027750651
18280,-15.9133717854817
18279,-13.4691502888997
18278,-13.7977025349935
18277,-10.1649765014648
18276,-17.7365020751953
18275,-18.3718297322591
18274,-12.9171330769857
18273,-13.7046595255534
18272,-16.6478739420573
18271,-13.6877782185872
18270,-20.173193359375
18269,-15.8928614298502
18268,-14.9960439046224
18267,-14.6809575398763
18266,-13.1549565633138
18265,-14.8047139485677
18264,-12.1750752766927
18263,-16.9648295084635
18262,-11.7889694213867
18261,-15.0837666829427
18260,-13.190049235026
18259,-11.7161265055338
18258,-17.7999582926432
18257,-17.6625656127929
18256,-14.0821263631185
18255,-11.2931325276692
18254,-15.2637339274088
18253,-16.0011250813802
18252,-13.3619649251302
18251,-14.5539459228515
18250,-14.681379699707
18249,-14.5017990112304
18248,-12.4050455729166
18247,-19.7597717285156
18246,-12.6066268920898
18245,-12.766106669108
18244,-14.7476867675781
18243,-15.6980244954427
18242,-14.0474202473958
18241,-16.3278132120768
18240,-15.9504379272461
18239,-14.9213317871094
18238,-15.0989924112955
18237,-14.144260152181
18236,-14.1261759440104
18235,-25.1304611206054
18234,-15.8896697998047
18233,-14.3801890055338
18232,-24.3290059407552
18231,-15.9030924479166
18230,-15.7364486694336
18229,-19.8546534220377
18228,-17.6976430257161
18227,-16.4979487101237
18226,-18.660747273763
18225,-16.8955851236979
18224,-17.3856948852539
18223,-14.4090840657552
18222,-19.0790440877278
18221,-17.1445424397786
18220,-16.9367914835612
18219,-14.2176854451497
18218,-15.2250935872396
18217,-14.9637029012044
18216,-14.5603673299153
18215,-14.5521504720052
18214,-14.2190536499023
18213,-16.4455017089844
18212,-14.9846430460612
18211,-14.3677251180013
18210,-14.5137237548828
18209,-14.6976811726888
18208,-15.7766632080078
18207,-15.4246912638346
18206,-16.9187606811523
18205,-17.1232437133789
18204,-14.8526570638021
18203,-13.3605636596679
18202,-16.1431055704752
18201,-16.1957585652669
18200,-14.5819305419922
18199,-12.3795277913411
18198,-15.1003682454427
18197,-14.6733459472656
18196,-12.0178690592448
18195,-14.4308024088541
18194,-13.368381245931
18193,-16.637299601237
18192,-13.6095667521159
18191,-16.7419977823893
18190,-12.6933349609375
18189,-14.1913411458333
18188,-12.2743260701497
18187,-13.6633921305338
18186,-13.3840291341146
18185,-17.3427693684896
18184,-14.0591313680013
18183,-13.9054092407226
18182,-15.9174077351888
18181,-17.5606826782226
18180,-13.5161677042643
18179,-13.0363169352213
18178,-20.0371002197265
18177,-15.9270411173502
18176,-13.8552968343099
18175,-17.2081665039062
18174,-13.263525390625
18173,-16.987292989095
18172,-15.3610748291015
18171,-16.7031667073567
18170,-15.9473149617513
18169,-12.7602218627929
18168,-13.6472025553385
18167,-16.3998830159505
18166,-13.8996236165364
18165,-19.8779535929362
18164,-14.8056243896484
18163,-14.3009373982747
18162,-15.0188430786133
18161,-12.8212977091471
18160,-15.714826965332
18159,-17.7224843343099
18158,-13.3690221150716
18157,-13.4564371744791
18156,-17.7978932698567
18155,-15.1073593139648
18154,-14.279643758138
18153,-17.7856124877929
18152,-14.9455932617187
18151,-17.0598078409831
18150,-13.224602762858
18149,-15.690786743164
18148,-12.9774790445963
18147,-13.84189453125
18146,-13.3703140258789
18145,-13.2830108642578
18144,-21.3245198567708
18143,-15.4728327433268
18142,-15.1707850138346
18141,-12.4719095865885
18140,-14.9353876749674
18139,-13.3292805989583
18138,-14.7509674072265
18137,-10.8602966308594
18136,-16.439436340332
18135,-14.8075520833333
18134,-17.8905827840169
18133,-13.7753890991211
18132,-11.2045247395833
18131,-12.6980422973633
18130,-14.3756647745768
18129,-18.9518112182617
18128,-17.5365305582682
