"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
5903,-13.8620259602864
5902,-12.7308614095052
5901,-16.8379959106445
5900,-17.2036855061849
5899,-12.718364461263
5898,-17.1270329793294
5897,-13.6062632242838
5896,-15.2023986816406
5895,-11.3710845947265
5894,-13.4513610839844
5893,-15.1307001749674
5892,-15.1784016927083
5891,-15.6171732584635
5890,-15.0864318847656
5889,-16.288188680013
5888,-16.1852427164713
5887,-14.6229639689127
5886,-17.0564661661784
5885,-12.937966410319
5884,-15.6581583658854
5883,-17.1787653605143
5882,-17.0837539672851
5881,-15.1060089111328
5880,-16.2442993164062
5879,-15.6076339721679
5878,-15.8127070109049
5877,-12.3569981892903
5876,-14.4939407348633
5875,-13.2659184773763
5874,-15.0519495646159
5873,-17.7476816813151
5872,-12.3801305135091
5871,-15.6792002360026
5870,-15.2208694458008
5869,-15.5833089192708
5868,-18.0210962931315
5867,-11.5709518432617
5866,-15.9087916056315
5865,-16.7433583577474
5864,-15.0319020589192
5863,-12.590798441569
5862,-16.5776860555013
5861,-15.5504262288411
5860,-14.4893122355143
5859,-15.3762369791666
5858,-15.9509592692057
5857,-18.3878590901692
5856,-13.6519175211588
5855,-17.0463470458984
5854,-18.2925857543945
5853,-17.7879903157552
5852,-13.3519983927409
5851,-15.4257212320963
5850,-12.2196309407552
5849,-17.2797963460286
5848,-18.1031809488932
5847,-12.9677973429362
5846,-16.4945383707682
5845,-13.8148381551107
5844,-14.5362940470377
5843,-15.9455576578776
5842,-16.0432673136393
5841,-16.8819971720377
5840,-14.3919077555338
5839,-16.0464284261067
5838,-13.9102462768554
5837,-13.6272720336914
5836,-15.9057271321614
5835,-13.8042892456054
5834,-14.1859166463216
5833,-16.03294728597
5832,-14.2917439778646
5831,-15.692355855306
5830,-15.2725357055664
5829,-13.1146199544271
5828,-15.5006622314453
5827,-15.2134485880534
5826,-14.9476582845052
5825,-17.0991500854492
5824,-14.1832717895508
5823,-15.7127670288086
5822,-14.9337473551432
5821,-14.3011891682942
5820,-15.9114618937174
5819,-12.7070170084635
5818,-13.5836293538411
5817,-18.9096664428711
5816,-17.0449381510416
5815,-17.5298395792643
5814,-14.7473281860351
5813,-18.5388371785482
5812,-15.7459294637044
5811,-15.1070744832357
5810,-17.2148345947265
5809,-16.6833633422851
5808,-15.4146408081054
5807,-13.3007085164388
5806,-16.3851837158203
5805,-17.6179641723633
5804,-18.8770762125651
5803,-14.0305440266927
5802,-13.2612289428711
5801,-14.3347152709961
5800,-13.1540079752604
5799,-18.4118153889974
5798,-14.0481577555338
5797,-16.9452473958333
5796,-16.6136891682942
