"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
21173,-25.3911524454752
21172,-15.9869700113932
21171,-20.5629358927409
21170,-17.3421106974284
21169,-22.9091857910156
21168,-24.7590291341146
21167,-19.8965744018554
21166,-24.9714213053385
21165,-18.9135701497396
21164,-25.4275065104166
21163,-27.3007212320963
21162,-24.3880294799804
21161,-23.6076822916666
21160,-17.28099416097
21159,-22.6303365071614
21158,-24.8549967447916
21157,-20.635600789388
21156,-23.4515416463216
21155,-18.6116190592448
21154,-20.1698669433594
21153,-17.289045715332
21152,-23.2976338704427
21151,-29.2926391601562
21150,-25.4673090616862
21149,-22.2156280517578
21148,-24.7339665730794
21147,-21.5104609171549
21146,-23.4880025227864
21145,-17.951264444987
21144,-24.2160502115885
21143,-20.1654368082682
21142,-24.1814610799153
21141,-24.3212977091471
21140,-25.1150395711263
21139,-24.9244522094726
21138,-20.0492538452148
21137,-22.5947555541992
21136,-19.0591695149739
21135,-23.8798253377278
21134,-20.5465861002604
21133,-22.7999532063802
21132,-22.128769938151
21131,-24.4534006754557
21130,-21.0803690592448
21129,-19.0933110555013
21128,-21.9805435180664
21127,-20.7073323567708
21126,-23.704443359375
21125,-24.2060455322265
21124,-24.9345865885416
21123,-26.8933115641276
21122,-28.2538055419922
21121,-21.704323832194
21120,-23.9780487060547
21119,-24.6893346150716
21118,-19.5694920857747
21117,-20.8396133422851
21116,-23.0515884399414
21115,-22.5639785766601
21114,-25.1401580810547
21113,-19.5542002360026
21112,-16.0876398722331
21111,-25.3451141357422
21110,-22.8544677734375
21109,-21.8473393758138
21108,-22.1149861653646
21107,-24.7354415893554
21106,-25.4209986368815
21105,-20.1246424357096
21104,-23.6299397786458
21103,-19.9327351888021
21102,-24.2133316040039
21101,-25.9689341227213
21100,-21.235080464681
21099,-19.5620127360026
21098,-24.8808781941732
21097,-22.0573867797851
21096,-25.5693166097005
21095,-24.1727559407552
21094,-22.6901535034179
21093,-20.616552734375
21092,-25.4748825073242
21091,-20.0230595906575
21090,-23.8467748006185
21089,-17.8487686157226
21088,-22.8664688110351
21087,-22.883896891276
21086,-17.3242808024088
21085,-16.3161148071289
21084,-15.164544169108
21083,-20.9050201416015
21082,-20.6903238932291
21081,-25.2400446573893
21080,-17.7255004882812
21079,-23.0315180460612
21078,-16.6705586751302
21077,-23.4529149373372
21076,-18.6867380777995
21075,-18.3158503214518
21074,-18.9181147257487
21073,-20.9062052408854
21072,-26.7750864664713
21071,-24.2928756713867
21070,-21.9672276814778
21069,-23.8932022094726
21068,-28.391449991862
21067,-23.6073644002278
21066,-22.9893046061198
21065,-24.8137395222982
21064,-22.2874689737956
21063,-22.612641398112
21062,-20.8035339355469
21061,-24.8831085205078
21060,-28.660866800944
21059,-24.976535542806
21058,-25.8561080932617
21057,-25.5636708577474
21056,-27.0378784179687
21055,-22.7560612996419
21054,-24.32298634847
21053,-26.2714803059896
21052,-24.4941492716471
21051,-21.2267440795898
21050,-23.1309036254883
21049,-20.5764729817708
21048,-21.5387685139974
21047,-24.7211288452148
21046,-26.9536066691081
21045,-27.3827499389648
21044,-23.5040827433268
21043,-22.7387502034505
21042,-24.7549702962239
21041,-19.1365926106771
21040,-18.9293223063151
21039,-21.7403244018554
21038,-23.914663696289
21037,-23.7464787801107
21036,-21.0091384887695
21035,-19.1242431640625
21034,-20.5216837565104
