"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
1274,-38.7076934814453
1273,-40.0300099690755
1272,-43.1782491048177
1271,-38.7407745361328
1270,-40.7470153808594
1269,-43.6632954915364
1268,-44.3567667643229
1267,-42.0439005533854
1266,-44.5603342692057
1265,-45.5227264404297
1264,-39.2586934407552
1263,-41.6818400065104
1262,-44.686636352539
1261,-38.4162506103515
1260,-41.2832702636719
1259,-38.9656229654948
1258,-42.0229553222656
1257,-40.5114298502604
1256,-43.429307047526
1255,-37.5742350260416
1254,-41.7491516113281
1253,-40.1822011311849
1252,-45.9006815592448
1251,-43.5725667317708
1250,-40.9315246582031
1249,-45.0699727376302
1248,-38.0218922932943
1247,-39.2999379475911
1246,-40.9416005452474
1245,-41.3604848225911
1244,-39.6577718098958
1243,-40.029160563151
1242,-42.1223307291666
1241,-37.5380818684896
1240,-42.866313680013
1239,-44.9430806477864
1238,-37.5598663330078
1237,-40.0389058430989
1236,-39.6253774007161
1235,-41.0802164713541
1234,-39.3374847412109
1233,-34.4320688883463
1232,-40.7616383870443
1231,-39.5275634765625
1230,-41.6241668701172
1229,-43.0884053548177
1228,-42.2030090332031
1227,-40.8576416015625
1226,-40.1515665690104
1225,-40.8362131754557
1224,-34.8950256347656
1223,-39.9157368977864
1222,-41.5413014729818
1221,-46.1757161458333
1220,-40.5090393066406
1219,-42.2497772216797
1218,-37.3881744384765
1217,-39.340180460612
1216,-41.5774495442708
1215,-41.5297556559245
1214,-38.7509012858073
1213,-40.5252237955729
1212,-41.5430002848307
1211,-40.8447021484375
1210,-35.9057576497396
1209,-38.5650085449219
1208,-36.1206675211588
1207,-43.3446156819661
1206,-39.276708984375
1205,-39.9713094075521
1204,-35.1849985758463
1203,-39.8245351155599
1202,-42.7235219319661
1201,-38.907319132487
1200,-39.4849507649739
1199,-41.6692464192708
1198,-46.235464477539
1197,-38.0950887044271
1196,-44.1569732666015
1195,-41.2555755615234
1194,-45.8435882568359
1193,-39.5845601399739
1192,-42.3103088378906
1191,-38.4554555257161
1190,-41.0675313313802
1189,-41.9511220296224
1188,-43.0188049316406
1187,-41.2771870930989
1186,-42.2294474283854
