"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
21270,-44.9641555786133
21269,-44.654046122233
21268,-45.1202072143554
21267,-44.008772277832
21266,-45.516101582845
21265,-45.5371968587239
21264,-46.4405476888021
21263,-45.4302581787109
21262,-48.3761810302734
21261,-46.1332077026367
21260,-46.2321228027344
21259,-46.7647206624349
21258,-44.4754089355469
21257,-47.3720204671224
21256,-43.2910624186198
21255,-48.3295349121094
21254,-45.2849970499674
21253,-43.7185806274414
21252,-47.0783167521159
21251,-45.8650319417318
21250,-46.5925532023112
21249,-44.2645629882812
21248,-45.056140645345
21247,-45.4962244669596
21246,-46.5269251505534
21245,-43.4264231363932
21244,-47.6797673543294
21243,-45.6237116495768
21242,-49.4689519246419
21241,-44.0770655314127
21240,-45.4530293782552
21239,-46.5370493570963
21238,-45.5179504394531
21237,-45.5034367879232
21236,-45.6058537801107
21235,-43.315667215983
21234,-45.6857996622721
21233,-45.6996012369791
21232,-46.5398366292318
21231,-45.352651977539
21230,-44.7711878458659
21229,-43.024282836914
21228,-47.8078954060872
21227,-44.1864685058594
21226,-43.3608103434245
21225,-43.3939346313476
21224,-41.5386845906575
21223,-45.4798975626627
21222,-47.0579386393229
21221,-45.5476923624674
21220,-45.4174891153971
21219,-48.6361501057943
21218,-45.8609680175781
21217,-43.8200057983398
21216,-46.3948933919271
21215,-46.8552739461263
21214,-44.8735260009765
21213,-44.2019231160482
21212,-44.8572245279948
21211,-44.5587448120117
21210,-46.2728103637695
21209,-44.0659418741862
21208,-45.9304005940755
21207,-45.2649419148763
21206,-44.81796875
21205,-46.9511932373047
21204,-46.6188669840495
21203,-45.7969930013021
21202,-43.3956843058268
21201,-42.3674555460612
21200,-45.5707763671875
21199,-46.2432235717773
21198,-44.6607192993164
21197,-44.3379450480143
21196,-46.095571899414
21195,-45.1827046712239
21194,-43.543206278483
21193,-42.8150746663411
21192,-46.8953511555989
21191,-44.3341506958008
21190,-44.7873163859049
21189,-46.4018946329752
21188,-46.1354838053385
21187,-48.3912134806315
21186,-47.1105509440104
21185,-46.2235956827799
21184,-45.6542292277018
21183,-43.4227025349935
21182,-42.5494522094726
21181,-44.4503005981445
21180,-42.873388671875
21179,-42.812104288737
21178,-44.5238225301107
21177,-42.5085535685221
21176,-43.7949483235677
21175,-46.2974914550781
21174,-43.2196589152018
21173,-42.9478312174479
21172,-45.814057413737
21171,-47.7915608723958
21170,-44.6282257080078
21169,-46.5559168497721
21168,-50.0502304077148
21167,-45.9464146931966
21166,-46.3169514973958
21165,-46.7543395996094
21164,-47.2710021972656
21163,-43.9472742716471
21162,-45.0326471964518
21161,-46.0880823771159
21160,-43.8201126098633
21159,-45.957856241862
21158,-44.5023661295573
21157,-44.3130706787109
21156,-45.4341186523437
21155,-46.0060206095377
21154,-46.6640991210937
21153,-45.5746648152669
21152,-44.8490585327148
21151,-46.1985534667969
21150,-45.0519037882487
21149,-46.9405985514323
21148,-43.7035761515299
21147,-46.1734603881836
21146,-43.3194361368815
21145,-46.0649322509765
21144,-43.821272277832
21143,-43.965060933431
21142,-44.8986394246419
21141,-41.6840805053711
21140,-46.738991800944
21139,-45.0441014607747
21138,-46.2099950154622
21137,-46.0075795491536
21136,-47.8048995971679
21135,-47.4853169759114
21134,-42.8663976033528
21133,-42.6266565958659
21132,-47.0534678141276
21131,-47.0375885009765
21130,-44.5478271484375
21129,-45.5948267618815
21128,-44.2665517171224
21127,-43.9705973307291
21126,-44.6321116129557
21125,-45.1720387776693
21124,-46.4214767456054
21123,-47.0386133829752
21122,-47.6490005493164
21121,-42.2513081868489
21120,-43.8306564331054
21119,-44.3702021280924
21118,-45.9476252237955
21117,-48.0347529093424
21116,-46.4946451822916
21115,-46.1503585815429
21114,-45.4958709716797
21113,-43.9231374104818
21112,-43.5487299601237
21111,-43.8672393798828
21110,-47.2486175537109
21109,-46.1947311401367
21108,-45.9955963134765
21107,-44.6113545735677
21106,-42.7713022867838
21105,-44.1495625813802
21104,-46.9207366943359
21103,-47.313823445638
21102,-48.3058888753255
21101,-47.1322031656901
21100,-47.5911392211914
21099,-45.7337834676107
21098,-46.2304265340169
21097,-45.1004623413086
21096,-44.536604309082
21095,-43.3107284545898
21094,-44.5643269856771
21093,-47.2810475667318
21092,-46.723740641276
21091,-47.7873138427734
21090,-46.4190302530924
21089,-45.5663029988607
21088,-46.3421768188476
21087,-45.1462844848633
21086,-45.8842147827148
21085,-45.2069788614909
21084,-46.4202255249023
21083,-43.8979476928711
21082,-43.265862528483
21081,-45.5754379272461
21080,-47.36888478597
21079,-46.9224609375
21078,-47.0277109781901
21077,-45.2924992879232
21076,-45.5271133422851
21075,-44.9165405273437
21074,-47.4290120442708
21073,-46.0768086751302
21072,-46.6669550577799
21071,-45.312851969401
21070,-47.7028844197591
21069,-46.8637018839518
21068,-44.6237828572591
21067,-47.004377746582
21066,-47.2649164835612
21065,-45.3870783487955
21064,-48.7925425211588
21063,-47.0099548339844
21062,-46.0394424438476
21061,-45.8380976359049
21060,-44.162939453125
21059,-44.5332778930664
21058,-45.413427734375
21057,-45.2339207967122
21056,-45.894016011556
21055,-47.1437845865885
21054,-48.1749964396159
21053,-45.5165720621745
21052,-45.9540466308594
21051,-46.2046315511068
21050,-47.2527603149414
21049,-46.2730290730794
21048,-47.5151173909505
21047,-44.130349222819
21046,-44.1005259195963
21045,-43.0790161132812
21044,-44.6232157389323
21043,-46.5867930094401
21042,-46.2627675374349
21041,-45.4659815470377
21040,-46.8596277872721
21039,-47.8504318237304
21038,-46.2967081705729
21037,-45.1700780232747
21036,-47.7622029622396
21035,-44.6007268269857
21034,-45.4927302042643
21033,-47.2947575887044
21032,-45.4227890014648
21031,-45.7045196533203
21030,-45.8668858846028
21029,-45.9222295125325
21028,-46.0427841186523
21027,-44.8728393554687
21026,-45.3641876220703
21025,-44.7266855875651
21024,-45.2750635782877
21023,-44.5958948771159
21022,-43.5300684611002
21021,-46.0945775349935
21020,-43.7865559895833
21019,-44.1461547851562
21018,-46.3726486206054
21017,-44.5015141805013
21016,-45.3295069376627
21015,-46.073105875651
21014,-45.7479131062825
21013,-48.1791188557943
21012,-46.2457819620768
21011,-44.6785364786784
21010,-44.9212326049804
21009,-45.1033996582031
21008,-44.6151489257812
21007,-46.2086827596028
21006,-47.1624003092448
21005,-47.7189341227213
21004,-43.5058019002278
21003,-45.4498631795247
21002,-46.0559168497721
21001,-45.8550908406575
21000,-46.5951828002929
20999,-45.9194422403971
20998,-47.7772252400716
20997,-47.4699157714844
20996,-45.9144526163737
20995,-44.3271545410156
20994,-45.6717132568359
20993,-47.6321675618489
20992,-46.567475382487
20991,-46.1167714436849
20990,-44.4429611206054
20989,-46.188714090983
20988,-46.9249888102213
20987,-46.4057017008463
20986,-45.3693094889323
20985,-45.9203272501627
20984,-42.5040954589844
20983,-42.8784367879232
20982,-44.8283930460612
20981,-44.4617853800455
20980,-45.7823140462239
20979,-45.9928904215495
20978,-45.4736389160156
20977,-45.6408218383789
20976,-43.833718363444
20975,-45.0018803914388
20974,-47.1450205485026
20973,-44.9735727945963
20972,-46.3625829060872
20971,-48.7171030680338
20970,-46.9801747639974
20969,-47.2723042805989
20968,-43.5988271077474
20967,-46.8048360188802
20966,-45.3880269368489
20965,-43.9196838378906
20964,-44.1759857177734
20963,-44.4511678059896
20962,-43.5318130493164
20961,-46.4768432617187
20960,-44.5415074666341
20959,-44.0230214436849
20958,-45.8866027832031
20957,-44.4550282796224
20956,-45.2633829752604
20955,-43.1620264689127
20954,-47.6171376546224
20953,-43.2635787963867
20952,-45.9098368326823
20951,-45.8028930664062
20950,-44.5409657796224
20949,-45.7213322957357
20948,-46.2467178344726
20947,-48.2352839152018
20946,-43.1072270711263
20945,-46.2527221679687
20944,-44.621082051595
20943,-46.083354695638
20942,-45.703103129069
20941,-45.062478129069
20940,-45.5307423909505
20939,-44.1072474161784
20938,-45.705674235026
20937,-46.9184580485026
20936,-44.23642578125
20935,-45.6044728597005
20934,-46.8922485351562
20933,-46.8259770711263
20932,-48.3373677571614
20931,-45.8355316162109
20930,-43.9411707560221
20929,-45.5854451497396
20928,-45.7325653076172
20927,-43.9356801350911
20926,-45.2719685872396
20925,-43.3330749511719
20924,-48.0031112670898
20923,-48.4873463948568
20922,-45.9713526407877
20921,-45.8632339477539
20920,-46.6676544189453
20919,-46.1961146036784
20918,-42.746440633138
20917,-46.8235610961914
20916,-44.7552042643229
20915,-43.2497695922851
20914,-45.0044464111328
20913,-44.5541086832682
20912,-43.7011296590169
20911,-43.6798639933268
20910,-46.4508092244466
20909,-45.311272684733
20908,-44.7826166788737
20907,-46.7532079060872
20906,-45.940054321289
20905,-46.1066192626953
20904,-45.5435953776041
20903,-44.7621673583984
20902,-44.7667449951172
20901,-45.4219268798828
20900,-44.9017013549804
20899,-43.5156209309896
20898,-45.2260904947916
20897,-46.1190831502278
20896,-45.7286692301432
20895,-44.2064346313476
20894,-44.5778361002604
20893,-46.1896194458008
20892,-46.6577107747396
20891,-42.3521306355794
20890,-45.1158559163411
20889,-44.9100504557291
20888,-44.7268432617187
20887,-45.462510172526
20886,-45.6673238118489
20885,-46.249868774414
20884,-45.7544286092122
20883,-46.4128046671549
20882,-43.6516072591146
20881,-46.8614791870117
20880,-42.8406356811523
20879,-45.8586664835612
20878,-44.6941691080729
20877,-46.3437357584635
20876,-44.2347574869791
20875,-45.7274790445963
20874,-45.3035898844401
20873,-45.5024932861328
20872,-44.701040649414
20871,-43.7479385375976
20870,-43.9967025756836
20869,-45.8980824788411
20868,-45.0174341837565
20867,-44.3416783650716
20866,-43.7054733276367
20865,-44.3069290161133
20864,-44.621923828125
20863,-45.7651351928711
20862,-46.9575307210286
20861,-46.8762420654297
20860,-45.5927083333333
20859,-43.4082524617513
20858,-46.842866007487
20857,-45.5504898071289
20856,-48.3645309448242
20855,-44.5174341837565
20854,-46.0717885335286
20853,-45.6644577026367
20852,-47.7755722045898
20851,-47.6701899210612
20850,-46.2845494588216
20849,-46.0023788452148
20848,-47.4568440755208
20847,-46.574929300944
20846,-44.013400777181
20845,-45.7403676350911
20844,-45.7807271321614
