"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
6058,-5.03202412923175
6057,-6.7033498128255
6056,-4.12865295410154
6055,-5.13654683430987
6054,-5.43305816650388
6053,-6.34574228922524
6052,-4.101909383138
6051,-5.39507141113279
6050,-3.88777770996091
6049,-4.54601643880206
6048,-4.61120198567706
6047,-5.14405924479164
6046,-6.41379394531248
6045,-4.88050944010414
6044,-4.78326517740883
6043,-4.7875783284505
6042,-4.16890563964841
6041,-4.60114135742185
6040,-5.32588806152341
6039,-4.61138000488279
6038,-5.78934071858722
6037,-4.55428670247394
6036,-5.89802144368487
6035,-5.04743804931638
6034,-4.60799763997394
6033,-4.57655944824216
6032,-3.25455830891925
6031,-5.39719238281248
6030,-4.60905049641925
6029,-5.92886454264321
6028,-5.34786071777341
6027,-5.48582560221352
6026,-4.1831115722656
6025,-4.89621073404946
6024,-4.29179992675779
6023,-4.50130818684894
6022,-5.37350056966144
6021,-4.35191955566404
6020,-5.11249389648435
6019,-5.88438771565753
6018,-6.2875554402669
6017,-4.5400197347005
6016,-4.78930765787758
6015,-4.92050272623696
6014,-4.15887552897133
