"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
16823,-7.31084798177081
16822,-6.46789143880206
16821,-7.10121256510414
16820,-5.64873860677081
16819,-6.32671712239581
16818,-6.40910441080727
16817,-7.3266662597656
16816,-7.19689534505206
16815,-7.6307434082031
16814,-7.9503234863281
16813,-8.61505737304685
16812,-6.96184895833331
16811,-6.25264078776039
16810,-6.80665690104164
16809,-6.76842854817706
16808,-6.51072794596352
16807,-6.1926330566406
16806,-6.80904744466144
16805,-7.09383748372394
16804,-6.47800292968748
16803,-7.14167887369789
16802,-6.8579162597656
16801,-7.08136596679685
16800,-7.83896484374998
16799,-6.2094787597656
16798,-6.12324625651039
16797,-6.75337320963539
16796,-6.91457722981769
16795,-7.39279785156248
16794,-7.57857869466144
16793,-7.58169148763019
16792,-6.1682189941406
16791,-5.88571777343748
16790,-8.21198120117185
16789,-5.92630615234373
16788,-6.93960164388019
16787,-7.29748128255206
16786,-5.93193155924477
16785,-6.01206054687498
16784,-7.45531819661456
16783,-7.35296223958331
16782,-7.20753580729164
16781,-6.99368896484373
16780,-6.85021565755206
16779,-6.79147949218748
16778,-7.17238972981769
16777,-7.69811604817706
16776,-7.00750325520831
16775,-7.63591105143227
16774,-6.15657145182289
16773,-7.28934326171873
16772,-6.4724182128906
16771,-7.29010620117185
16770,-7.13893229166664
