"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
5042,-33.3346542358398
5041,-32.8929606119791
5040,-31.4155131022135
5039,-31.4534108479817
5038,-31.5192982991536
5037,-31.087993367513
5036,-32.1037022908528
5035,-33.8237670898437
5034,-34.2644612630208
5033,-36.4963414510091
5032,-37.4245513916015
5031,-36.2673756917318
5030,-32.8824117024739
5029,-32.7997268676758
5028,-32.177224222819
5027,-33.3681676228841
5026,-38.5620381673177
5025,-35.5048838297526
5024,-33.960312906901
5023,-31.6974344889323
5022,-32.455669148763
5021,-34.2175430297851
5020,-36.9761845906575
5019,-35.6457631429036
5018,-35.6794901529948
5017,-33.3173278808594
5016,-31.437348429362
5015,-35.8213460286458
5014,-37.2698247273763
5013,-36.9905100504557
5012,-31.7704350789388
5011,-31.713845316569
5010,-31.1705637613932
5009,-32.2894729614258
5008,-32.1414932250976
5007,-36.5177571614583
5006,-33.5821746826172
5005,-32.5744003295898
5004,-36.3169820149739
5003,-37.0690343221028
5002,-37.0331609090169
5001,-34.9001449584961
5000,-32.696017964681
4999,-34.9012588500976
4998,-33.3496943155924
4997,-34.0316350301107
4996,-31.4939763387044
4995,-31.5827875773112
4994,-33.4843734741211
4993,-34.1261403401693
4992,-35.6231216430664
4991,-32.0117757161458
4990,-31.1880198160807
4989,-35.434319559733
4988,-37.4998942057291
4987,-35.4661493937174
4986,-36.0008987426758
4985,-33.4970230102539
4984,-29.9435180664062
4983,-36.5776860555013
4982,-37.1267913818359
4981,-35.0558278401693
4980,-35.1704696655273
4979,-34.4305557250976
4978,-34.0943257649739
4977,-35.9098266601562
4976,-37.1466837565104
4975,-35.3592895507812
4974,-33.6139994303385
4973,-36.5797510782877
4972,-33.9387013753255
4971,-32.7814646402995
4970,-37.2260879516601
4969,-31.708957417806
4968,-36.3295908610026
4967,-37.0860631306966
4966,-31.3828084309896
4965,-32.5480662027995
4964,-30.997666422526
4963,-30.5768366495768
4962,-35.3590377807617
4961,-32.7907725016276
4960,-35.8073486328125
4959,-30.9082321166992
4958,-31.640961710612
4957,-32.959585571289
