"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
17839,-57.147797648112
17838,-58.9989735921224
17837,-54.7173522949219
17836,-55.1227732340495
17835,-52.3072926839193
17834,-51.5258646647135
17833,-54.0859283447265
17832,-51.2590545654297
17831,-55.3897104899088
17830,-55.8761555989583
17829,-54.8305318196614
17828,-52.5732126871745
17827,-52.8469757080078
17826,-54.980810546875
17825,-52.9336151123047
17824,-53.6404073079427
17823,-49.6833455403646
17822,-57.0845957438151
17821,-57.0809692382812
17820,-55.0043853759765
17819,-50.9480550130208
17818,-51.4985666910807
17817,-49.2377482096354
17816,-55.4006510416666
17815,-51.2387196858724
17814,-54.5149342854818
17813,-57.2890279134114
17812,-53.7811442057291
17811,-55.1040557861328
17810,-54.4750986735026
17809,-56.1540740966797
17808,-53.0302337646484
17807,-56.92734375
17806,-56.8930623372396
17805,-50.9106302897135
17804,-57.5021321614583
17803,-53.9821736653646
17802,-55.2086496988932
17801,-55.9891367594401
17800,-54.0295369466146
17799,-55.8859364827474
17798,-54.2764241536458
17797,-52.6676493326823
17796,-55.9474294026693
17795,-51.9609944661458
17794,-55.2306935628255
17793,-55.0009521484375
17792,-55.8042867024739
17791,-50.2421122233073
17790,-52.0061197916666
17789,-53.8139862060547
17788,-48.2819986979166
17787,-49.5247914632161
17786,-56.6908223470052
17785,-54.0211649576823
17784,-52.1973276774088
17783,-53.6585703531901
17782,-51.1516682942708
17781,-54.4718332926432
17780,-51.0616465250651
17779,-55.2429412841797
17778,-53.9473327636719
17777,-59.5871083577474
17776,-52.6227020263672
17775,-53.459326171875
17774,-57.3983825683594
17773,-52.2871409098307
17772,-53.9087280273437
17771,-51.4289560953776
17770,-53.8776662190755
17769,-52.5277262369791
17768,-58.5144307454427
17767,-55.3295756022135
17766,-56.7837483723958
17765,-53.6561645507812
17764,-56.1793375651041
17763,-55.5658884684245
17762,-56.2298645019531
17761,-50.8686279296875
17760,-53.4435434977213
17759,-51.7734588623047
17758,-54.0175181070963
17757,-56.0158854166666
17756,-58.3091644287109
17755,-55.6948455810547
17754,-50.461289469401
17753,-51.9753885904948
17752,-51.4363566080729
17751,-55.1807210286458
17750,-50.9468088785807
17749,-51.0154378255208
17748,-56.6995045979818
17747,-51.6700449625651
17746,-54.111186726888
17745,-55.7848826090495
17744,-55.4591583251953
17743,-52.6444356282552
17742,-52.1871805826823
17741,-53.9986633300781
17740,-53.8520823160807
17739,-48.9420735677083
17738,-52.7714803059896
17737,-50.1727915445963
17736,-51.8796905517578
17735,-52.945664469401
17734,-56.608745320638
17733,-53.1472127278646
17732,-53.4886789957682
17731,-55.5478474934896
17730,-50.4373992919922
17729,-52.0866149902344
17728,-52.8346771240234
17727,-50.8847564697265
17726,-52.4237325032552
17725,-54.3450276692708
17724,-55.044053141276
17723,-46.328705851237
17722,-53.1624003092448
17721,-51.3022827148437
17720,-53.3584757486979
17719,-56.8852803548177
17718,-48.59677734375
17717,-56.9472005208333
17716,-54.2273417154948
17715,-50.6430521647135
17714,-55.1554829915364
17713,-56.2638305664062
17712,-56.1621154785156
17711,-56.4242665608724
17710,-51.3424540201823
17709,-52.9053354899088
17708,-52.7560536702474
17707,-54.6308858235677
17706,-54.2222147623698
17705,-56.6268931070963
17704,-54.7136850992838
17703,-53.3780934651693
17702,-54.6837524414062
17701,-54.8122416178385
17700,-55.0382497151693
17699,-51.9798187255859
17698,-51.6900390625
17697,-53.6280578613281
17696,-50.8936777750651
17695,-56.9358123779297
17694,-54.3789276123047
17693,-53.4794982910156
17692,-55.3465128580729
17691,-54.2084920247396
17690,-57.7904825846354
17689,-53.3904022216797
17688,-49.6317911783854
17687,-52.3646555582682
17686,-52.3411061604818
17685,-58.7035380045573
17684,-55.8506174723307
17683,-54.2153533935547
17682,-55.6926788330078
17681,-52.7359578450521
17680,-55.3112192789713
17679,-51.4921376546224
17678,-56.0093037923177
17677,-52.9921630859375
17676,-55.1413635253906
17675,-54.9655873616536
17674,-57.8522603352864
17673,-52.557475789388
17672,-58.4998433430989
17671,-55.9786387125651
17670,-56.2394673665364
17669,-52.3090830485026
17668,-51.2902130126953
17667,-55.2777313232422
17666,-54.7291015625
17665,-51.7944956461588
17664,-56.1229970296224
17663,-53.6423451741536
17662,-56.2455963134765
17661,-53.2163350423177
17660,-51.3359334309896
17659,-55.8980316162109
17658,-51.950796508789
17657,-52.4665842692057
17656,-51.3119669596354
17655,-53.4341339111328
17654,-55.1611287434896
17653,-53.662217203776
17652,-54.3463857014974
17651,-52.6706247965495
17650,-53.2411051432291
17649,-57.009141031901
17648,-54.6652740478515
17647,-56.5175587972005
17646,-49.4747578938802
17645,-57.81748046875
17644,-54.621435546875
17643,-58.1974243164062
17642,-52.6837320963541
17641,-49.8359436035156
17640,-55.695160929362
17639,-53.3812367757161
17638,-52.4037638346354
17637,-58.8287516276041
17636,-53.8115193684896
17635,-56.458120727539
17634,-53.4374450683594
17633,-54.611176554362
17632,-48.8041595458984
17631,-53.7063405354818
17630,-51.9858103434245
17629,-52.2478190104166
17628,-57.3993743896484
17627,-57.5470591227213
17626,-53.0634623209635
17625,-54.1552897135416
17624,-55.4187021891276
17623,-54.4261077880859
17622,-54.1389831542969
17621,-51.1267812093099
17620,-50.9653483072916
17619,-54.1010192871094
17618,-55.184434000651
17617,-50.056255086263
17616,-48.7679758707682
17615,-54.4492502848307
17614,-52.5233774820963
17613,-54.0070149739583
17612,-55.4269673665364
17611,-51.2665364583333
17610,-54.606787109375
17609,-50.5774546305338
17608,-55.8472198486328
17607,-55.3148356119791
17606,-54.5436411539713
17605,-51.0018625895182
17604,-54.9714975992838
17603,-56.9289611816406
17602,-53.3405110677083
17601,-53.139985148112
17600,-49.989599609375
17599,-48.4622914632161
17598,-57.4232238769531
17597,-54.2900858561198
17596,-49.6379862467448
17595,-51.1405090332031
17594,-54.6819722493489
17593,-50.6076721191406
17592,-54.8856974283854
17591,-52.9204569498698
17590,-49.8193674723307
17589,-53.3806009928385
17588,-54.314072672526
17587,-51.2988087972005
17586,-55.6997945149739
17585,-52.9646718343099
17584,-55.5604258219401
17583,-52.5370798746745
17582,-54.9992991129557
17581,-52.4375823974609
17580,-55.5339874267578
17579,-49.3668528238932
17578,-53.9197652180989
17577,-52.6697601318359
17576,-55.8975026448568
17575,-51.1223815917969
17574,-53.3591929117838
17573,-54.1459869384765
17572,-53.8564158121745
17571,-56.0191762288411
17570,-54.8187825520833
17569,-52.9578816731771
17568,-54.721294148763
17567,-57.4773010253906
17566,-51.5520843505859
17565,-54.0499633789062
17564,-54.4177103678385
17563,-55.0351928710937
17562,-57.6854817708333
17561,-52.6403717041015
17560,-56.2203023274739
17559,-53.2649393717448
17558,-52.1285868326823
17557,-54.3354197184245
17556,-56.4619761149088
17555,-56.3166208902995
17554,-53.8648895263672
17553,-53.3641672770182
17552,-55.0912943522135
17551,-56.124863688151
17550,-54.9762837727864
17549,-52.9019734700521
17548,-50.8259287516276
17547,-55.2819834391276
17546,-49.7227437337239
17545,-54.8538218180338
17544,-52.4286966959635
17543,-55.3333801269531
17542,-50.8391021728515
17541,-53.6635904947916
17540,-53.2418477376302
17539,-53.4083923339844
17538,-50.9475463867187
17537,-54.2033498128255
17536,-55.9393320719401
17535,-50.1420654296875
17534,-51.8171498616536
17533,-50.008149210612
17532,-52.2755747477213
17531,-55.3734802246094
17530,-56.504258219401
17529,-54.1611694335937
17528,-56.4889282226562
17527,-54.9677083333333
17526,-55.0724700927734
17525,-56.2176930745443
17524,-52.0215565999349
17523,-49.8313201904297
17522,-58.2475596110026
17521,-56.3839375813802
17520,-49.6922617594401
17519,-55.6634684244791
17518,-52.2131256103515
17517,-54.1414245605469
17516,-50.6818247477213
17515,-53.9039367675781
17514,-53.1431131998698
17513,-52.1769927978515
17512,-53.2617299397786
17511,-52.0896209716797
17510,-58.8945119222005
17509,-52.9078735351562
