"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
17349,-47.7754018147786
17348,-48.0847432454427
17347,-50.3165802001953
17346,-46.9762837727864
17345,-47.9897267659505
17344,-47.2285013834635
17343,-50.1754109700521
17342,-48.9955657958984
17341,-45.9684814453125
17340,-47.6228749593099
17339,-47.8204355875651
17338,-50.3532775878906
17337,-48.5741638183594
17336,-47.4051625569661
17335,-49.2031921386719
17334,-48.7192392985026
17333,-48.7754730224609
17332,-50.0373901367187
17331,-50.2879954020182
17330,-48.7069712320963
17329,-49.9509490966797
17328,-46.0744028727213
17327,-49.9685170491536
17326,-48.8188028971354
17325,-45.8646453857422
17324,-50.2086496988932
17323,-47.1037556966146
17322,-47.8684346516927
17321,-47.8718271891276
17320,-47.6761789957682
17319,-46.6166442871094
17318,-53.0581166585286
17317,-48.336050415039
17316,-48.6816569010416
17315,-46.8971771240234
17314,-47.9106252034505
17313,-49.3136250813802
17312,-49.2472544352213
17311,-48.1599232991536
17310,-48.5246236165364
17309,-48.5659596761068
17308,-48.4005493164062
17307,-50.8054514567057
17306,-47.4702921549479
17305,-44.7895670572916
17304,-44.3534861246745
17303,-48.8618581136068
17302,-52.5357065836588
17301,-48.113877360026
17300,-50.9620574951172
17299,-47.9882008870443
17298,-46.4136311848958
17297,-48.7366088867187
17296,-49.1547810872396
17295,-49.5465657552083
17294,-46.776963297526
17293,-48.3711252848307
17292,-48.1723439534505
17291,-48.0890818277995
17290,-49.5198476155599
17289,-47.6312520345052
17288,-49.2276824951172
17287,-48.4974731445312
17286,-47.1716725667318
17285,-49.6636973063151
17284,-46.7979187011719
17283,-48.6391153971354
17282,-47.3795837402344
17281,-47.8285990397135
17280,-46.9183766682943
17279,-49.1987721761068
17278,-50.2119201660156
17277,-48.1545115152995
17276,-45.4565083821614
17275,-48.3702657063802
17274,-52.3395548502604
17273,-54.2343251546224
17272,-47.9792592366536
17271,-45.7291676839193
17270,-46.1796071370443
17269,-47.0099497477213
17268,-50.6091725667318
17267,-50.6576344807943
17266,-49.9876871744791
17265,-47.0640065511068
17264,-50.1373046875
17263,-46.6664184570312
17262,-50.9478413899739
17261,-50.1730763753255
17260,-48.6119852701823
17259,-44.3723917643229
